execution_date,target_date,video_id,channel_id,channel_name,title,source_export_path,content_format,views_delta,engagement_rate,comment_rate,video_age_days,duration_bucket,alpha_score,opportunity_score,trend_burst_score,evergreen_score,packaging_problem_score,metric_confidence_score,channel_momentum_score,channel_relative_success_score,title_length_chars,has_number,has_question,has_ai_word,has_finance_word,metadata_changed,future_views_delta_7d,future_log_views_delta_7d,is_top_growth_7d,outperforms_channel_7d
2026-05-07T01:35:48.454205+00:00,2026-05-14T11:23:07.925208+00:00,-0tv5_bKAaQ,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Pranks That Are Disappearing,exports/dt=2026-05-07/run=013548Z/video_growth_summary.csv,shorts,,0.05979124797406807,,,,65.981149,64.721621,,,26.183842,100.0,16.740088,70.423645,28.0,False,False,False,False,False,141907.0,11.862934,True,True
2026-05-08T10:51:51.609857+00:00,2026-05-15T11:31:41.521427+00:00,-0tv5_bKAaQ,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Pranks That Are Disappearing,exports/dt=2026-05-08/run=105151Z/video_growth_summary.csv,shorts,662750.0,0.05169455057862431,,,,65.981149,64.721621,,,26.183842,100.0,16.740088,70.423645,28.0,False,False,False,False,False,29129.0,10.279524,True,True
2026-05-09T05:05:36.079326+00:00,2026-05-16T10:40:00.917855+00:00,-0tv5_bKAaQ,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Pranks That Are Disappearing,exports/dt=2026-05-09/run=050536Z/video_growth_summary.csv,shorts,315724.0,0.05227952804014825,,,,65.981149,64.721621,,,26.183842,100.0,16.740088,70.423645,28.0,False,False,False,False,False,44572.0,10.704884,True,True
2026-05-10T10:40:40.545208+00:00,2026-05-17T10:42:06.138251+00:00,-0tv5_bKAaQ,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Pranks That Are Disappearing,exports/dt=2026-05-10/run=104040Z/video_growth_summary.csv,shorts,248348.0,0.05129590983164375,,,,65.981149,64.721621,,,26.183842,100.0,16.740088,70.423645,28.0,False,False,False,False,False,95342.0,11.465236,True,True
2026-05-11T12:25:26.332236+00:00,2026-05-18T02:10:49.522964+00:00,-0tv5_bKAaQ,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Pranks That Are Disappearing,exports/dt=2026-05-11/run=122526Z/video_growth_summary.csv,shorts,209374.0,0.05104136935378339,,,,65.981149,64.721621,,,26.183842,100.0,16.740088,70.423645,28.0,False,False,False,False,False,57862.0,10.965833,True,True
2026-05-12T11:28:32.318099+00:00,2026-05-19T12:22:36.322390+00:00,-0tv5_bKAaQ,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Pranks That Are Disappearing,exports/dt=2026-05-12/run=112832Z/video_growth_summary.csv,shorts,116483.0,0.05051124314834409,,,,65.981149,64.721621,,,26.183842,100.0,16.740088,70.423645,28.0,False,False,False,False,False,41219.0,10.626679,True,True
2026-05-14T11:23:07.925208+00:00,2026-05-21T12:28:40.492262+00:00,-0tv5_bKAaQ,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Pranks That Are Disappearing,exports/dt=2026-05-14/run=112307Z/video_growth_summary.csv,shorts,141907.0,0.04983888318711758,,,,65.981149,64.721621,,,26.183842,100.0,16.740088,70.423645,28.0,False,False,False,False,False,19691.0,9.887968,True,True
2026-05-15T11:31:41.521427+00:00,2026-05-21T12:28:40.492262+00:00,-0tv5_bKAaQ,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Pranks That Are Disappearing,exports/dt=2026-05-15/run=113141Z/video_growth_summary.csv,shorts,29129.0,0.04968427480916031,,,,65.981149,64.721621,,,26.183842,100.0,16.740088,70.423645,28.0,False,False,False,False,False,19691.0,9.887968,True,True
2026-05-16T10:40:00.917855+00:00,2026-05-21T12:28:40.492262+00:00,-0tv5_bKAaQ,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Pranks That Are Disappearing,exports/dt=2026-05-16/run=104000Z/video_growth_summary.csv,shorts,44572.0,0.04929379220112427,,,,65.981149,64.721621,,,26.183842,100.0,16.740088,70.423645,28.0,False,False,False,False,False,19691.0,9.887968,True,True
2026-05-15T11:31:41.521427+00:00,2026-05-21T12:28:40.492262+00:00,-1mOJpOZiwo,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,3 Words To Not Be Broke...,exports/dt=2026-05-15/run=113141Z/video_growth_summary.csv,shorts,,0.08968462549277267,,,,61.663183,66.534967,51.763511,,44.033899,89.5,14.537445,74.817734,26.0,True,False,False,False,False,732.0,6.597146,False,True
2026-05-16T10:40:00.917855+00:00,2026-05-21T12:28:40.492262+00:00,-1mOJpOZiwo,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,3 Words To Not Be Broke...,exports/dt=2026-05-16/run=104000Z/video_growth_summary.csv,shorts,16931.0,0.049612015018773464,,,,61.663183,66.534967,51.763511,,44.033899,89.5,14.537445,74.817734,26.0,True,False,False,False,False,732.0,6.597146,False,True
2026-04-28T00:38:53.329977+00:00,2026-05-05T00:32:20.257721+00:00,-6t20SnbOyc,UCYZLVhSSwdBllvn4tw5a4uQ,Rob Paper Sheet,"Un buen clasista no es aquel que juzga, es que el describe la realidad.",exports/dt=2026-04-28/run=003853Z/video_growth_summary.csv,shorts,,0.06214905752140657,,,,44.737897,50.408473,,,67.615156,82.0,9.69163,56.512315,71.0,False,False,False,False,False,80.0,4.394449,False,False
2026-04-29T11:07:57.648527+00:00,2026-05-06T00:13:20.592026+00:00,-6t20SnbOyc,UCYZLVhSSwdBllvn4tw5a4uQ,Rob Paper Sheet,"Un buen clasista no es aquel que juzga, es que el describe la realidad.",exports/dt=2026-04-29/run=110757Z/video_growth_summary.csv,shorts,857.0,0.06088723806854019,,,,44.737897,50.408473,,,67.615156,82.0,9.69163,56.512315,71.0,False,False,False,False,False,63.0,4.158883,False,False
2026-04-30T11:10:02.884862+00:00,2026-05-07T01:35:48.454205+00:00,-6t20SnbOyc,UCYZLVhSSwdBllvn4tw5a4uQ,Rob Paper Sheet,"Un buen clasista no es aquel que juzga, es que el describe la realidad.",exports/dt=2026-04-30/run=111002Z/video_growth_summary.csv,shorts,1092.0,0.060604387260654084,,,,44.737897,50.408473,,,67.615156,82.0,9.69163,56.512315,71.0,False,False,False,False,False,244.0,5.501258,False,False
2026-05-01T10:45:40.740554+00:00,2026-05-08T10:51:51.609857+00:00,-6t20SnbOyc,UCYZLVhSSwdBllvn4tw5a4uQ,Rob Paper Sheet,"Un buen clasista no es aquel que juzga, es que el describe la realidad.",exports/dt=2026-05-01/run=104540Z/video_growth_summary.csv,shorts,470.0,0.06041943846269905,,,,44.737897,50.408473,,,67.615156,82.0,9.69163,56.512315,71.0,False,False,False,False,False,298.0,5.700444,False,False
2026-05-02T10:12:22.126037+00:00,2026-05-09T05:05:36.079326+00:00,-6t20SnbOyc,UCYZLVhSSwdBllvn4tw5a4uQ,Rob Paper Sheet,"Un buen clasista no es aquel que juzga, es que el describe la realidad.",exports/dt=2026-05-02/run=101222Z/video_growth_summary.csv,shorts,406.0,0.060234883308553734,,,,44.737897,50.408473,,,67.615156,82.0,9.69163,56.512315,71.0,False,False,False,False,False,187.0,5.236442,False,False
2026-05-03T10:17:44.919746+00:00,2026-05-10T10:40:40.545208+00:00,-6t20SnbOyc,UCYZLVhSSwdBllvn4tw5a4uQ,Rob Paper Sheet,"Un buen clasista no es aquel que juzga, es que el describe la realidad.",exports/dt=2026-05-03/run=101744Z/video_growth_summary.csv,shorts,697.0,0.060005404675043915,,,,44.737897,50.408473,,,67.615156,82.0,9.69163,56.512315,71.0,False,False,False,False,False,270.0,5.602119,False,False
2026-05-04T18:59:43.354064+00:00,2026-05-11T12:25:26.332236+00:00,-6t20SnbOyc,UCYZLVhSSwdBllvn4tw5a4uQ,Rob Paper Sheet,"Un buen clasista no es aquel que juzga, es que el describe la realidad.",exports/dt=2026-05-04/run=185943Z/video_growth_summary.csv,shorts,635.0,0.05992363855583093,,,,44.737897,50.408473,,,67.615156,82.0,9.69163,56.512315,71.0,False,False,False,False,False,250.0,5.525453,False,False
2026-05-05T00:32:20.257721+00:00,2026-05-12T11:28:32.318099+00:00,-6t20SnbOyc,UCYZLVhSSwdBllvn4tw5a4uQ,Rob Paper Sheet,"Un buen clasista no es aquel que juzga, es que el describe la realidad.",exports/dt=2026-05-05/run=003220Z/video_growth_summary.csv,shorts,80.0,0.05990247812437379,,,,44.737897,50.408473,,,67.615156,82.0,9.69163,56.512315,71.0,False,False,False,False,False,214.0,5.370638,False,False
2026-05-06T00:13:20.592026+00:00,2026-05-12T11:28:32.318099+00:00,-6t20SnbOyc,UCYZLVhSSwdBllvn4tw5a4uQ,Rob Paper Sheet,"Un buen clasista no es aquel que juzga, es que el describe la realidad.",exports/dt=2026-05-06/run=001320Z/video_growth_summary.csv,shorts,63.0,0.05983019368532767,,,,44.737897,50.408473,,,67.615156,82.0,9.69163,56.512315,71.0,False,False,False,False,False,214.0,5.370638,False,False
2026-05-07T01:35:48.454205+00:00,2026-05-14T11:23:07.925208+00:00,-6t20SnbOyc,UCYZLVhSSwdBllvn4tw5a4uQ,Rob Paper Sheet,"Un buen clasista no es aquel que juzga, es que el describe la realidad.",exports/dt=2026-05-07/run=013548Z/video_growth_summary.csv,shorts,244.0,0.0598022412656559,,,,44.737897,50.408473,,,67.615156,82.0,9.69163,56.512315,71.0,False,False,False,False,False,324.0,5.783825,False,False
2026-05-08T10:51:51.609857+00:00,2026-05-15T11:31:41.521427+00:00,-6t20SnbOyc,UCYZLVhSSwdBllvn4tw5a4uQ,Rob Paper Sheet,"Un buen clasista no es aquel que juzga, es que el describe la realidad.",exports/dt=2026-05-08/run=105151Z/video_growth_summary.csv,shorts,298.0,0.05990245693158874,,,,44.737897,50.408473,,,67.615156,82.0,9.69163,56.512315,71.0,False,False,False,False,False,130.0,4.875197,False,False
2026-05-09T05:05:36.079326+00:00,2026-05-16T10:40:00.917855+00:00,-6t20SnbOyc,UCYZLVhSSwdBllvn4tw5a4uQ,Rob Paper Sheet,"Un buen clasista no es aquel que juzga, es que el describe la realidad.",exports/dt=2026-05-09/run=050536Z/video_growth_summary.csv,shorts,187.0,0.0598867396450478,,,,44.737897,50.408473,,,67.615156,82.0,9.69163,56.512315,71.0,False,False,False,False,False,129.0,4.867534,False,False
2026-05-10T10:40:40.545208+00:00,2026-05-17T10:42:06.138251+00:00,-6t20SnbOyc,UCYZLVhSSwdBllvn4tw5a4uQ,Rob Paper Sheet,"Un buen clasista no es aquel que juzga, es que el describe la realidad.",exports/dt=2026-05-10/run=104040Z/video_growth_summary.csv,shorts,270.0,0.05993485342019544,,,,44.737897,50.408473,,,67.615156,82.0,9.69163,56.512315,71.0,False,False,False,False,False,140.0,4.94876,False,False
2026-05-11T12:25:26.332236+00:00,2026-05-18T02:10:49.522964+00:00,-6t20SnbOyc,UCYZLVhSSwdBllvn4tw5a4uQ,Rob Paper Sheet,"Un buen clasista no es aquel que juzga, es que el describe la realidad.",exports/dt=2026-05-11/run=122526Z/video_growth_summary.csv,shorts,250.0,0.05985714285714286,,,,44.737897,50.408473,,,67.615156,82.0,9.69163,56.512315,71.0,False,False,False,False,False,148.0,5.003946,False,False
2026-05-12T11:28:32.318099+00:00,2026-05-19T12:22:36.322390+00:00,-6t20SnbOyc,UCYZLVhSSwdBllvn4tw5a4uQ,Rob Paper Sheet,"Un buen clasista no es aquel que juzga, es que el describe la realidad.",exports/dt=2026-05-12/run=112832Z/video_growth_summary.csv,shorts,214.0,0.05985961095138188,,,,44.737897,50.408473,,,67.615156,82.0,9.69163,56.512315,71.0,False,False,False,False,False,112.0,4.727388,False,False
2026-05-14T11:23:07.925208+00:00,2026-05-21T12:28:40.492262+00:00,-6t20SnbOyc,UCYZLVhSSwdBllvn4tw5a4uQ,Rob Paper Sheet,"Un buen clasista no es aquel que juzga, es que el describe la realidad.",exports/dt=2026-05-14/run=112307Z/video_growth_summary.csv,shorts,324.0,0.05979003843276845,,,,44.737897,50.408473,,,67.615156,82.0,9.69163,56.512315,71.0,False,False,False,False,False,91.0,4.521789,False,False
2026-05-15T11:31:41.521427+00:00,2026-05-21T12:28:40.492262+00:00,-6t20SnbOyc,UCYZLVhSSwdBllvn4tw5a4uQ,Rob Paper Sheet,"Un buen clasista no es aquel que juzga, es que el describe la realidad.",exports/dt=2026-05-15/run=113141Z/video_growth_summary.csv,shorts,130.0,0.05976721429675027,,,,44.737897,50.408473,,,67.615156,82.0,9.69163,56.512315,71.0,False,False,False,False,False,91.0,4.521789,False,False
2026-05-16T10:40:00.917855+00:00,2026-05-21T12:28:40.492262+00:00,-6t20SnbOyc,UCYZLVhSSwdBllvn4tw5a4uQ,Rob Paper Sheet,"Un buen clasista no es aquel que juzga, es que el describe la realidad.",exports/dt=2026-05-16/run=104000Z/video_growth_summary.csv,shorts,129.0,0.05977094232425415,,,,44.737897,50.408473,,,67.615156,82.0,9.69163,56.512315,71.0,False,False,False,False,False,91.0,4.521789,False,False
2026-04-28T00:38:53.329977+00:00,2026-05-05T00:32:20.257721+00:00,-APimd6TUro,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,No saben que lo mantengo #chisme #comedia #podcast,exports/dt=2026-04-28/run=003853Z/video_growth_summary.csv,shorts,,0.028816248809901617,,,,24.197598,30.055603,,,25.816048,89.0,7.929515,40.571429,50.0,False,False,False,False,False,198.0,5.293305,False,True
2026-04-29T11:07:57.648527+00:00,2026-05-06T00:13:20.592026+00:00,-APimd6TUro,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,No saben que lo mantengo #chisme #comedia #podcast,exports/dt=2026-04-29/run=110757Z/video_growth_summary.csv,shorts,1497.0,0.025817398083184298,,,,24.197598,30.055603,,,25.816048,89.0,7.929515,40.571429,50.0,False,False,False,False,False,-19.0,0.0,False,False
2026-04-30T11:10:02.884862+00:00,2026-05-07T01:35:48.454205+00:00,-APimd6TUro,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,No saben que lo mantengo #chisme #comedia #podcast,exports/dt=2026-04-30/run=111002Z/video_growth_summary.csv,shorts,4703.0,0.024179554884949075,,,,24.197598,30.055603,,,25.816048,89.0,7.929515,40.571429,50.0,False,False,False,False,False,626.0,6.440947,False,True
2026-05-01T10:45:40.740554+00:00,2026-05-08T10:51:51.609857+00:00,-APimd6TUro,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,No saben que lo mantengo #chisme #comedia #podcast,exports/dt=2026-05-01/run=104540Z/video_growth_summary.csv,shorts,2706.0,0.023001095290251915,,,,24.197598,30.055603,,,25.816048,89.0,7.929515,40.571429,50.0,False,False,False,False,False,792.0,6.675823,False,True
2026-05-02T10:12:22.126037+00:00,2026-05-09T05:05:36.079326+00:00,-APimd6TUro,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,No saben que lo mantengo #chisme #comedia #podcast,exports/dt=2026-05-02/run=101222Z/video_growth_summary.csv,shorts,1393.0,0.022509719363585874,,,,24.197598,30.055603,,,25.816048,89.0,7.929515,40.571429,50.0,False,False,False,False,False,191.0,5.257495,False,True
2026-05-03T10:17:44.919746+00:00,2026-05-10T10:40:40.545208+00:00,-APimd6TUro,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,No saben que lo mantengo #chisme #comedia #podcast,exports/dt=2026-05-03/run=101744Z/video_growth_summary.csv,shorts,1687.0,0.021984146643547187,,,,24.197598,30.055603,,,25.816048,89.0,7.929515,40.571429,50.0,False,False,False,False,False,156.0,5.056246,False,True
2026-05-04T18:59:43.354064+00:00,2026-05-11T12:25:26.332236+00:00,-APimd6TUro,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,No saben que lo mantengo #chisme #comedia #podcast,exports/dt=2026-05-04/run=185943Z/video_growth_summary.csv,shorts,1202.0,0.021941608454236074,,,,24.197598,30.055603,,,25.816048,89.0,7.929515,40.571429,50.0,False,False,False,False,False,136.0,4.919981,False,True
2026-05-05T00:32:20.257721+00:00,2026-05-12T11:28:32.318099+00:00,-APimd6TUro,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,No saben que lo mantengo #chisme #comedia #podcast,exports/dt=2026-05-05/run=003220Z/video_growth_summary.csv,shorts,198.0,0.02178392699440683,,,,24.197598,30.055603,,,25.816048,89.0,7.929515,40.571429,50.0,False,False,False,False,False,123.0,4.820282,False,True
2026-05-06T00:13:20.592026+00:00,2026-05-12T11:28:32.318099+00:00,-APimd6TUro,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,No saben que lo mantengo #chisme #comedia #podcast,exports/dt=2026-05-06/run=001320Z/video_growth_summary.csv,shorts,-19.0,0.021359557326758222,,,,24.197598,30.055603,,,25.816048,89.0,7.929515,40.571429,50.0,False,False,False,False,False,123.0,4.820282,False,True
2026-05-07T01:35:48.454205+00:00,2026-05-14T11:23:07.925208+00:00,-APimd6TUro,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,No saben que lo mantengo #chisme #comedia #podcast,exports/dt=2026-05-07/run=013548Z/video_growth_summary.csv,shorts,626.0,0.020948242241907628,,,,24.197598,30.055603,,,25.816048,89.0,7.929515,40.571429,50.0,False,False,False,False,False,51.0,3.951244,False,False
2026-05-08T10:51:51.609857+00:00,2026-05-15T11:31:41.521427+00:00,-APimd6TUro,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,No saben que lo mantengo #chisme #comedia #podcast,exports/dt=2026-05-08/run=105151Z/video_growth_summary.csv,shorts,792.0,0.020532278463981056,,,,24.197598,30.055603,,,25.816048,89.0,7.929515,40.571429,50.0,False,False,False,False,False,8.0,2.197225,False,False
2026-05-09T05:05:36.079326+00:00,2026-05-16T10:40:00.917855+00:00,-APimd6TUro,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,No saben que lo mantengo #chisme #comedia #podcast,exports/dt=2026-05-09/run=050536Z/video_growth_summary.csv,shorts,191.0,0.02045405868494324,,,,24.197598,30.055603,,,25.816048,89.0,7.929515,40.571429,50.0,False,False,False,False,False,9.0,2.302585,False,False
2026-05-10T10:40:40.545208+00:00,2026-05-17T10:42:06.138251+00:00,-APimd6TUro,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,No saben que lo mantengo #chisme #comedia #podcast,exports/dt=2026-05-10/run=104040Z/video_growth_summary.csv,shorts,156.0,0.02047990625582572,,,,24.197598,30.055603,,,25.816048,89.0,7.929515,40.571429,50.0,False,False,False,False,False,5.0,1.791759,False,False
2026-05-11T12:25:26.332236+00:00,2026-05-18T02:10:49.522964+00:00,-APimd6TUro,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,No saben que lo mantengo #chisme #comedia #podcast,exports/dt=2026-05-11/run=122526Z/video_growth_summary.csv,shorts,136.0,0.020432532837999205,,,,24.197598,30.055603,,,25.816048,89.0,7.929515,40.571429,50.0,False,False,False,False,False,2.0,1.098612,False,False
2026-05-12T11:28:32.318099+00:00,2026-05-19T12:22:36.322390+00:00,-APimd6TUro,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,No saben que lo mantengo #chisme #comedia #podcast,exports/dt=2026-05-12/run=112832Z/video_growth_summary.csv,shorts,123.0,0.02049830723656369,,,,24.197598,30.055603,,,25.816048,89.0,7.929515,40.571429,50.0,False,False,False,False,False,11.0,2.484907,False,False
2026-05-14T11:23:07.925208+00:00,2026-05-21T12:28:40.492262+00:00,-APimd6TUro,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,No saben que lo mantengo #chisme #comedia #podcast,exports/dt=2026-05-14/run=112307Z/video_growth_summary.csv,shorts,51.0,0.02047069389048839,,,,24.197598,30.055603,,,25.816048,89.0,7.929515,40.571429,50.0,False,False,False,False,False,9.0,2.302585,False,False
2026-05-15T11:31:41.521427+00:00,2026-05-21T12:28:40.492262+00:00,-APimd6TUro,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,No saben que lo mantengo #chisme #comedia #podcast,exports/dt=2026-05-15/run=113141Z/video_growth_summary.csv,shorts,8.0,0.020466369134074524,,,,24.197598,30.055603,,,25.816048,89.0,7.929515,40.571429,50.0,False,False,False,False,False,9.0,2.302585,False,False
2026-05-16T10:40:00.917855+00:00,2026-05-21T12:28:40.492262+00:00,-APimd6TUro,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,No saben que lo mantengo #chisme #comedia #podcast,exports/dt=2026-05-16/run=104000Z/video_growth_summary.csv,shorts,9.0,0.02048790791002218,,,,24.197598,30.055603,,,25.816048,89.0,7.929515,40.571429,50.0,False,False,False,False,False,9.0,2.302585,False,False
2026-05-04T18:59:43.354064+00:00,2026-05-11T12:25:26.332236+00:00,-CTY5XDxt8E,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,Sell Above The 3%,exports/dt=2026-05-04/run=185943Z/video_growth_summary.csv,shorts,,0.04339730191905757,,,,53.74516,56.828969,,,17.970436,100.0,14.537445,75.901478,17.0,True,False,False,False,False,10685.0,9.27669,True,True
2026-05-05T00:32:20.257721+00:00,2026-05-12T11:28:32.318099+00:00,-CTY5XDxt8E,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,Sell Above The 3%,exports/dt=2026-05-05/run=003220Z/video_growth_summary.csv,shorts,6735.0,0.036894566216673925,,,,53.74516,56.828969,,,17.970436,100.0,14.537445,75.901478,17.0,True,False,False,False,False,3335.0,8.112528,True,True
2026-05-06T00:13:20.592026+00:00,2026-05-12T11:28:32.318099+00:00,-CTY5XDxt8E,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,Sell Above The 3%,exports/dt=2026-05-06/run=001320Z/video_growth_summary.csv,shorts,2685.0,0.031237078524978385,,,,53.74516,56.828969,,,17.970436,100.0,14.537445,75.901478,17.0,True,False,False,False,False,3335.0,8.112528,True,True
2026-05-07T01:35:48.454205+00:00,2026-05-14T11:23:07.925208+00:00,-CTY5XDxt8E,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,Sell Above The 3%,exports/dt=2026-05-07/run=013548Z/video_growth_summary.csv,shorts,11927.0,0.030633278431449903,,,,53.74516,56.828969,,,17.970436,100.0,14.537445,75.901478,17.0,True,False,False,False,False,7387.0,8.907612,True,True
2026-05-08T10:51:51.609857+00:00,2026-05-15T11:31:41.521427+00:00,-CTY5XDxt8E,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,Sell Above The 3%,exports/dt=2026-05-08/run=105151Z/video_growth_summary.csv,shorts,8651.0,0.030793463961780794,,,,53.74516,56.828969,,,17.970436,100.0,14.537445,75.901478,17.0,True,False,False,False,False,2335.0,7.756195,True,True
2026-05-09T05:05:36.079326+00:00,2026-05-16T10:40:00.917855+00:00,-CTY5XDxt8E,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,Sell Above The 3%,exports/dt=2026-05-09/run=050536Z/video_growth_summary.csv,shorts,10565.0,0.030093014772934523,,,,53.74516,56.828969,,,17.970436,100.0,14.537445,75.901478,17.0,True,False,False,False,False,1702.0,7.440147,False,True
2026-05-10T10:40:40.545208+00:00,2026-05-17T10:42:06.138251+00:00,-CTY5XDxt8E,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,Sell Above The 3%,exports/dt=2026-05-10/run=104040Z/video_growth_summary.csv,shorts,3983.0,0.029551233592192975,,,,53.74516,56.828969,,,17.970436,100.0,14.537445,75.901478,17.0,True,False,False,False,False,796.0,6.680855,False,True
2026-05-11T12:25:26.332236+00:00,2026-05-18T02:10:49.522964+00:00,-CTY5XDxt8E,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,Sell Above The 3%,exports/dt=2026-05-11/run=122526Z/video_growth_summary.csv,shorts,10685.0,0.029051707096664877,,,,53.74516,56.828969,,,17.970436,100.0,14.537445,75.901478,17.0,True,False,False,False,False,495.0,6.206576,False,True
2026-05-12T11:28:32.318099+00:00,2026-05-19T12:22:36.322390+00:00,-CTY5XDxt8E,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,Sell Above The 3%,exports/dt=2026-05-12/run=112832Z/video_growth_summary.csv,shorts,3335.0,0.02883176184137013,,,,53.74516,56.828969,,,17.970436,100.0,14.537445,75.901478,17.0,True,False,False,False,False,698.0,6.549651,False,True
2026-05-14T11:23:07.925208+00:00,2026-05-21T12:28:40.492262+00:00,-CTY5XDxt8E,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,Sell Above The 3%,exports/dt=2026-05-14/run=112307Z/video_growth_summary.csv,shorts,7387.0,0.0282346455245921,,,,53.74516,56.828969,,,17.970436,100.0,14.537445,75.901478,17.0,True,False,False,False,False,808.0,6.695799,False,True
2026-05-15T11:31:41.521427+00:00,2026-05-21T12:28:40.492262+00:00,-CTY5XDxt8E,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,Sell Above The 3%,exports/dt=2026-05-15/run=113141Z/video_growth_summary.csv,shorts,2335.0,0.028105829955850318,,,,53.74516,56.828969,,,17.970436,100.0,14.537445,75.901478,17.0,True,False,False,False,False,808.0,6.695799,False,True
2026-05-16T10:40:00.917855+00:00,2026-05-21T12:28:40.492262+00:00,-CTY5XDxt8E,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,Sell Above The 3%,exports/dt=2026-05-16/run=104000Z/video_growth_summary.csv,shorts,1702.0,0.02801736539580443,,,,53.74516,56.828969,,,17.970436,100.0,14.537445,75.901478,17.0,True,False,False,False,False,808.0,6.695799,False,True
2026-05-14T11:23:07.925208+00:00,2026-05-21T12:28:40.492262+00:00,-L8Sen4mJkw,UCtT7zEoC9-HNyLYb8cYWoww,Ale Marin,qué caraj* pasó en el show de Milo J? 👀,exports/dt=2026-05-14/run=112307Z/video_growth_summary.csv,shorts,,0.02827466820542412,,,,33.307974,41.51976,,,56.907068,93.0,25.550661,44.935961,39.0,False,True,False,False,False,9.0,2.302585,False,True
2026-05-15T11:31:41.521427+00:00,2026-05-21T12:28:40.492262+00:00,-L8Sen4mJkw,UCtT7zEoC9-HNyLYb8cYWoww,Ale Marin,qué caraj* pasó en el show de Milo J? 👀,exports/dt=2026-05-15/run=113141Z/video_growth_summary.csv,shorts,659.0,0.025919732441471572,,,,33.307974,41.51976,,,56.907068,93.0,25.550661,44.935961,39.0,False,True,False,False,False,9.0,2.302585,False,True
2026-05-16T10:40:00.917855+00:00,2026-05-21T12:28:40.492262+00:00,-L8Sen4mJkw,UCtT7zEoC9-HNyLYb8cYWoww,Ale Marin,qué caraj* pasó en el show de Milo J? 👀,exports/dt=2026-05-16/run=104000Z/video_growth_summary.csv,shorts,175.0,0.02765874561745228,,,,33.307974,41.51976,,,56.907068,93.0,25.550661,44.935961,39.0,False,True,False,False,False,9.0,2.302585,False,True
2026-04-30T11:10:02.884862+00:00,2026-05-07T01:35:48.454205+00:00,-OmU9HqUNZ0,UCjSVqRtdOsxQDss_pJpp_Yg,COMPUESTOS Podcast,"Las Palabras Engañan, El Cuerpo No 🧘🏼 #Compuestos #AndresGarza #BárbaraTijerina #Cuerpo",exports/dt=2026-04-30/run=111002Z/video_growth_summary.csv,shorts,,0.021087680355160933,,,,17.910503,22.100891,,,50.657627,100.0,12.77533,49.931034,87.0,False,False,False,False,False,1.0,0.693147,False,False
