execution_date,video_id,views_delta,likes_delta,comments_delta,previous_views,current_views,previous_likes,current_likes,previous_comments,current_comments,is_new_video,title_changed,description_changed,tags_changed
2026-05-05T22:35:51.664592+00:00,3W1KfxQnQiU,153,8,0,11388,11541,711,719,33,33,False,False,False,False
2026-05-05T22:35:51.664592+00:00,VKaslzzv1QM,412,6,1,97832,98244,3404,3410,206,207,False,False,False,False
2026-05-05T22:35:51.664592+00:00,E6IrH04B8wg,6,0,0,6395,6401,94,94,9,9,False,False,False,False
2026-05-05T22:35:51.664592+00:00,SYdW3cZKdmY,3,0,0,12942,12945,302,302,10,10,False,False,False,False
2026-05-05T22:35:51.664592+00:00,TSAh8dzN0cw,3,0,0,10789,10792,246,246,3,3,False,False,False,False
2026-05-05T22:35:51.664592+00:00,DHk0gFHyHeE,164,6,0,150661,150825,4644,4650,363,363,False,False,False,False
2026-05-05T22:35:51.664592+00:00,QSe13hyv68o,22,1,0,33484,33506,501,502,18,18,False,False,False,False
2026-05-05T22:35:51.664592+00:00,PZ2yduZysf0,0,0,0,5949,5949,168,168,7,7,False,False,False,False
2026-05-05T22:35:51.664592+00:00,Rdfd1KAX6NU,0,0,0,7556,7556,261,261,5,5,False,False,False,False
2026-05-05T22:35:51.664592+00:00,uAOfsghz2NY,2,0,0,28332,28334,231,231,12,12,False,False,False,False
2026-05-05T22:35:51.664592+00:00,qCFEWA_Nu3k,9,0,0,25049,25058,478,478,9,9,False,False,False,False
2026-05-05T22:35:51.664592+00:00,aNfOwttNQcg,0,0,0,4474,4474,115,115,2,2,False,False,False,False
2026-05-05T22:35:51.664592+00:00,Xq-4lUaLIp8,0,0,0,7672,7672,186,186,4,4,False,False,False,False
2026-05-05T22:35:51.664592+00:00,ZB9IMq0ee0k,29,2,0,66187,66216,2912,2914,177,177,False,False,False,False
2026-05-05T22:35:51.664592+00:00,Lw3RJgDjXh0,0,0,0,7299,7299,170,170,1,1,False,False,False,False
2026-05-05T22:35:51.664592+00:00,PiKd0maLI6o,0,1,0,10461,10461,611,612,8,8,False,False,False,False
2026-05-05T22:35:51.664592+00:00,mTqDtRTKvqE,0,0,0,6406,6406,221,221,18,18,False,False,False,False
2026-05-05T22:35:51.664592+00:00,BwIlVEvq7mU,0,0,0,6941,6941,142,142,8,8,False,False,False,False
2026-05-05T22:35:51.664592+00:00,lrl7lslhv2s,0,0,0,8677,8677,300,300,3,3,False,False,False,False
2026-05-05T22:35:51.664592+00:00,BPt0fwBCDbQ,234,3,0,372880,373114,4420,4423,112,112,False,False,False,False
2026-05-05T22:35:51.664592+00:00,EvauKuWaNmk,46,1,0,61159,61205,2824,2825,269,269,False,False,False,False
2026-05-05T22:35:51.664592+00:00,zEUstENVghI,25,1,0,12572,12597,421,422,34,34,False,False,False,False
2026-05-05T22:35:51.664592+00:00,Enic64S66_s,0,0,0,6089,6089,168,168,3,3,False,False,False,False
2026-05-05T22:35:51.664592+00:00,YldxYShWvGE,0,0,0,7182,7182,148,148,2,2,False,False,False,False
2026-05-05T22:35:51.664592+00:00,QeK4l-iH51Y,0,0,0,4404,4404,152,152,4,4,False,False,False,False
2026-05-05T22:35:51.664592+00:00,tqD_yn5Y_zQ,0,0,0,4054,4054,67,67,1,1,False,False,False,False
2026-05-05T22:35:51.664592+00:00,VjqsnOrW3AM,879,23,0,120583,121462,2976,2999,110,110,False,False,False,False
2026-05-05T22:35:51.664592+00:00,sjbKZ4CY1Ow,542,17,1,143942,144484,2214,2231,126,127,False,False,False,False
2026-05-05T22:35:51.664592+00:00,iaYdIU5n6vw,1972,46,3,678126,680098,12994,13040,2040,2043,False,False,False,False
2026-05-05T22:35:51.664592+00:00,Fy8H9I2kJkI,276,6,-1,322730,323006,5003,5009,285,284,False,False,False,False
2026-05-05T22:35:51.664592+00:00,AVyYMXc_t9s,87,1,0,8120,8207,453,454,36,36,False,False,False,False
