execution_date,video_id,views_delta,likes_delta,comments_delta,previous_views,current_views,previous_likes,current_likes,previous_comments,current_comments,is_new_video,title_changed,description_changed,tags_changed
2026-05-15T11:31:41.521427+00:00,3W1KfxQnQiU,71,0,0,14020,14091,833,833,39,39,False,False,False,False
2026-05-15T11:31:41.521427+00:00,VKaslzzv1QM,329,8,0,105165,105494,3507,3515,210,210,False,False,False,False
2026-05-15T11:31:41.521427+00:00,E6IrH04B8wg,2,0,0,6499,6501,93,93,9,9,False,False,False,False
2026-05-15T11:31:41.521427+00:00,SYdW3cZKdmY,1,0,0,13031,13032,303,303,10,10,False,False,False,False
2026-05-15T11:31:41.521427+00:00,TSAh8dzN0cw,0,0,0,10828,10828,246,246,3,3,False,False,False,False
2026-05-15T11:31:41.521427+00:00,DHk0gFHyHeE,155,6,0,152976,153131,4676,4682,368,368,False,False,False,False
2026-05-15T11:31:41.521427+00:00,QSe13hyv68o,1,0,0,33889,33890,510,510,18,18,False,False,False,False
2026-05-15T11:31:41.521427+00:00,PZ2yduZysf0,0,0,0,5983,5983,169,169,7,7,False,False,False,False
2026-05-15T11:31:41.521427+00:00,Rdfd1KAX6NU,0,0,0,7593,7593,262,262,5,5,False,False,False,False
2026-05-15T11:31:41.521427+00:00,uAOfsghz2NY,4,-1,0,28486,28490,232,231,12,12,False,False,False,False
2026-05-15T11:31:41.521427+00:00,qCFEWA_Nu3k,0,0,0,25274,25274,481,481,9,9,False,False,False,False
2026-05-15T11:31:41.521427+00:00,aNfOwttNQcg,0,0,0,4502,4502,115,115,2,2,False,False,False,False
2026-05-15T11:31:41.521427+00:00,Xq-4lUaLIp8,0,0,0,7695,7695,186,186,4,4,False,False,False,False
2026-05-15T11:31:41.521427+00:00,ZB9IMq0ee0k,42,0,0,66754,66796,2921,2921,178,178,False,False,False,False
2026-05-15T11:31:41.521427+00:00,Lw3RJgDjXh0,0,0,0,7323,7323,171,171,1,1,False,False,False,False
2026-05-15T11:31:41.521427+00:00,PiKd0maLI6o,0,0,0,10506,10506,613,613,8,8,False,False,False,False
2026-05-15T11:31:41.521427+00:00,mTqDtRTKvqE,0,0,0,6440,6440,221,221,17,17,False,False,False,False
2026-05-15T11:31:41.521427+00:00,BwIlVEvq7mU,0,0,0,6970,6970,143,143,8,8,False,False,False,False
2026-05-15T11:31:41.521427+00:00,lrl7lslhv2s,0,0,0,8702,8702,300,300,3,3,False,False,False,False
2026-05-15T11:31:41.521427+00:00,BPt0fwBCDbQ,63,2,0,379494,379557,4475,4477,112,112,False,False,False,False
2026-05-15T11:31:41.521427+00:00,EvauKuWaNmk,382,7,1,64049,64431,2920,2927,282,283,False,False,False,False
2026-05-15T11:31:41.521427+00:00,zEUstENVghI,15,0,0,12839,12854,428,428,34,34,False,False,False,False
2026-05-15T11:31:41.521427+00:00,Enic64S66_s,0,0,0,6105,6105,168,168,3,3,False,False,False,False
2026-05-15T11:31:41.521427+00:00,YldxYShWvGE,4,0,0,7194,7198,148,148,2,2,False,False,False,False
2026-05-15T11:31:41.521427+00:00,QeK4l-iH51Y,5,0,0,4418,4423,152,152,4,4,False,False,False,False
2026-05-15T11:31:41.521427+00:00,tqD_yn5Y_zQ,2,0,0,4067,4069,67,67,1,1,False,False,False,False
2026-05-15T11:31:41.521427+00:00,VjqsnOrW3AM,2064,47,3,143287,145351,3481,3528,131,134,False,False,False,False
2026-05-15T11:31:41.521427+00:00,sjbKZ4CY1Ow,1877,28,1,162616,164493,2523,2551,127,128,False,False,False,False
2026-05-15T11:31:41.521427+00:00,iaYdIU5n6vw,2012,46,2,709275,711287,13618,13664,2108,2110,False,False,False,False
