grain,period_start,period_end,channel_id,channel_name,period_video_count,period_new_videos,period_views_delta,period_likes_delta,period_comments_delta,period_avg_engagement_rate,period_top_video_id,period_top_video_title,period_top_video_views_delta
monthly,2026-05-01,2026-05-31,UCHMSzZaVrEjK35aYK3J7Htw,Pequeño Cerdo Capitalista,7,2,3800,201,22,0.04326,tXgFifuwvno,Lo que nadie te enseña sobre dinero | Sofía Macías,1357
monthly,2026-05-01,2026-05-31,UCBVjMGOIkavEAhyqpxJ73Dw,Maroon 5,1,1,3408,120,9,0.034145,FshjwEAJk88,Need tour right now…🎥 @bootswallace,3408
monthly,2026-05-01,2026-05-31,UCcAd5Np7fO8SeejB1FVKcYw,Best Ever Food Review Show,1,1,2957,38,1,0.018245,SOwAtRoJyAc,BEFRS Won A Webby Award!! 🏆,2957
monthly,2026-05-01,2026-05-31,UCdfnfXWCGkBAx2cN2l-4u2w,Semo Historia,6,6,2846,201,14,0.050446,WeAhvFYojh0,La ciudad puede ser diferente,917
monthly,2026-05-01,2026-05-31,UCOvzFyIAr32yspwxx77BHcQ,Rob Paper Clips,1,0,2640,118,1,0.052335,3skIuC1lP00,"Las mujeres tienen pepino… y están guangas, según esta fan del temach",2640
monthly,2026-05-01,2026-05-31,UC9WGON3pXofvE958Uq3Lw3Q,Éxito Financiero — Finanzas Personales Y Educación,2,2,2278,89,0,0.045964,s_FM2PbYKxg,Reglas Para Usar La Tarjeta De Crédito Inteligentemente,1536
monthly,2026-05-01,2026-05-31,UCLXRGxAzeaLDGaOphqapzmg,codigofacilito,6,6,2115,39,0,0.015834,WNyPFioUjhE,¿Ya conoces las Minimal API en .NET? 💻️,1966
monthly,2026-05-01,2026-05-31,UCt-k6JwNWHMXDBGm9IYHdsg,J Balvin,1,1,2014,71,3,0.027186,OI5z9S48LlI,OSCAR MAYDON en la casa #cdmx,2014
monthly,2026-05-01,2026-05-31,UCMsgXPD3wzzt8RxHJmXH7hQ,Cartoon Network,1,1,1667,59,0,0.032428,NC_Eo4HEpC0,You know who else can build a hovercraft? 🐦🦝✈️,1667
monthly,2026-05-01,2026-05-31,UCBBWpss2iXVXtTzl7-4eWbg,Jessica Fernández García,1,1,1633,51,0,0.030875,sHXJob_Yxmw,Escúchalo completo en Más Allá del Rosa en YouTube,1633
monthly,2026-05-01,2026-05-31,UCP7PV59jal4PobLeo5cSG_Q,Santiago Amat,4,2,1303,31,-13,0.057132,M_iusAv-K8Y,Estrategia impulsos Trading Bitcoin,686
monthly,2026-05-01,2026-05-31,UCiqJoWIT-vm-hJoXilFGiUQ,Inversión Inteligente - Alain Cortés,15,4,1159,35,0,0.024559,ZgcrZ8qm0-w,¡No tengas miedo! VOO es para el largo plazo,359
monthly,2026-05-01,2026-05-31,UCLv7Gzc3VTO6ggFlXY0sOyw,Harvard University,1,1,1111,21,0,0.010256,00NnpBvip98,Goat Yoga at HMS,1111
monthly,2026-05-01,2026-05-31,UC04FyDIvYXNecpbG8gyOw4A,Meta,2,2,1064,21,5,0.022409,pUbyqNTt2AY,Flower or Weed,625
monthly,2026-05-01,2026-05-31,UC3gWLlG7mTnOS5KW9aM9fZQ,Roier,1,1,1056,134,1,0.135147,z6w1FF4-Vho,Por qué los pingüinos NO deberían volar?...,1056
monthly,2026-05-01,2026-05-31,UCt7k7y_xTkkc1Jeh7cdAjDQ,SinEmbargo Al Aire,1,1,1042,35,4,0.070725,mm4ASkDweTg,Detienen en EU a exsecretario de Seguridad de Sinaloa,1042
monthly,2026-05-01,2026-05-31,UCtu2BCnJoFGRBOuIh570QWw,Sodapoppin,1,1,965,6,1,0.014093,3COUSQteLGE,Katchii Gives Poor People Advice,965
monthly,2026-05-01,2026-05-31,UCx2Y_55MBCq3lkc3aOtmAiw,profesor10demates,1,1,962,109,0,0.083781,hXlbLhQ7GSo,PAU 2026 ¿ Cuál es el ejercicio de matemáticas que más veces ha caído en selectividad?,962
monthly,2026-05-01,2026-05-31,UC71VTsUKOsh6QEGnzaa2KuQ,Rankia,1,1,924,4,4,0.021803,NFHfriGAHo8,"Trade Republic sube al 3,04% TAE",924
monthly,2026-05-01,2026-05-31,UCsMica-v34Irf9KVTh6xx-g,Microsoft Developer,7,7,858,17,1,0.017715,AX4Axl52uBQ,"Official trailer for POSETTE: An Event for Postgres 2026, a free & virtual developer conference",250
monthly,2026-05-01,2026-05-31,UCW39zufHfsuGgpLviKh297Q,DW Documentary,1,1,487,5,0,0.020004,5ryzfpKwm18,The impact of color | DW Documentary,487
monthly,2026-05-01,2026-05-31,UCK7tptUDHh-RYDsdxO1-5QQ,The Wall Street Journal,1,1,353,2,0,0.012,MrIW-XUFbjo,The Best Way to Pass Down Wealth to Your Kids,353
monthly,2026-05-01,2026-05-31,UCqaOSuXiGdnuoqXBda-XD2A,Canal Once,4,4,294,6,0,0.021608,8fEH7IlbD3Q,Brasil vs Francia [Francia 1998] - Contrincantes,218
monthly,2026-05-01,2026-05-31,UCHhfu5p0zydyM-_nw3IJvig,Urban Tecno,1,1,271,3,0,0.036385,met02sYUMm8,FitBit Air Unboxing!! 📦,271
monthly,2026-05-01,2026-05-31,UCv85NiROLKddHa0fBATwTzw,Victor Robles WEB,4,4,179,27,1,0.014005,H2lWa_kj-z4,Dentro de un repositorio de Github #desarrolloweb #programar #github #copilot,649
monthly,2026-05-01,2026-05-31,UCDogdKl7t7NHzQ95aEwkdMw,Sidemen,1,1,0,0,0,0.059463,96UwgOnGUUg,Anita is a Gem ❤️ #shorts,0
monthly,2026-05-01,2026-05-31,UCUHW94eEFW7hkUMVaZz4eDg,minutephysics,1,1,0,0,0,0.019477,sEQvDbyFNbo,Why Driving Backwards Is So Hard,0
monthly,2026-05-01,2026-05-31,UCs8qka8tfhdc69wzXYdtZ3A,LosPolinesios,1,1,0,0,0,0.072128,sHDp53XckrY,Creo que no le gusta la aventura a mamá polinesia jajaja,0
monthly,2026-05-01,2026-05-31,UCpuqYFKLkcEryEieomiAv3Q,Therapy in a Nutshell,1,1,0,0,0,0.035678,_Fj0kjyX9xQ,Setting Boundaries with Emotionally Immature People,0
monthly,2026-04-01,2026-04-30,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,26,24,3337024,73444,1042,0.028083,s6XPoPYDn-Y,Caleb Hammer RUINED Financial Audit,647962
monthly,2026-04-01,2026-04-30,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,8,7,2181172,57907,284,0.052764,WgcdDVIUXcI,¿Cómo funcionan las gomas de borrar?,875964
monthly,2026-04-01,2026-04-30,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,18,16,2070727,96416,735,0.057243,ndkH5fZSIvs,Surprising People That Have Social Media,565200
monthly,2026-04-01,2026-04-30,UC415bOPUcGSamy543abLmRA,Cleo Abram,6,6,2059039,88487,784,0.057107,Su0aCV35IFM,There's a Telescope at the Bottom of the Ocean,1463740
monthly,2026-04-01,2026-04-30,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,8,7,1130579,27644,180,0.031461,iBpxQpktHN4,1000 DAYS,623808
monthly,2026-04-01,2026-04-30,UCOWFKaCN-rzmYk502JFWnqg,Eze Martínez,3,3,981641,22091,141,0.048521,vmRbevilfpU,Números de la suerte 🍀,822889
monthly,2026-04-01,2026-04-30,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,56,50,449900,13597,103,0.039795,if955Z_s4Ts,I Don't Do Early Meetings,114193
monthly,2026-04-01,2026-04-30,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,91,81,157053,9532,113,0.068112,tQCVAU-fZPA,Me cambió la vida cuando Jaime Higuera dijo esto #shorts,24817
monthly,2026-04-01,2026-04-30,UCl5-lvQyfILb-l2abPk4Ntg,Inteligencia Artificial,31,25,92503,1357,31,0.027461,BPt0fwBCDbQ,🤖 Es imposible que un reactor nuclear sufra una explosión nuclear 🤖 #ia #chatgpt #educación,65267
monthly,2026-04-01,2026-04-30,UCM55RjebjSevVWPnj2LEymw,viyaura,4,3,73356,4551,786,0.075001,yy_J5fdELm0,QUICK which signature is better? #art #artist #draw #drawing,55445
monthly,2026-04-01,2026-04-30,UCHnyfMqiRRG1u-2MsSQLbXA,Veritasium,1,0,55150,1056,23,0.020885,iRach9lpIlg,Wombats Poop Cubes,55150
monthly,2026-04-01,2026-04-30,UC30ajuhy8cViP2DiM1QLjmg,98grados,4,4,20327,1701,26,0.06133,x0HFad-M2iE,La gente no me creyó cuando les enseñé la optimización de la laptop #laptop #windows,12170
monthly,2026-04-01,2026-04-30,UCPdaxSov0mgwh77JvjQO2jQ,Man Carrying Thing,1,1,19767,905,67,0.071305,x2r3FTy9HHE,how i imagine they wrote the Michael Jackson movie,19767
monthly,2026-04-01,2026-04-30,UC55-mxUj5Nj3niXFReG44OQ,Platzi,5,4,17812,680,26,0.043023,rYKQ0Ukxe6k,Me borran la memoria y despierto en 2008,11559
monthly,2026-04-01,2026-04-30,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,5,5,16909,518,0,0.032917,Xy09nfcwZ3E,Los factos van en la factoría #chisme #comedia #podcast,10436
monthly,2026-04-01,2026-04-30,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,1,1,14735,345,8,0.025759,tUmd3tWCDKs,WINNING LIKE THIS IS FAILURE,14735
monthly,2026-04-01,2026-04-30,UCmE44gpkHmf5bKIVTPSwxnQ,Judith Tiral,1,0,11654,172,7,0.022007,Ju0usucry_g,Lo que NO defendería jamás como ABOGADA,11654
monthly,2026-04-01,2026-04-30,UCyM-2pRapEv6V2q7UNO9icg,Emprende Aprendiendo,9,8,8657,277,3,0.030465,CzIJ566XexE,Por esto NO DEBES vender BARATO,5279
monthly,2026-04-01,2026-04-30,UCoOae5nYA7VqaXzerajD0lg,Ali Abdaal,3,3,6437,104,1,0.024924,4ZK7Ms4IZ7g,How to Chose Your Next Business Idea,3955
monthly,2026-04-01,2026-04-30,UCzR-rom72PHN9Zg7RML9EbA,PBS Eons,1,1,4537,93,2,0.04089,NuoEsHIW5JA,Why do mammals keep evolving into ant-eaters?,4537
monthly,2026-04-01,2026-04-30,UC5PwIMtLiIBCBhsu8f_-6UQ,Santiago Bilinkis,3,3,3673,102,7,0.046154,S3JuEF7RQ5k,¿El fin de los expertos?,2553
monthly,2026-04-01,2026-04-30,UCOvzFyIAr32yspwxx77BHcQ,Rob Paper Clips,1,1,3525,167,2,0.057131,3skIuC1lP00,"Las mujeres tienen pepino… y están guangas, según esta fan del temach",3525
monthly,2026-04-01,2026-04-30,UCb8GKeOvI7WsFUkB4UVAeXA,Cordura Artificial,1,1,3258,205,6,0.089605,0SSctcuOy0o,Mi nuevo lector de E-books #productividad #libros #lectura #tecnologia,3258
monthly,2026-04-01,2026-04-30,UCjSVqRtdOsxQDss_pJpp_Yg,COMPUESTOS Podcast,4,4,3209,52,1,0.016213,UkbeRKmr5kM,¿Se Puede Vivir De YouTube? 📹 #Compuestos #AndresGarza #EloisaWolf #YouTube,2611
monthly,2026-04-01,2026-04-30,UCYZLVhSSwdBllvn4tw5a4uQ,Rob Paper Sheet,2,2,2167,84,4,0.052779,-6t20SnbOyc,"Un buen clasista no es aquel que juzga, es que el describe la realidad.",1949
monthly,2026-04-01,2026-04-30,UC36xmz34q02JYaZYKrMwXng,Nate Gentile,1,1,1879,34,0,0.026553,AxM96v9ZCzI,Dándole ojos a la IA 👁️🤖💻,1879
monthly,2026-04-01,2026-04-30,UC9mrBfjgyOsqJ0J-zw7kZLQ,Atherion,5,5,1537,104,1,0.084909,EnLpF9i3I4I,querido desconocido…,715
monthly,2026-04-01,2026-04-30,UChhw6DlKKTQ9mYSpTfXUYqA,Starter Story,2,2,1356,34,0,0.028483,VREVC0wXPfs,This idea validation formula has made him $500K from iOS apps,969
monthly,2026-04-01,2026-04-30,UCaVPhFg-Ax873wvhbNitsrQ,El Robot de Platón,2,2,1034,29,2,0.056593,SY53rwqE2i0,¡Atención Perú! 🇵🇪,1034
monthly,2026-04-01,2026-04-30,UCHMSzZaVrEjK35aYK3J7Htw,Pequeño Cerdo Capitalista,5,5,885,32,2,0.034335,UacKz43AiDQ,Lo que separa a los negocios exitosos de los que fracasan | Sofía Contreras,487
monthly,2026-04-01,2026-04-30,UCP15FVAA2UL-QOcGhy7-ezA,EDteam,2,2,820,30,0,0.046723,gGvkfd-LiKA,Claude normalizó la ansiedad por los tokens,517
monthly,2026-04-01,2026-04-30,UCiqJoWIT-vm-hJoXilFGiUQ,Inversión Inteligente - Alain Cortés,11,11,568,11,1,0.025234,tLlucpJbi5E,La retención de ISR en tus ganancias de Revolut,363
monthly,2026-04-01,2026-04-30,UCWn_0MmgojB711LFX-jaCDQ,El Rincón Del Dev,2,2,559,15,0,0.023075,W1js1spTUPs,Así puedes crear tus MVP en un día 👀 #desarrolloweb #programacion #programador,473
monthly,2026-04-01,2026-04-30,UC2UXDak6o7rBm23k3Vv5dww,Tina Huang,1,1,427,7,0,0.026895,pVwkpXd5PCA,3 Hyperspecific AI Apps,427
monthly,2026-04-01,2026-04-30,UCdNnEDbRWhanA1O8zhCn3ZA,Omar - Educación Financiera,1,1,421,13,0,0.049658,n16KlvFN28c,Empezar a invertir con $100 pesos #shorts #dinero #ahorro #cetes,421
monthly,2026-04-01,2026-04-30,UCP7PV59jal4PobLeo5cSG_Q,Santiago Amat,2,2,366,3,0,0.028771,sPHe-L95K0o,Estrategia Gaps Tesla,366
monthly,2026-04-01,2026-04-30,UCxFACDJ98idvo9Gq9M9AQgg,Moris Dieck | Finanzas e Inversiones ,2,2,173,3,0,0.037504,2Z1aJVGA1-M,"¡Señoronas, señorones! Les tengo una noticia 🤯",107
monthly,2026-04-01,2026-04-30,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,2,2,0,0,0,0.027516,Q4zggacUY6E,El Mejor Consejo Financiero del VP de Mastercard,0
monthly,2026-04-01,2026-04-30,UCEQXxiYxNZbym9Fad7-n2Lg,Doctor Fisión,1,1,0,0,0,0.062522,nWfp_X31vqk,¿Te imaginas tener un meteorito REAL en tus manos? 🌌,0
monthly,2026-04-01,2026-04-30,UCm5iBOcQ0GET_2FqFI61QDA,Cara Nicole,1,1,0,0,0,0.051067,yXl7MRLoxrM,Summer ✈️ Prices Are Surging,0
monthly,2026-04-01,2026-04-30,UC4FHiPgS1KXkUMx3dxBUtPg,HolaMundo,1,1,0,0,0,0.032233,t9_dqoKfqLo,¿porqué este prompt es tan importante?,0
