execution_date,video_id,views_delta,likes_delta,comments_delta,previous_views,current_views,previous_likes,current_likes,previous_comments,current_comments,is_new_video,title_changed,description_changed,tags_changed
2026-05-16T10:40:00.917855+00:00,3W1KfxQnQiU,65,4,0,14091,14156,833,837,39,39,False,False,False,False
2026-05-16T10:40:00.917855+00:00,VKaslzzv1QM,313,3,1,105494,105807,3515,3518,210,211,False,False,False,False
2026-05-16T10:40:00.917855+00:00,E6IrH04B8wg,10,0,0,6501,6511,93,93,9,9,False,False,False,False
2026-05-16T10:40:00.917855+00:00,SYdW3cZKdmY,2,0,0,13032,13034,303,303,10,10,False,False,False,False
2026-05-16T10:40:00.917855+00:00,TSAh8dzN0cw,0,0,0,10828,10828,246,246,3,3,False,False,False,False
2026-05-16T10:40:00.917855+00:00,DHk0gFHyHeE,149,3,0,153131,153280,4682,4685,368,368,False,False,False,False
2026-05-16T10:40:00.917855+00:00,QSe13hyv68o,0,0,0,33890,33890,510,510,18,18,False,False,False,False
2026-05-16T10:40:00.917855+00:00,PZ2yduZysf0,0,0,0,5983,5983,169,169,7,7,False,False,False,False
2026-05-16T10:40:00.917855+00:00,Rdfd1KAX6NU,0,0,0,7593,7593,262,262,5,5,False,False,False,False
2026-05-16T10:40:00.917855+00:00,uAOfsghz2NY,5,0,0,28490,28495,231,231,12,12,False,False,False,False
2026-05-16T10:40:00.917855+00:00,qCFEWA_Nu3k,0,0,0,25274,25274,481,481,9,9,False,False,False,False
2026-05-16T10:40:00.917855+00:00,aNfOwttNQcg,0,0,0,4502,4502,115,115,2,2,False,False,False,False
2026-05-16T10:40:00.917855+00:00,Xq-4lUaLIp8,0,0,0,7695,7695,186,186,4,4,False,False,False,False
2026-05-16T10:40:00.917855+00:00,ZB9IMq0ee0k,33,0,0,66796,66829,2921,2921,178,178,False,False,False,False
2026-05-16T10:40:00.917855+00:00,Lw3RJgDjXh0,0,0,0,7323,7323,171,171,1,1,False,False,False,False
2026-05-16T10:40:00.917855+00:00,PiKd0maLI6o,5,0,0,10506,10511,613,613,8,8,False,False,False,False
2026-05-16T10:40:00.917855+00:00,mTqDtRTKvqE,2,0,0,6440,6442,221,221,17,17,False,False,False,False
2026-05-16T10:40:00.917855+00:00,BwIlVEvq7mU,0,0,0,6970,6970,143,143,8,8,False,False,False,False
2026-05-16T10:40:00.917855+00:00,lrl7lslhv2s,1,0,0,8702,8703,300,300,3,3,False,False,False,False
2026-05-16T10:40:00.917855+00:00,BPt0fwBCDbQ,53,1,0,379557,379610,4477,4478,112,112,False,False,False,False
2026-05-16T10:40:00.917855+00:00,EvauKuWaNmk,163,2,0,64431,64594,2927,2929,283,283,False,False,False,False
2026-05-16T10:40:00.917855+00:00,zEUstENVghI,7,0,0,12854,12861,428,428,34,34,False,False,False,False
2026-05-16T10:40:00.917855+00:00,Enic64S66_s,3,0,0,6105,6108,168,168,3,3,False,False,False,False
2026-05-16T10:40:00.917855+00:00,YldxYShWvGE,0,0,0,7198,7198,148,148,2,2,False,False,False,False
2026-05-16T10:40:00.917855+00:00,QeK4l-iH51Y,0,0,0,4423,4423,152,152,4,4,False,False,False,False
2026-05-16T10:40:00.917855+00:00,tqD_yn5Y_zQ,0,0,0,4069,4069,67,67,1,1,False,False,False,False
2026-05-16T10:40:00.917855+00:00,VjqsnOrW3AM,1554,38,4,145351,146905,3528,3566,134,138,False,False,False,False
2026-05-16T10:40:00.917855+00:00,sjbKZ4CY1Ow,1389,22,0,164493,165882,2551,2573,128,128,False,False,False,False
2026-05-16T10:40:00.917855+00:00,iaYdIU5n6vw,1544,35,2,711287,712831,13664,13699,2110,2112,False,False,False,False
2026-05-16T10:40:00.917855+00:00,Fy8H9I2kJkI,706,8,0,333612,334318,5143,5151,288,288,False,False,False,False
2026-05-16T10:40:00.917855+00:00,AVyYMXc_t9s,27,1,0,8927,8954,479,480,36,36,False,False,False,False
2026-05-16T10:40:00.917855+00:00,HOwVuamQvTc,0,0,0,6688,6688,367,367,11,11,False,False,False,False
2026-05-16T10:40:00.917855+00:00,k0ZYVWoVWAc,13,0,0,20701,20714,890,890,200,200,False,False,False,False
2026-05-16T10:40:00.917855+00:00,ra8QknbAJs4,1,0,0,5387,5388,184,184,6,6,False,False,False,False
2026-05-16T10:40:00.917855+00:00,TpncXdKNLTQ,1,0,0,5165,5166,149,149,4,4,False,False,False,False
2026-05-16T10:40:00.917855+00:00,7m9uIc31Egw,5,0,0,7143,7148,263,263,7,7,False,False,False,False
2026-05-16T10:40:00.917855+00:00,q__FKs64J28,2,0,0,3474,3476,172,172,2,2,False,False,False,False
2026-05-16T10:40:00.917855+00:00,C9V8L2emj9M,0,0,0,3933,3933,197,197,0,0,False,False,False,False
2026-05-16T10:40:00.917855+00:00,EZLeWRbCEbA,577,13,6,45319,45896,1713,1726,94,100,False,False,False,False
2026-05-16T10:40:00.917855+00:00,QduEFho6dLg,20,2,0,9663,9683,553,555,30,30,False,False,False,False
2026-05-16T10:40:00.917855+00:00,ZhRgnBzcYHQ,332,12,1,56163,56495,3461,3473,102,103,False,False,False,False
2026-05-16T10:40:00.917855+00:00,6WqWhSmCbXk,2739,102,6,139827,142566,5115,5217,259,265,False,False,False,False
2026-05-16T10:40:00.917855+00:00,pdNaIhcp3z4,38,1,0,29958,29996,1338,1339,89,89,False,False,False,False
2026-05-16T10:40:00.917855+00:00,_BHe9R7pYNw,30,3,1,8515,8545,587,590,39,40,False,False,False,False
2026-05-16T10:40:00.917855+00:00,5Z4z2oEoxw8,93,4,0,30000,30093,1624,1628,80,80,False,False,False,False
2026-05-16T10:40:00.917855+00:00,0O8CF6F7CVs,0,0,0,0,0,0,0,0,0,False,False,False,False
2026-05-16T10:40:00.917855+00:00,7Ocx3WwDK_c,10,0,0,4496,4506,193,193,7,7,False,False,False,False
2026-05-16T10:40:00.917855+00:00,Cp3DxMyEBIM,2330,30,1,178070,180400,3990,4020,316,317,False,False,False,False
2026-05-16T10:40:00.917855+00:00,M_FKC2NTb24,33,0,0,27770,27803,546,546,9,9,False,False,False,False
2026-05-16T10:40:00.917855+00:00,5zwotvZ1rl0,56,-1,0,13804,13860,315,314,35,35,False,False,False,False
2026-05-16T10:40:00.917855+00:00,F1D4G7VTBnY,2,0,0,4042,4044,173,173,1,1,False,False,False,False
2026-05-16T10:40:00.917855+00:00,kp1dLUox9_Y,5,0,0,21926,21931,930,930,31,31,False,False,False,False
2026-05-16T10:40:00.917855+00:00,FR04V2DkErI,2,0,0,2375,2377,110,110,0,0,False,False,False,False
2026-05-16T10:40:00.917855+00:00,raie7EtagZk,0,0,0,10733,10733,948,948,9,9,False,False,False,False
2026-05-16T10:40:00.917855+00:00,2Z1aJVGA1-M,4,1,0,7401,7405,302,303,8,8,False,False,False,False
2026-05-16T10:40:00.917855+00:00,6cUe6qrXxJU,3,0,0,15200,15203,510,510,11,11,False,False,False,False
2026-05-16T10:40:00.917855+00:00,5DilrEUdYnY,1,0,0,4759,4760,356,356,4,4,False,False,False,False
2026-05-16T10:40:00.917855+00:00,Nq-c06vj5PM,166,4,0,27955,28121,800,804,122,122,False,False,False,False
2026-05-16T10:40:00.917855+00:00,7u0DJM1SNPs,2,0,0,21155,21157,358,358,8,8,False,False,False,False
2026-05-16T10:40:00.917855+00:00,FAerQflosns,3,0,0,7970,7973,291,291,12,12,False,False,False,False
2026-05-16T10:40:00.917855+00:00,l8F9Omk197E,5,0,0,9080,9085,285,285,5,5,False,False,False,False
2026-05-16T10:40:00.917855+00:00,IwjPma4PPTM,431,20,0,87213,87644,4764,4784,110,110,False,False,False,False
2026-05-16T10:40:00.917855+00:00,XXZ2wOom1l0,1274,47,1,124109,125383,5519,5566,144,145,False,False,False,False
2026-05-16T10:40:00.917855+00:00,Lqq78q17jDY,6268,276,19,567544,573812,29199,29475,1570,1589,False,False,False,False
2026-05-16T10:40:00.917855+00:00,sKME5er1OKc,1587,63,3,232934,234521,11981,12044,570,573,False,False,False,False
2026-05-16T10:40:00.917855+00:00,r6AB_e8Rk1I,43,0,0,158461,158504,5629,5629,190,190,False,False,False,False
2026-05-16T10:40:00.917855+00:00,OkuWh46I4m4,320,14,1,22698,23018,1259,1273,40,41,False,False,False,False
2026-05-16T10:40:00.917855+00:00,THMW7bXTog4,226,11,0,202251,202477,15433,15444,174,174,False,False,False,False
2026-05-16T10:40:00.917855+00:00,uvfU2B8b4G4,35,1,0,50595,50630,2422,2423,25,25,False,False,False,False
2026-05-16T10:40:00.917855+00:00,G9L3zK57X6Y,112,4,0,91110,91222,4815,4819,86,86,False,False,False,False
2026-05-16T10:40:00.917855+00:00,TeheJAFWwYs,93,0,0,9517,9610,548,548,61,61,False,False,False,False
2026-05-16T10:40:00.917855+00:00,uSjcVPbJayU,748,41,4,347651,348399,18543,18584,1064,1068,False,False,False,False
2026-05-16T10:40:00.917855+00:00,au_CNv7ZBS4,14,0,0,16417,16431,1016,1016,31,31,False,False,False,False
2026-05-16T10:40:00.917855+00:00,UszcZZ1QZho,58,2,0,25930,25988,863,865,26,26,False,False,False,False
2026-05-16T10:40:00.917855+00:00,UN6X2Jj-qrQ,30,2,0,10284,10314,808,810,4,4,False,False,False,False
2026-05-16T10:40:00.917855+00:00,9361MUAmA24,32,0,0,16324,16356,1175,1175,13,13,False,False,False,False
2026-05-16T10:40:00.917855+00:00,sQoa8y7eN-8,31,1,0,9288,9319,751,752,6,6,False,False,False,False
2026-05-16T10:40:00.917855+00:00,UacKz43AiDQ,2,0,0,2273,2275,63,63,1,1,False,False,False,False
2026-05-16T10:40:00.917855+00:00,9T90MfOpaZY,1,0,0,2149,2150,74,74,10,10,False,False,False,False
2026-05-16T10:40:00.917855+00:00,5qoKwHygsy8,5,0,0,3576,3581,155,155,6,6,False,False,False,False
2026-05-16T10:40:00.917855+00:00,0IGNbK4bbXA,24,1,0,17326,17350,1078,1079,77,77,False,False,False,False
2026-05-16T10:40:00.917855+00:00,ppy-SwlSnEo,4,0,0,2471,2475,85,85,2,2,False,False,False,False
2026-05-16T10:40:00.917855+00:00,-bFkzPRxH4w,10,0,0,15406,15416,275,275,403,403,False,False,False,False
2026-05-16T10:40:00.917855+00:00,87jnYKGVetM,12,1,0,31825,31837,1206,1207,12,12,False,False,False,False
2026-05-16T10:40:00.917855+00:00,zyJ1yZwX_tE,37,0,0,47404,47441,1055,1055,5,5,False,False,False,False
2026-05-16T10:40:00.917855+00:00,IJJbQTVdAtE,990,18,0,92778,93768,2798,2816,15,15,False,False,False,False
2026-05-16T10:40:00.917855+00:00,rhVEOqNhjKo,10,0,0,34171,34181,1006,1006,16,16,False,False,False,False
2026-05-16T10:40:00.917855+00:00,myMj_ZfZ_xI,14,0,0,46859,46873,1053,1053,9,9,False,False,False,False
2026-05-16T10:40:00.917855+00:00,wd_xh6gSSOs,173,4,0,73112,73285,3292,3296,60,60,False,False,False,False
2026-05-16T10:40:00.917855+00:00,p5zWy46yWxU,551,8,0,74756,75307,1362,1370,16,16,False,False,False,False
2026-05-16T10:40:00.917855+00:00,IQZiAOokKXo,10,1,0,30581,30591,769,770,3,3,False,False,False,False
2026-05-16T10:40:00.917855+00:00,x3P8Zqux4A4,12,0,0,59610,59622,2325,2325,16,16,False,False,False,False
2026-05-16T10:40:00.917855+00:00,7vdW8a6jEfw,14,0,0,38771,38785,1228,1228,10,10,False,False,False,False
2026-05-16T10:40:00.917855+00:00,wJwQm_aqC8U,9,-1,0,26926,26935,1171,1170,8,8,False,False,False,False
2026-05-16T10:40:00.917855+00:00,I-rogofBX8c,9,-1,0,26100,26109,959,958,7,7,False,False,False,False
2026-05-16T10:40:00.917855+00:00,HEW0VJx9iw0,17,0,0,56561,56578,2053,2053,15,15,False,False,False,False
2026-05-16T10:40:00.917855+00:00,GMXWOLJHnJc,23,-1,0,69952,69975,3054,3053,29,29,False,False,False,False
2026-05-16T10:40:00.917855+00:00,gtdao7DVsBo,17,0,0,29292,29309,850,850,7,7,False,False,False,False
2026-05-16T10:40:00.917855+00:00,tveRHTJJyy8,10,1,0,22427,22437,805,806,5,5,False,False,False,False
2026-05-16T10:40:00.917855+00:00,DB1fSfulSJQ,12,-1,0,62230,62242,2423,2422,17,17,False,False,False,False
2026-05-16T10:40:00.917855+00:00,FpwEaued1Hc,11,-1,0,46667,46678,2308,2307,29,29,False,False,False,False
2026-05-16T10:40:00.917855+00:00,0EqJD2o-Mnk,1128,21,1,54329,55457,1181,1202,59,60,False,False,False,False
2026-05-16T10:40:00.917855+00:00,Y9HJ_U3TdXk,3739,84,0,258490,262229,8372,8456,42,42,False,False,False,False
2026-05-16T10:40:00.917855+00:00,f7fbvRa4eJE,5,0,0,27322,27327,776,776,11,11,False,False,False,False
2026-05-16T10:40:00.917855+00:00,01NMf5-J_P4,18,-2,0,57826,57844,2487,2485,19,19,False,False,False,False
2026-05-16T10:40:00.917855+00:00,OuOIrxBXB0M,33,-1,0,135880,135913,2927,2926,20,20,False,False,False,False
2026-05-16T10:40:00.917855+00:00,wR8P970sqH8,18,1,0,26118,26136,1007,1008,9,9,False,False,False,False
2026-05-16T10:40:00.917855+00:00,664cs6FZEZo,12,0,0,70776,70788,2001,2001,36,36,False,False,False,False
2026-05-16T10:40:00.917855+00:00,ABoKfabPQyY,6176,95,3,315993,322169,6017,6112,59,62,False,False,False,False
2026-05-16T10:40:00.917855+00:00,UQXupr6-Wmg,113,3,0,68330,68443,2138,2141,20,20,False,False,False,False
2026-05-16T10:40:00.917855+00:00,s47EWzAbZL4,11,0,0,46999,47010,1167,1167,9,9,False,False,False,False
2026-05-16T10:40:00.917855+00:00,Wj8owIKaQKQ,8,0,0,32955,32963,1679,1679,15,15,False,False,False,False
2026-05-16T10:40:00.917855+00:00,0moz0GJcIHg,19,-1,0,28535,28554,1032,1031,12,12,False,False,False,False
2026-05-16T10:40:00.917855+00:00,5tW7CPAVii0,2313,68,0,287446,289759,7785,7853,160,160,False,False,False,False
2026-05-16T10:40:00.917855+00:00,vrW0swCG3Kg,20,1,0,31858,31878,1672,1673,26,26,False,False,False,False
2026-05-16T10:40:00.917855+00:00,yIUDe9YH0ac,3509,100,0,262684,266193,7032,7132,116,116,False,False,False,False
2026-05-16T10:40:00.917855+00:00,Z0uWs_W9S1A,12,0,0,15359,15371,439,439,12,12,False,False,False,False
2026-05-16T10:40:00.917855+00:00,uWOLkr7S47A,23,0,0,76470,76493,1774,1774,5,5,False,False,False,False
2026-05-16T10:40:00.917855+00:00,E7PxcFm-Xs8,20,0,0,30373,30393,1387,1387,6,6,False,False,False,False
2026-05-16T10:40:00.917855+00:00,FfMFahO2VE4,22,0,0,31445,31467,1626,1626,13,13,False,False,False,False
2026-05-16T10:40:00.917855+00:00,jq7ocNZXg_s,38,5,0,25718,25756,2624,2629,46,46,False,False,False,False
2026-05-16T10:40:00.917855+00:00,fHes8kAGJHs,36,0,0,39641,39677,1629,1629,12,12,False,False,False,False
2026-05-16T10:40:00.917855+00:00,fr78adfAnuA,1949,32,2,177748,179697,5282,5314,197,199,False,False,False,False
2026-05-16T10:40:00.917855+00:00,HnafDG2aj1I,19,0,0,29779,29798,930,930,6,6,False,False,False,False
2026-05-16T10:40:00.917855+00:00,nJ0oh5u6YbM,5797,204,0,147551,153348,4941,5145,35,35,False,False,False,False
2026-05-16T10:40:00.917855+00:00,07T7V-Szcx0,9938,309,2,678060,687998,18191,18500,271,273,False,False,False,False
2026-05-16T10:40:00.917855+00:00,gS87TtB9nk4,425,5,0,111535,111960,2322,2327,22,22,False,False,False,False
2026-05-16T10:40:00.917855+00:00,mPbb2Gk3fr4,27,0,0,54064,54091,1514,1514,6,6,False,False,False,False
2026-05-16T10:40:00.917855+00:00,CZtseHx5dAM,17,1,0,33421,33438,1109,1110,12,12,False,False,False,False
2026-05-16T10:40:00.917855+00:00,DykSRxbFZZo,12,1,0,29540,29552,1151,1152,16,16,False,False,False,False
2026-05-16T10:40:00.917855+00:00,g47pe7T6-KE,9,0,-1,25757,25766,1381,1381,11,10,False,False,False,False
2026-05-16T10:40:00.917855+00:00,0Z1lChyi2W4,1589,26,0,665729,667318,17385,17411,583,583,False,False,False,False
2026-05-16T10:40:00.917855+00:00,v_1Dhh8G84c,8788,131,2,2000007,2008795,53016,53147,749,751,False,False,False,False
2026-05-16T10:40:00.917855+00:00,pcAJLeGAtwc,8025,141,1,1081256,1089281,27252,27393,498,499,False,False,False,False
2026-05-16T10:40:00.917855+00:00,roUppNywDks,4393,59,38,993629,998022,16420,16479,7009,7047,False,False,False,False
2026-05-16T10:40:00.917855+00:00,Bcag49Fk3zA,5073,141,3,1476361,1481434,43946,44087,451,454,False,False,False,False
2026-05-16T10:40:00.917855+00:00,0HSNPIttevk,3139,45,1,1097496,1100635,25220,25265,818,819,False,False,False,False
2026-05-16T10:40:00.917855+00:00,IMM5cm6xrXQ,3160,36,4,1701622,1704782,35370,35406,887,891,False,False,False,False
2026-05-16T10:40:00.917855+00:00,0t118SCf-2w,2050,20,1,1993965,1996015,34325,34345,606,607,False,False,False,False
2026-05-16T10:40:00.917855+00:00,_WrHMsTYlOU,6575,106,3,1089594,1096169,27364,27470,1570,1573,False,False,False,False
2026-05-16T10:40:00.917855+00:00,-uSQcEfnKp0,1703,44,0,675599,677302,23398,23442,705,705,False,False,False,False
2026-05-16T10:40:00.917855+00:00,S0WQP5GeTZs,6749,91,-1,998113,1004862,24718,24809,767,766,False,False,False,False
2026-05-16T10:40:00.917855+00:00,OwbaFLtBpkQ,5182,64,0,727463,732645,14941,15005,274,274,False,False,False,False
2026-05-16T10:40:00.917855+00:00,UncqiOQc4rI,25955,419,3,4150437,4176392,114099,114518,1467,1470,False,False,False,False
2026-05-16T10:40:00.917855+00:00,8u7HqZJQHDM,16045,197,55,1139950,1155995,17154,17351,6031,6086,False,False,False,False
2026-05-16T10:40:00.917855+00:00,K9S3YgFZN9Y,3641,62,-1,692764,696405,15558,15620,276,275,False,False,False,False
2026-05-16T10:40:00.917855+00:00,WeliLUboy3M,5457,77,0,1293674,1299131,20292,20369,567,567,False,False,False,False
2026-05-16T10:40:00.917855+00:00,Czf68kDF_7Y,27459,449,12,2632752,2660211,61725,62174,1075,1087,False,False,False,False
2026-05-16T10:40:00.917855+00:00,kTlm_3HwRFg,8443,123,2,384904,393347,8803,8926,95,97,False,False,False,False
2026-05-16T10:40:00.917855+00:00,ucN2hf0CgI8,10758,124,2,1661518,1672276,39510,39634,370,372,False,False,False,False
2026-05-16T10:40:00.917855+00:00,up__2flbXw4,4887,52,2,1008961,1013848,19979,20031,468,470,False,False,False,False
2026-05-16T10:40:00.917855+00:00,msYTFQ4OIu8,7254,102,37,1124904,1132158,16325,16427,7219,7256,False,False,False,False
2026-05-16T10:40:00.917855+00:00,9LsgBjswQZY,496,7,0,145742,146238,2883,2890,33,33,False,False,False,False
2026-05-16T10:40:00.917855+00:00,HRxULulg_hM,6256,106,0,1054083,1060339,31802,31908,386,386,False,False,False,False
2026-05-16T10:40:00.917855+00:00,5wuHYQMnYhA,36958,1480,16,1081234,1118192,41205,42685,797,813,False,False,False,False
2026-05-16T10:40:00.917855+00:00,D4fkiQfzw_I,2409,95,4,168635,171044,7273,7368,331,335,False,False,False,False
2026-05-16T10:40:00.917855+00:00,XAQ275WwWnw,44,0,0,17064,17108,480,480,8,8,False,False,False,False
2026-05-16T10:40:00.917855+00:00,VREVC0wXPfs,72,0,0,27359,27431,741,741,3,3,False,False,False,False
2026-05-16T10:40:00.917855+00:00,MSl5mD3E7PE,106,2,0,22868,22974,1995,1997,106,106,False,False,False,False
2026-05-16T10:40:00.917855+00:00,J9p4GMskefU,303,27,2,34934,35237,3165,3192,99,101,False,False,False,False
2026-05-16T10:40:00.917855+00:00,MX1a5garnwc,55,6,2,10016,10071,644,650,97,99,False,False,False,False
2026-05-16T10:40:00.917855+00:00,v8z-clVwRxM,42,2,0,34337,34379,1061,1063,101,101,False,False,False,False
2026-05-16T10:40:00.917855+00:00,e7IyFScAa-Q,398,9,0,23308,23706,785,794,57,57,False,False,False,False
2026-05-16T10:40:00.917855+00:00,1gyuiKoSc-w,113,3,1,8977,9090,315,318,17,18,False,False,False,False
2026-05-16T10:40:00.917855+00:00,-tzJJPnAenI,4,0,0,3235,3239,150,150,0,0,False,False,False,False
2026-05-16T10:40:00.917855+00:00,vaEGXlhFrJQ,1,0,0,178,179,7,7,1,1,False,False,False,False
2026-05-16T10:40:00.917855+00:00,BYv6i1MhiRA,0,0,0,2698,2698,21,21,0,0,False,False,False,False
2026-05-16T10:40:00.917855+00:00,lYpHv3Tg0Vg,13,0,0,15569,15582,362,362,3,3,False,False,False,False
2026-05-16T10:40:00.917855+00:00,kFVzax1iFW8,0,0,0,223,223,11,11,0,0,False,False,False,False
2026-05-16T10:40:00.917855+00:00,u03PlL13QDw,0,0,0,3416,3416,50,50,0,0,False,False,False,False
2026-05-16T10:40:00.917855+00:00,bjFyP8D_XvM,0,0,0,1905,1905,134,134,0,0,False,False,False,False
2026-05-16T10:40:00.917855+00:00,dUo1R8tp6zQ,0,0,0,283,283,15,15,0,0,False,False,False,False
2026-05-16T10:40:00.917855+00:00,YPM2Fep2P3A,0,0,0,1814,1814,89,89,2,2,False,False,False,False
2026-05-16T10:40:00.917855+00:00,uJzhn5czGL4,1,0,0,1626,1627,112,112,2,2,False,False,False,False
2026-05-16T10:40:00.917855+00:00,V4tlvp9IP_8,0,0,0,190,190,21,21,3,3,False,False,False,False
2026-05-16T10:40:00.917855+00:00,dCJJcNtrNjo,0,0,0,1141,1141,74,74,0,0,False,False,False,False
2026-05-16T10:40:00.917855+00:00,WVEngsk1RuQ,0,0,0,1751,1751,80,80,0,0,False,False,False,False
2026-05-16T10:40:00.917855+00:00,IkNEALHWXUo,6,0,0,756,762,28,28,1,1,False,False,False,False
2026-05-16T10:40:00.917855+00:00,8XfsycyMf48,0,0,0,4595,4595,216,216,1,1,False,False,False,False
2026-05-16T10:40:00.917855+00:00,Tx6waClZSYM,0,0,0,2964,2964,137,137,1,1,False,False,False,False
2026-05-16T10:40:00.917855+00:00,4NHnN9EmDk0,1,0,0,374,375,27,27,2,2,False,False,False,False
2026-05-16T10:40:00.917855+00:00,UkbeRKmr5kM,2,0,0,56354,56356,678,678,14,14,False,False,False,False
2026-05-16T10:40:00.917855+00:00,vd8fb3noIgY,0,0,0,17032,17032,1358,1358,16,16,False,False,False,False
2026-05-16T10:40:00.917855+00:00,nZlhHf8vSbU,1,1,0,9237,9238,930,931,8,8,False,False,False,False
2026-05-16T10:40:00.917855+00:00,qsJSGpOs5q4,1,0,0,14631,14632,864,864,7,7,False,False,False,False
2026-05-16T10:40:00.917855+00:00,Mxv60XerzG4,3,0,0,7434,7437,515,515,16,16,False,False,False,False
2026-05-16T10:40:00.917855+00:00,pVXm6lt1F7w,0,0,0,21303,21303,2095,2095,18,18,False,False,False,False
2026-05-16T10:40:00.917855+00:00,jIj6PuMrDGA,13,0,0,44744,44757,3175,3175,36,36,False,False,False,False
2026-05-16T10:40:00.917855+00:00,XzkJ2WrHR2c,2,0,0,19432,19434,1151,1151,39,39,False,False,False,False
2026-05-16T10:40:00.917855+00:00,PMX-urJB7uw,0,0,0,2771,2771,238,238,6,6,False,False,False,False
2026-05-16T10:40:00.917855+00:00,MdYM6kw372Q,2,0,0,17426,17428,1100,1100,19,19,False,False,False,False
2026-05-16T10:40:00.917855+00:00,3QRWlCFdzyE,2,0,0,20846,20848,970,970,20,20,False,False,False,False
2026-05-16T10:40:00.917855+00:00,rXs8JlFIS-U,0,0,0,17985,17985,925,925,15,15,False,False,False,False
2026-05-16T10:40:00.917855+00:00,SK8tkpErsm8,0,0,0,22306,22306,1238,1238,16,16,False,False,False,False
2026-05-16T10:40:00.917855+00:00,RBz3O-4xBYE,1,0,0,14988,14989,1260,1260,34,34,False,False,False,False
2026-05-16T10:40:00.917855+00:00,03uRM4Uz5t8,0,0,0,20001,20001,1408,1408,39,39,False,False,False,False
2026-05-16T10:40:00.917855+00:00,rzqgWnJPamU,2,0,0,3000,3002,160,160,4,4,False,False,False,False
2026-05-16T10:40:00.917855+00:00,nLlqkXdlNsM,8,0,0,23676,23684,1064,1064,13,13,False,False,False,False
2026-05-16T10:40:00.917855+00:00,fIZkXHaOuvY,0,0,0,2568,2568,123,123,4,4,False,False,False,False
2026-05-16T10:40:00.917855+00:00,t3oZncJYgwE,0,0,0,3912,3912,358,358,5,5,False,False,False,False
2026-05-16T10:40:00.917855+00:00,h5Snd8uqih8,0,0,0,2817,2817,119,119,3,3,False,False,False,False
2026-05-16T10:40:00.917855+00:00,Z-xAO96GQtU,2,1,0,10334,10336,1132,1133,6,6,False,False,False,False
2026-05-16T10:40:00.917855+00:00,TlwFNKM1OyA,0,0,0,6291,6291,402,402,7,7,False,False,False,False
2026-05-16T10:40:00.917855+00:00,kLZUfQUWNNw,0,0,0,2301,2301,151,151,7,7,False,False,False,False
2026-05-16T10:40:00.917855+00:00,uOGqRV25LOc,0,0,0,2010,2010,99,99,2,2,False,False,False,False
2026-05-16T10:40:00.917855+00:00,FOyH5MIRyD4,0,0,0,18688,18688,1041,1041,10,10,False,False,False,False
2026-05-16T10:40:00.917855+00:00,X5MyBjZ8Jgw,1,0,0,24204,24205,1320,1320,11,11,False,False,False,False
2026-05-16T10:40:00.917855+00:00,Ux-bi7bqrUU,5,0,0,6500,6505,543,543,5,5,False,False,False,False
2026-05-16T10:40:00.917855+00:00,0xTKuxdSrRI,2,0,0,26823,26825,1044,1044,13,13,False,False,False,False
2026-05-16T10:40:00.917855+00:00,uHx1N_qFfTw,0,0,0,2931,2931,240,240,3,3,False,False,False,False
2026-05-16T10:40:00.917855+00:00,SrN39dykl7A,0,0,0,3872,3872,251,251,3,3,False,False,False,False
2026-05-16T10:40:00.917855+00:00,YY3pLnSX1W4,0,0,0,3940,3940,297,297,2,2,False,False,False,False
2026-05-16T10:40:00.917855+00:00,qO9602XOIfY,0,-1,0,16394,16394,916,915,15,15,False,False,False,False
2026-05-16T10:40:00.917855+00:00,WBBOTxvDook,0,0,0,3689,3689,245,245,4,4,False,False,False,False
