execution_date,channel_id,channel_name,video_id,title,upload_date,duration_seconds,views,likes,comments,views_delta,likes_delta,comments_delta,is_new_video,title_changed,description_changed,tags_changed,engagement_rate
2026-05-03T10:17:44.919746+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,QPWScf-86po,I Made Mascots For Stores That Don’t Have Them,2026-04-30T17:15:02+00:00,57,4907858,159696,2303,1322307,36571,477,False,False,False,False,0.033008086216023365
2026-05-03T10:17:44.919746+00:00,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,WgcdDVIUXcI,¿Cómo funcionan las gomas de borrar?,2026-04-25T19:59:06+00:00,18,6408393,112340,339,439060,3322,15,False,False,False,False,0.01758303524768222
2026-05-03T10:17:44.919746+00:00,UCDOSaJ0pnglwzfkR6fYbisA,Luis Mi Negocios,OrI86PV-aPg,Ozempic está DESTRUYENDO negocios que NADIE esperaba,2026-05-01T17:00:30+00:00,120,798375,36787,924,428830,17535,378,False,False,False,False,0.04723469547518397
2026-05-03T10:17:44.919746+00:00,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,qgzwtKsXCMo,Jynxzi REALIZES,2026-05-01T00:29:03+00:00,24,2248061,45468,522,409147,7294,62,False,False,False,False,0.020457629930860418
2026-05-03T10:17:44.919746+00:00,UCHnyfMqiRRG1u-2MsSQLbXA,Veritasium,ksn5yrsC3Wg,The Disaster I Never Imagined Having To Worry About,2026-04-29T20:30:53+00:00,2005,3580236,127451,7611,386343,10773,573,False,True,False,False,0.037724328787264304
2026-05-03T10:17:44.919746+00:00,UC415bOPUcGSamy543abLmRA,Cleo Abram,Su0aCV35IFM,There's a Telescope at the Bottom of the Ocean,2026-04-27T15:31:42+00:00,54,4951886,202431,1730,337996,10060,80,False,False,False,False,0.04122893782288203
2026-05-03T10:17:44.919746+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,pXI3xinu4bc,"People Who Are Famous, But Don’t Feel Famous",2026-05-01T19:15:03+00:00,60,814488,41732,502,316966,15922,128,False,False,False,False,0.05185343430474114
2026-05-03T10:17:44.919746+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,reCJ5EuvukI,"Rest in Peace, Charlie Kirk....",2026-05-01T22:01:05+00:00,50,585250,22987,473,309813,12172,167,False,False,False,False,0.04008543357539513
2026-05-03T10:17:44.919746+00:00,UC415bOPUcGSamy543abLmRA,Cleo Abram,dqazxW8R5BY,Our Brains Got Bigger. Now They’re Shrinking?,2026-04-30T15:25:57+00:00,59,1718257,79875,1739,298787,14383,267,False,False,False,False,0.04749813328273943
2026-05-03T10:17:44.919746+00:00,UCOWFKaCN-rzmYk502JFWnqg,Eze Martínez,WOTUpoI2LQA,Dron quieto o en movimiento?,2026-04-29T17:03:06+00:00,51,2640131,138875,2461,260910,7437,204,False,False,False,False,0.0535337072289216
