execution_date,channel_id,channel_name,videos_tracked,median_views_delta,median_engagement_rate,avg_duration_seconds,shorts_ratio,total_views_delta,new_videos,top_video_id,top_video_title,top_video_views_delta,channel_growth_percentile,channel_momentum_score
2026-05-22T12:02:39.617608+00:00,UCUXLlsi8mQeP0TvGbmSn8iw,Sopitas,4,41,0.034125,56.75,1,511,0,oWNo9nE0dao,"Sopitas FC: futbol, Mundial y pasión sin filtro",427,18.803419,18.803419
2026-05-22T12:02:39.617608+00:00,UCjSVqRtdOsxQDss_pJpp_Yg,COMPUESTOS Podcast,21,0,0.042296,45,1,660,1,ImmxcdpyBUE,Checklist Para Invertir En 2026 📊 #Compuestos #AndresGarza #Cometa #Invertir,341,21.367521,21.367521
2026-05-22T12:02:39.617608+00:00,UCcyq283he07B7_KUX07mmtA,Business Insider,1,336,0.01276,43,1,336,0,72c_czW-ISM,Ex-OpenAI #researcher warns against the risks of #superintelligence. #AI #FutureTech,336,15.811966,15.811966
2026-05-22T12:02:39.617608+00:00,UCt-k6JwNWHMXDBGm9IYHdsg,J Balvin,1,328,0.028155,58,1,328,0,OI5z9S48LlI,OSCAR MAYDON en la casa #cdmx,328,15.384615,15.384615
2026-05-22T12:02:39.617608+00:00,UCC552Sd-3nyi_tk2BudLUzA,AsapSCIENCE,1,295,0.033903,49,1,295,0,MKL0tk-3UM8,Send this to a dad you know,295,14.957265,14.957265
2026-05-22T12:02:39.617608+00:00,UCMsgXPD3wzzt8RxHJmXH7hQ,Cartoon Network,1,271,0.032666,47,1,271,0,NC_Eo4HEpC0,You know who else can build a hovercraft? 🐦🦝✈️,271,14.102564,14.102564
2026-05-22T12:02:39.617608+00:00,UCLXRGxAzeaLDGaOphqapzmg,codigofacilito,5,7.5,0.015395,33.2,1,244,1,WNyPFioUjhE,¿Ya conoces las Minimal API en .NET? 💻️,228,13.675214,13.675214
2026-05-22T12:02:39.617608+00:00,UCShHFwKyhcDo3g7hr4f1R8A,World Science Festival,3,72,0.013268,40,1,357,0,bY8RFbMbI4c,"Gary Marcus explains the “Eliza Effect."" #worldsciencefestival #briangreene #garymarcus",226,16.666667,16.666667
2026-05-22T12:02:39.617608+00:00,UCLv7Gzc3VTO6ggFlXY0sOyw,Harvard University,1,185,0.010697,17,1,185,0,00NnpBvip98,Goat Yoga at HMS,185,12.393162,12.393162
2026-05-22T12:02:39.617608+00:00,UC71VTsUKOsh6QEGnzaa2KuQ,Rankia,1,170,0.020943,57,1,170,0,NFHfriGAHo8,"Trade Republic sube al 3,04% TAE",170,11.111111,11.111111
2026-05-22T12:02:39.617608+00:00,UCyJbb85EUgWjl38GcF236Jg,Eva Maria Beristain,2,108.5,0.026287,50.5,1,217,0,nZ4JI34_Q_g,Bts en México: de quién es culpa que haya sucedido esto?,149,13.247863,13.247863
2026-05-22T12:02:39.617608+00:00,UCvPGx8qh8AkrFZW06tESvaA,Dot Dager,5,32,0.053766,33.4,1,283,0,vtjFXdFGkBc,DE CHULO AL PROGRAMADOR #dev #programacion,140,14.529915,14.529915
2026-05-22T12:02:39.617608+00:00,UCyM-2pRapEv6V2q7UNO9icg,Emprende Aprendiendo,19,5,0.02615,33.368421,1,397,0,pwcrn5bdr9c,Se hizo millonaria reinventando la ropa de gimnasio,127,17.094017,17.094017
2026-05-22T12:02:39.617608+00:00,UCYZLVhSSwdBllvn4tw5a4uQ,Rob Paper Sheet,2,92,0.051395,29.5,1,184,0,-6t20SnbOyc,"Un buen clasista no es aquel que juzga, es que el describe la realidad.",124,11.965812,11.965812
2026-05-22T12:02:39.617608+00:00,UCtu2BCnJoFGRBOuIh570QWw,Sodapoppin,1,124,0.013994,57,1,124,0,3COUSQteLGE,Katchii Gives Poor People Advice,124,10.25641,10.25641
2026-05-22T12:02:39.617608+00:00,UCS0lmlVIYVz2qeWlZ_ynIWg,AJ+ Español,5,58,0.100582,37.2,1,356,0,QdEIhiHbsSY,Conmemoran en México los 78 años de la Nakba,119,16.239316,16.239316
2026-05-22T12:02:39.617608+00:00,UCDOSaJ0pnglwzfkR6fYbisA,Luis Mi Negocios,1,96,0.069952,53,1,96,0,6CyjL4X8e7g,Estas PALABRAS destruyen la MENTALIDAD FINANCIERA de tus HIJOS,96,9.188034,9.188034
2026-05-22T12:02:39.617608+00:00,UC04FyDIvYXNecpbG8gyOw4A,Meta,2,90,0.022296,32,1,180,0,czS85XURnl4,Meta Connect - September 23-24,93,11.538462,11.538462
2026-05-22T12:02:39.617608+00:00,UC4FHiPgS1KXkUMx3dxBUtPg,HolaMundo,7,22,0.037261,43.857143,1,213,0,Ocx5uE7vjIw,¿se puede programar con agentes con 32GB de RAM?,91,12.820513,12.820513
2026-05-22T12:02:39.617608+00:00,UCW39zufHfsuGgpLviKh297Q,DW Documentary,1,82,0.019632,52,1,82,0,5ryzfpKwm18,The impact of color | DW Documentary,82,8.547009,8.547009
2026-05-22T12:02:39.617608+00:00,UCt7k7y_xTkkc1Jeh7cdAjDQ,SinEmbargo Al Aire,1,71,0.069914,59,1,71,0,mm4ASkDweTg,Detienen en EU a exsecretario de Seguridad de Sinaloa,71,8.119658,8.119658
2026-05-22T12:02:39.617608+00:00,UCm5iBOcQ0GET_2FqFI61QDA,Cara Nicole,3,28,0.048993,49.333333,1,96,0,2MInIAO3bFA,Little changes can turn into big savings 💸,58,9.188034,9.188034
2026-05-22T12:02:39.617608+00:00,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,9,7,0.030829,36.444444,1,112,0,iY0N2tAyDGU,Te mereces un martillazo #chisme #comedia #podcast,51,9.82906,9.82906
2026-05-22T12:02:39.617608+00:00,UCK7tptUDHh-RYDsdxO1-5QQ,The Wall Street Journal,1,49,0.01194,48,1,49,0,MrIW-XUFbjo,The Best Way to Pass Down Wealth to Your Kids,49,7.264957,7.264957
2026-05-22T12:02:39.617608+00:00,UCqaOSuXiGdnuoqXBda-XD2A,Canal Once,4,3.5,0.015319,41.25,1,56,0,8fEH7IlbD3Q,Brasil vs Francia [Francia 1998] - Contrincantes,47,7.692308,7.692308
2026-05-22T12:02:39.617608+00:00,UCsMica-v34Irf9KVTh6xx-g,Microsoft Developer,5,26,0.013419,47.6,1,135,0,AX4Axl52uBQ,"Official trailer for POSETTE: An Event for Postgres 2026, a free & virtual developer conference",42,10.683761,10.683761
2026-05-22T12:02:39.617608+00:00,UCBBWpss2iXVXtTzl7-4eWbg,Jessica Fernández García,1,36,0.030633,45,1,36,0,sHXJob_Yxmw,Escúchalo completo en Más Allá del Rosa en YouTube,36,6.837607,6.837607
2026-05-22T12:02:39.617608+00:00,UCb8GKeOvI7WsFUkB4UVAeXA,Cordura Artificial,1,34,0.078127,58,1,34,0,0SSctcuOy0o,Mi nuevo lector de E-books #productividad #libros #lectura #tecnologia,34,6.410256,6.410256
2026-05-22T12:02:39.617608+00:00,UCHhfu5p0zydyM-_nw3IJvig,Urban Tecno,1,32,0.035487,28,1,32,0,met02sYUMm8,FitBit Air Unboxing!! 📦,32,5.982906,5.982906
2026-05-22T12:02:39.617608+00:00,UCOvzFyIAr32yspwxx77BHcQ,Rob Paper Clips,1,26,0.052011,47,1,26,0,3skIuC1lP00,"Las mujeres tienen pepino… y están guangas, según esta fan del temach",26,5.555556,5.555556
2026-05-22T12:02:39.617608+00:00,UCtoo4_P6ilCj7jwa4FmA5lQ,Soy Dalto,1,24,0.062521,59,1,24,0,s2NSwy8xraQ,Con ESTO tu vida podria ser MÁS FÁCIL,24,5.128205,5.128205
2026-05-22T12:02:39.617608+00:00,UChXKjLEzAB1K7EZQey7Fm1Q,Pokimane,1,17,0.057902,54,1,17,0,embu3gLFECI,im flying my friends out for my birthday…,17,4.700855,4.700855
2026-05-22T12:02:39.617608+00:00,UCdfnfXWCGkBAx2cN2l-4u2w,Semo Historia,6,2,0.045764,40.666667,1,15,0,ylIZ2D5Td4I,Ciudad Esponja en CDMX  ¿Se está haciendo algo?,5,4.273504,4.273504
2026-05-22T12:02:39.617608+00:00,UCX9NJ471o7Wie1DQe94RVIg,Fazt,2,3,0.04561,68.5,0.5,3,1,s23TO2BQBcU,El FIN de la IA barata ya comenzó 🚨,3,3.418803,3.418803
2026-05-22T12:02:39.617608+00:00,UCiqJoWIT-vm-hJoXilFGiUQ,Inversión Inteligente - Alain Cortés,15,0,0.024251,45.466667,1,11,0,bbv1p_j1P8Y,¡Revolut vs Banco Plata! ¿Quién da más rendimiento?,3,3.846154,3.846154
2026-05-22T12:02:39.617608+00:00,UCP7PV59jal4PobLeo5cSG_Q,Santiago Amat,4,0,0.021806,54.25,1,1,0,sPHe-L95K0o,Estrategia Gaps Tesla,1,2.991453,2.991453
2026-05-22T12:02:39.617608+00:00,UCx2Y_55MBCq3lkc3aOtmAiw,profesor10demates,1,,0.07594,46,1,0,1,,,,1.282051,1.282051
2026-05-22T12:02:39.617608+00:00,UC06rPIABrthG0hwLTVhINLA,ElMariana,1,,0.188712,31,1,0,1,,,,1.282051,1.282051
2026-05-22T12:02:39.617608+00:00,UCKqH_9mk1waLgBiL2vT5b9g,VanossGaming,1,,0.110921,26,1,0,1,,,,1.282051,1.282051
2026-05-22T12:02:39.617608+00:00,UC2wKfjlioOCLP4xQMOWNcgg,Typical Gamer,1,,0.070996,19,1,0,1,,,,1.282051,1.282051
2026-05-22T12:02:39.617608+00:00,UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,1,,0.06824,55,1,0,1,,,,1.282051,1.282051
2026-05-22T12:02:39.617608+00:00,UCbulh9WdLtEXiooRcYK7SWw,Metallica,1,,0.054271,60,1,0,1,,,,1.282051,1.282051
2026-05-22T12:02:39.617608+00:00,UCtqOng3GVhQVu1Gl-3UlyAQ,Christian Nodal,2,,0.063825,24.5,1,0,2,,,,1.282051,1.282051
