execution_date,video_id,views_delta,likes_delta,comments_delta,previous_views,current_views,previous_likes,current_likes,previous_comments,current_comments,is_new_video,title_changed,description_changed,tags_changed
2026-05-09T05:05:36.079326+00:00,3W1KfxQnQiU,246,20,0,12660,12906,774,794,35,35,False,False,False,False
2026-05-09T05:05:36.079326+00:00,VKaslzzv1QM,770,9,2,100958,101728,3455,3464,207,209,False,False,False,False
2026-05-09T05:05:36.079326+00:00,E6IrH04B8wg,11,-1,0,6443,6454,94,93,9,9,False,False,False,False
2026-05-09T05:05:36.079326+00:00,SYdW3cZKdmY,12,0,0,12999,13011,303,303,10,10,False,False,False,False
2026-05-09T05:05:36.079326+00:00,TSAh8dzN0cw,1,0,0,10821,10822,246,246,3,3,False,False,False,False
2026-05-09T05:05:36.079326+00:00,DHk0gFHyHeE,171,3,0,151749,151920,4661,4664,365,365,False,False,False,False
2026-05-09T05:05:36.079326+00:00,QSe13hyv68o,40,2,0,33788,33828,507,509,18,18,False,False,False,False
2026-05-09T05:05:36.079326+00:00,PZ2yduZysf0,1,0,0,5973,5974,168,168,7,7,False,False,False,False
2026-05-09T05:05:36.079326+00:00,Rdfd1KAX6NU,-1,0,0,7579,7578,261,261,5,5,False,False,False,False
2026-05-09T05:05:36.079326+00:00,uAOfsghz2NY,11,0,0,28408,28419,232,232,12,12,False,False,False,False
2026-05-09T05:05:36.079326+00:00,qCFEWA_Nu3k,19,0,0,25162,25181,481,481,9,9,False,False,False,False
2026-05-09T05:05:36.079326+00:00,aNfOwttNQcg,0,0,0,4491,4491,115,115,2,2,False,False,False,False
2026-05-09T05:05:36.079326+00:00,Xq-4lUaLIp8,-1,0,0,7686,7685,186,186,4,4,False,False,False,False
2026-05-09T05:05:36.079326+00:00,ZB9IMq0ee0k,42,0,0,66402,66444,2917,2917,177,177,False,False,False,False
2026-05-09T05:05:36.079326+00:00,Lw3RJgDjXh0,0,0,0,7314,7314,170,170,1,1,False,False,False,False
2026-05-09T05:05:36.079326+00:00,PiKd0maLI6o,5,0,0,10489,10494,613,613,8,8,False,False,False,False
2026-05-09T05:05:36.079326+00:00,mTqDtRTKvqE,2,0,0,6429,6431,221,221,18,18,False,False,False,False
2026-05-09T05:05:36.079326+00:00,BwIlVEvq7mU,1,0,0,6959,6960,142,142,8,8,False,False,False,False
2026-05-09T05:05:36.079326+00:00,lrl7lslhv2s,2,0,0,8690,8692,300,300,3,3,False,False,False,False
2026-05-09T05:05:36.079326+00:00,BPt0fwBCDbQ,632,5,0,375388,376020,4437,4442,112,112,False,False,False,False
2026-05-09T05:05:36.079326+00:00,EvauKuWaNmk,200,7,0,61726,61926,2835,2842,269,269,False,False,False,False
2026-05-09T05:05:36.079326+00:00,zEUstENVghI,25,0,0,12715,12740,425,425,34,34,False,False,False,False
2026-05-09T05:05:36.079326+00:00,Enic64S66_s,0,0,0,6098,6098,168,168,3,3,False,False,False,False
2026-05-09T05:05:36.079326+00:00,YldxYShWvGE,1,0,0,7188,7189,148,148,2,2,False,False,False,False
2026-05-09T05:05:36.079326+00:00,QeK4l-iH51Y,2,0,0,4411,4413,152,152,4,4,False,False,False,False
2026-05-09T05:05:36.079326+00:00,tqD_yn5Y_zQ,2,0,0,4061,4063,67,67,1,1,False,False,False,False
2026-05-09T05:05:36.079326+00:00,VjqsnOrW3AM,2522,54,4,130305,132827,3179,3233,118,122,False,False,False,False
2026-05-09T05:05:36.079326+00:00,sjbKZ4CY1Ow,1347,23,1,150933,152280,2327,2350,127,128,False,False,False,False
2026-05-09T05:05:36.079326+00:00,iaYdIU5n6vw,3483,64,7,692426,695909,13323,13387,2058,2065,False,False,False,False
2026-05-09T05:05:36.079326+00:00,Fy8H9I2kJkI,1206,20,1,326451,327657,5063,5083,284,285,False,False,False,False
2026-05-09T05:05:36.079326+00:00,AVyYMXc_t9s,67,5,0,8518,8585,460,465,36,36,False,False,False,False
2026-05-09T05:05:36.079326+00:00,HOwVuamQvTc,17,3,0,6598,6615,359,362,11,11,False,False,False,False
2026-05-09T05:05:36.079326+00:00,k0ZYVWoVWAc,35,1,0,20461,20496,884,885,200,200,False,False,False,False
2026-05-09T05:05:36.079326+00:00,ra8QknbAJs4,20,1,0,5333,5353,183,184,6,6,False,False,False,False
2026-05-09T05:05:36.079326+00:00,TpncXdKNLTQ,55,2,0,5040,5095,147,149,4,4,False,False,False,False
2026-05-09T05:05:36.079326+00:00,7m9uIc31Egw,12,0,0,6996,7008,261,261,7,7,False,False,False,False
2026-05-09T05:05:36.079326+00:00,q__FKs64J28,11,0,0,3444,3455,171,171,2,2,False,False,False,False
2026-05-09T05:05:36.079326+00:00,C9V8L2emj9M,3,0,0,3918,3921,196,196,0,0,False,False,False,False
2026-05-09T05:05:36.079326+00:00,EZLeWRbCEbA,446,12,1,41458,41904,1606,1618,91,92,False,False,False,False
