execution_date,video_id,views_delta,likes_delta,comments_delta,previous_views,current_views,previous_likes,current_likes,previous_comments,current_comments,is_new_video,title_changed,description_changed,tags_changed
2026-05-05T00:32:20.257721+00:00,3W1KfxQnQiU,52,2,0,10984,11036,685,687,32,32,False,False,False,False
2026-05-05T00:32:20.257721+00:00,VKaslzzv1QM,256,1,0,96592,96848,3390,3391,206,206,False,False,False,False
2026-05-05T00:32:20.257721+00:00,E6IrH04B8wg,4,0,0,6384,6388,94,94,9,9,False,False,False,False
2026-05-05T00:32:20.257721+00:00,SYdW3cZKdmY,0,0,0,12937,12937,301,301,10,10,False,False,False,False
2026-05-05T00:32:20.257721+00:00,TSAh8dzN0cw,0,0,0,10788,10788,246,246,3,3,False,False,False,False
2026-05-05T00:32:20.257721+00:00,DHk0gFHyHeE,65,0,0,150317,150382,4637,4637,363,363,False,False,False,False
2026-05-05T00:32:20.257721+00:00,QSe13hyv68o,54,1,0,33364,33418,500,501,18,18,False,False,False,False
2026-05-05T00:32:20.257721+00:00,PZ2yduZysf0,1,0,0,5947,5948,168,168,7,7,False,False,False,False
2026-05-05T00:32:20.257721+00:00,Rdfd1KAX6NU,0,0,0,7553,7553,261,261,5,5,False,False,False,False
2026-05-05T00:32:20.257721+00:00,uAOfsghz2NY,0,0,0,28323,28323,231,231,12,12,False,False,False,False
2026-05-05T00:32:20.257721+00:00,qCFEWA_Nu3k,6,0,0,25018,25024,478,478,9,9,False,False,False,False
2026-05-05T00:32:20.257721+00:00,aNfOwttNQcg,5,0,0,4467,4472,115,115,2,2,False,False,False,False
2026-05-05T00:32:20.257721+00:00,Xq-4lUaLIp8,0,0,0,7670,7670,186,186,4,4,False,False,False,False
2026-05-05T00:32:20.257721+00:00,ZB9IMq0ee0k,0,0,0,66118,66118,2910,2910,177,177,False,False,False,False
2026-05-05T00:32:20.257721+00:00,Lw3RJgDjXh0,1,0,0,7297,7298,170,170,1,1,False,False,False,False
2026-05-05T00:32:20.257721+00:00,PiKd0maLI6o,0,0,0,10456,10456,611,611,8,8,False,False,False,False
2026-05-05T00:32:20.257721+00:00,mTqDtRTKvqE,0,0,0,6401,6401,221,221,18,18,False,False,False,False
2026-05-05T00:32:20.257721+00:00,BwIlVEvq7mU,2,0,0,6935,6937,142,142,8,8,False,False,False,False
2026-05-05T00:32:20.257721+00:00,lrl7lslhv2s,3,0,0,8670,8673,300,300,3,3,False,False,False,False
2026-05-05T00:32:20.257721+00:00,BPt0fwBCDbQ,434,2,0,371211,371645,4414,4416,112,112,False,False,False,False
2026-05-05T00:32:20.257721+00:00,EvauKuWaNmk,32,0,0,61032,61064,2822,2822,269,269,False,False,False,False
2026-05-05T00:32:20.257721+00:00,zEUstENVghI,6,1,0,12450,12456,416,417,34,34,False,False,False,False
2026-05-05T00:32:20.257721+00:00,Enic64S66_s,1,0,0,6085,6086,168,168,3,3,False,False,False,False
2026-05-05T00:32:20.257721+00:00,YldxYShWvGE,0,0,0,7179,7179,148,148,2,2,False,False,False,False
2026-05-05T00:32:20.257721+00:00,QeK4l-iH51Y,1,0,0,4401,4402,152,152,4,4,False,False,False,False
2026-05-05T00:32:20.257721+00:00,tqD_yn5Y_zQ,1,0,0,4050,4051,67,67,1,1,False,False,False,False
2026-05-05T00:32:20.257721+00:00,VjqsnOrW3AM,475,7,0,117837,118312,2921,2928,106,106,False,False,False,False
2026-05-05T00:32:20.257721+00:00,sjbKZ4CY1Ow,231,4,0,142519,142750,2194,2198,124,124,False,False,False,False
2026-05-05T00:32:20.257721+00:00,iaYdIU5n6vw,472,9,16,674918,675390,12905,12914,2057,2073,False,False,False,False
2026-05-05T00:32:20.257721+00:00,Fy8H9I2kJkI,86,3,0,321956,322042,4997,5000,285,285,False,False,False,False
2026-05-05T00:32:20.257721+00:00,AVyYMXc_t9s,65,1,0,7834,7899,447,448,36,36,False,False,False,False
2026-05-05T00:32:20.257721+00:00,HOwVuamQvTc,4,0,0,6477,6481,357,357,10,10,False,False,False,False
2026-05-05T00:32:20.257721+00:00,k0ZYVWoVWAc,14,0,0,20030,20044,877,877,200,200,False,False,False,False
2026-05-05T00:32:20.257721+00:00,ra8QknbAJs4,20,0,0,5185,5205,177,177,6,6,False,False,False,False
2026-05-05T00:32:20.257721+00:00,TpncXdKNLTQ,17,0,0,4748,4765,144,144,4,4,False,False,False,False
2026-05-05T00:32:20.257721+00:00,7m9uIc31Egw,19,0,0,6808,6827,256,256,7,7,False,False,False,False
2026-05-05T00:32:20.257721+00:00,q__FKs64J28,20,0,0,3332,3352,171,171,2,2,False,False,False,False
2026-05-05T00:32:20.257721+00:00,C9V8L2emj9M,7,0,0,3849,3856,195,195,0,0,False,False,False,False
