grain,period_start,period_end,channel_id,channel_name,period_video_count,period_new_videos,period_views_delta,period_likes_delta,period_comments_delta,period_avg_engagement_rate,period_top_video_id,period_top_video_title,period_top_video_views_delta
daily,2026-05-20,2026-05-20,UC0QHWhjbe5fGJEPz3sVb6nw,Doctor Mike,3,0,307817,12017,533,0.04409,bDFfvTmo7ks,Everything Wrong With Mrwhosetheboss Weight-Loss Video,265652
daily,2026-05-20,2026-05-20,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,26,1,301376,7027,212,0.036539,6OR4h0-HvvU,INFINITE QUEENS. Can Jynxzi Win?,86266
daily,2026-05-20,2026-05-20,UC415bOPUcGSamy543abLmRA,Cleo Abram,2,0,298941,7626,146,0.039459,XfGEMCb6BQU,What's Hidden Under Antarctica?,160006
daily,2026-05-20,2026-05-20,UCKqH_9mk1waLgBiL2vT5b9g,VanossGaming,3,0,293045,11067,197,0.049706,zsp96OnAehM,Gmod Death Run - The Backrooms Movie Map! (Garry's Mod Funny Moments),251556
daily,2026-05-20,2026-05-20,UCoGDh1Xa3kUCpok24JN5DKA,enchufetv,8,1,291884,17096,199,0.063274,_UQinNxna70,Así sería tu cita Según su signo Zodiacal (Parte 2),97923
daily,2026-05-20,2026-05-20,UCTrQ7HXWRRxr7OsOtodr2_w,Channel 4 News,73,11,291755,12994,1272,0.02136,Grc8n0suMGU,What does AI do when no-one's watching?,150140
daily,2026-05-20,2026-05-20,UCcdwLMPsaU2ezNSJU1nFoBQ,Baby Shark - Pinkfong Kids’ Songs & Stories,6,1,291643,182,0,0.001994,RUfAlqSAr9E,Where Did My Legs Go? | Find the Missing Body Parts | Pinkfong Official,128805
daily,2026-05-20,2026-05-20,UCuFFtHWoLl5fauMMD5Ww2jA,CBC News,180,27,288326,3588,305,0.014505,broPM7QnxKE,"Pentagon abandons Canada-U.S. defence board, blames Canada's lack of progress on military spending",34004
daily,2026-05-20,2026-05-20,UCpcTrCXblq78GZrTUTLWeBw,FIFA,83,9,283702,3465,229,0.023582,MmJ0e6QaR3o,"High Drama in 2022 | Messi, Argentina Survive Late Show",42156
daily,2026-05-20,2026-05-20,UCYQo8CdhXD22qfwUBUw591Q,El Payaso Plim Plim,4,1,257093,0,0,0,ZLiNygZBKeo,"Lluvia, Lluvia, Vete Ya ☀️🌧️ Y Más Canciones Infantiles Sobre La Naturaleza (30 Min) | Plim Plim",102305
daily,2026-05-20,2026-05-20,UCoMdktPbSTixAyNGwb-UYkQ,Sky News,207,22,255030,2624,697,0.014333,6WqH6cbY8LI,Is rejoining the EU the answer to the UK's financial woes?,21675
daily,2026-05-20,2026-05-20,UCnsvJeZO4RigQ898WdDNoBw,EL PAÍS,197,19,254290,1155,566,0.018537,bIRw-fxHB8s,LA IMPUTACIÓN DE ZAPATERO por el 'CASO PLUS ULTRA' | PROGRAMA ESPECIAL EN DIRECTO,102230
daily,2026-05-20,2026-05-20,UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell,10,1,253593,9728,267,0.051074,DfB2qYJqAkA,Where Did the Antimatter Go?,98733
daily,2026-05-20,2026-05-20,UCUe6ZpY6TJ0no8jI4l2iLxw,Nick Jr.,10,1,235861,505,0,0.012001,hvFmihQEeMc,PAW Patrol's Best Rescues from Season 6! 🐾 | 120 Minutes | Nick Jr.,144075
daily,2026-05-20,2026-05-20,UCXuqSBlHAE6Xw-yeJA0Tunw,Linus Tech Tips,8,2,229390,7270,428,0.046183,z7K4J7_IHns,We Destroyed the Tech House Backyard,128778
daily,2026-05-20,2026-05-20,UC52X5wxOL_s5yw0dQk7NtgA,Associated Press,198,37,217381,3586,932,0.02536,O0YwsJ-Fy7U,LIVE: Adm. Brad Cooper testifies before House committee on Iran war,38249
daily,2026-05-20,2026-05-20,UCDPM_n1atn2ijUwHd0NNRQw,Coldplay,1,0,215423,535,-2219,0.028402,-bpfGqAwFlw,"Madonna, Shakira & BTS to co-headline FIFA World Cup 2026™ Final Halftime Show",215423
daily,2026-05-20,2026-05-20,UCfyehHM_eo4g5JUyWmms2LA,Sorted Food,5,0,211016,5196,215,0.042301,mqxDY92KQMw,Is NINJA Kitchen Tech Genius Or Just Elite Marketing?,164582
daily,2026-05-20,2026-05-20,UC4YImPQT-_0kCh5joATwyhw,Blippi en Español,3,0,208633,132,0,0.001356,Mj30PRb3r3I,⭐NUEVO⭐ Blippi y Elmo en la Estación de Bomberos 🚒👨‍🚒 Plaza Sésamo y Blippi,138850
daily,2026-05-20,2026-05-20,UCDfbsXLRCyk_LIkrtaTmliQ,PlanetaJuan,5,0,204550,4557,229,0.053557,UqQ_fwnpgfs,Investigué los campos más duros de Haití 🇭🇹 (Extremo),91272
daily,2026-05-20,2026-05-20,UC9MAhZQQd9egwWCxrwSIsJQ,HISTORY,51,5,201858,2392,200,0.024555,yLkP7-vuK1w,"Yellowstone: The Eruption That Would Bury America in Ash (S1, E7) | Mega Disasters | Full Episode",30486
daily,2026-05-20,2026-05-20,UCzYfz8uibvnB7Yc1LjePi4g,Aphmau,6,1,199924,2501,63,0.026657,IHd3BU_UCSU,Aphmau LEAVES FOREVER In Minecraft!,68745
daily,2026-05-20,2026-05-20,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,2,0,199697,3667,165,0.035192,eFeDpUVEy48,“The Biggest Android Update Ever”,106519
daily,2026-05-20,2026-05-20,UC6ZFN9Tx6xh-skXCuRHCDpQ,PBS NewsHour,193,58,189466,2405,0,0.018385,Xc4fkF2Bn7c,Tamara Keith and Amy Walter on Trump's power in pushing out 'disloyal' Republicans,28708
daily,2026-05-20,2026-05-20,UCyEd6QBSgat5kkC6svyjudA,Mark Wiens,3,1,183686,3569,153,0.03745,QhzCpjDQqfI,Trying Iraq’s Best Breakfast in Baghdad 🇮🇶,143451
daily,2026-05-20,2026-05-20,UCurvRE5fGcdUgCYWgh-BDsg,DAZN Boxing,42,1,163084,2468,416,0.019001,eKwYVSvxcqA,"""Punch The Body With Bare Knuckles"" Oleksandr Usyk vs. Rico Verhoeven | Gandia to Giza Fight Preview",34815
daily,2026-05-20,2026-05-20,UCoookXUzPciGrEZEXmh4Jjg,Sesame Street,6,2,150851,427,0,0.007692,lNcaz_R6nWQ,Elmo's Animal Adventures!🐢🐿️🐸 | 2 HOURS of Sesame Street Full Episodes,58615
daily,2026-05-20,2026-05-20,UCfdNM3NAhaBOXCafH7krzrA,The Infographics Show,9,1,147079,3491,444,0.032199,pPsXxTDzO5w,Ticketmaster is Finally Getting What it Deserves,78508
daily,2026-05-20,2026-05-20,UC4NALVCmcmL5ntpV0thoH6w,LooLoo Kids - Nursery Rhymes and Children's Songs,3,1,142934,260,0,0.001818,sAs1EWt6eLk,Wheels On The Bus + Johny Johny Yes Papa - Learn Colors with FRUITS & Colorful Balls - Kids Songs,142826
daily,2026-05-20,2026-05-20,UCS0lmlVIYVz2qeWlZ_ynIWg,AJ+ Español,24,4,136519,6001,1218,0.106773,lRmMQyDxjO0,Manifestantes bolivianos paralizan el país,114443
daily,2026-05-20,2026-05-20,UC3tNpTOHsTnkmbwztCs30sA,Northernlion,34,5,136407,2513,158,0.026381,BGirlsGchvk,He's been hitting the squat rack (Everything is Crab),28772
daily,2026-05-20,2026-05-20,UC6n8I1UDTKP1IWjQMg6_TwA,The B1M,6,1,134212,4051,246,0.045418,d-LArPe1Rk0,Inside Berlin’s Abandoned Tegel Airport,117247
daily,2026-05-20,2026-05-20,UChqUTb7kYRX8-EiaN3XFrSQ,Reuters,241,48,125553,2634,764,0.022889,H0ymuKNn4GQ,Nine-year-old boy describes 'bad stuff' during California mosque attack,17663
daily,2026-05-20,2026-05-20,UC36xmz34q02JYaZYKrMwXng,Nate Gentile,6,0,123418,3486,71,0.048805,X1uxQzU3yLk,Todo lo que ves es mentira. 👀,98053
daily,2026-05-20,2026-05-20,UCDOSaJ0pnglwzfkR6fYbisA,Luis Mi Negocios,36,1,123414,5023,351,0.055544,SQc6pWejxkE,¿Qué país REEMPLAZÓ a EE.UU. para los MIGRANTES?,37411
daily,2026-05-20,2026-05-20,UCJZam2u1G0syq3kyqrCXrNw,PrestonPlayz,2,0,109592,1399,150,0.020721,yBwL_An2mDw,I Found A World That Shouldn't Exist…,70933
daily,2026-05-20,2026-05-20,UCGdQlv3wbQPK6Iv3YAYvTKA,Relatos de la Noche,3,0,109475,5751,220,0.064544,zOjbiEEBjKs,ALGO SE APARECE EN LA CASA DE LOS MINEROS (RELATOS DE CASAS EMBRUJAS),85669
daily,2026-05-20,2026-05-20,UCxFACDJ98idvo9Gq9M9AQgg,Moris Dieck | Finanzas e Inversiones ,46,3,109443,2243,136,0.041801,6xRg9Vtpc18,¿En qué invierte Werever?,38840
daily,2026-05-20,2026-05-20,UCmDTrq0LNgPodDOFZiSbsww,xQc,21,4,108990,1601,227,0.02465,-qyWtC944Ng,Mother Catches Son Bringing Chopped Up Body Into Her House | xQc Reacts,39022
daily,2026-05-20,2026-05-20,UCFR2oaNj02WnXkOgLH0iqOA,Auron,5,1,100303,4008,65,0.050531,RFWIjioobRk,🍪 AURON CHEF: Intentamos hacer galletas sin quemar la casa entera ,49266
daily,2026-05-20,2026-05-20,UCqJ5zFEED1hWs0KNQCQuYdQ,Mikecrack,1,0,96698,2149,182,0.041219,7FWnR7NzYIo,CARRERA de SPIDER-MAN 999% IMPOSIBLE NO CAER 😂🚗 MIKECRACK en GTA 5 Online #27,96698
daily,2026-05-20,2026-05-20,UCV6KDgJskWaEckne5aPA0aQ,Graham Stephan,3,0,95870,2348,193,0.027444,d-debb_abfY,It Started: The US Debt Bomb Just Imploded,93513
daily,2026-05-20,2026-05-20,UCPgVPrgqpALC1s2e63fgKyg,elWacky,31,1,95208,5507,120,0.077244,VGMSTboKYaE,Lo Moggearon,34781
daily,2026-05-20,2026-05-20,UCEQXxiYxNZbym9Fad7-n2Lg,Doctor Fisión,31,1,93073,4473,90,0.080428,mLt8ArIfJIw,¿SON LOS PLANETAS TIPO TATOOINE COMUNES? 🛰️,37604
daily,2026-05-20,2026-05-20,UCQ1GpKa15ulyoQuxz7H4rng,DW Documental,7,0,91317,1231,51,0.026141,lYrozHs3ifQ,"Oumuamua, el misterioso objeto de otro sistema estelar | DW Documental",40606
daily,2026-05-20,2026-05-20,UCQX_MZRCaluNKxkywkLEgfA,Date un Vlog,7,0,90825,4320,430,0.058917,ZdIreEJnRHA,“La IA quiere convertirse en Dios” | Jesús G. Maestro (@JesúsGMaestro),67529
daily,2026-05-20,2026-05-20,UCE_M8A5yxnLfW0KghEeajjw,Apple,3,2,89259,261,0,0.042767,77uoRieSk8s,Mac Students: The journey to great ideas in college,89259
daily,2026-05-20,2026-05-20,UCxz7sBKlpcpyCiPwXupRymw,Isa Marcial,25,2,87958,4176,167,0.073269,unJ-OZkA3Mw,Xiaomi REDMI Note 15 Pro | Review rápido,16197
daily,2026-05-20,2026-05-20,UCtinbF-Q-fVthA0qrFQTgXQ,CaseyNeistat,3,1,85174,2490,73,0.05119,qhwino3_t_Y,Did NOT Expect This In FIRST CLASS,73123
daily,2026-05-20,2026-05-20,UCGy7SkBjcIAgTiwkXEtPnYg,Andrei Jikh,3,1,83876,2854,397,0.039042,yNHYpCLBffw,Your Money Is Being Reprogrammed,78506
daily,2026-05-20,2026-05-20,UC1yNl2E66ZzKApQdRuTQ4tw,Sabine Hossenfelder,15,1,83038,3738,420,0.061794,sEteCJUMVn4,Perpetual Motion Machine Raises $12M from Investors,65139
daily,2026-05-20,2026-05-20,UCvlE5gTbOvjiolFlEm-c_Ow,Vlad and Niki,3,1,81188,236,0,0.003951,uP1DjcO53Fw,Mike plays hide and seek with Uncle at home,54795
daily,2026-05-20,2026-05-20,UCUBIrDsIVzRpKsClMlSlTpQ,BBC News Mundo,17,3,79146,2012,64,0.039341,gCGuySh9Vv8,"Shakira gana batalla contra la Hacienda en España y recibirá US$69,8 millones",53130
daily,2026-05-20,2026-05-20,UCCuNpAi5cNF4x-hcW2qawhw,Cristinini,1,0,77464,1862,8,0.027592,ffqFlTgFZLM,RESOLVIENDO un MURDOKU 🕵️🔎 #murdoku #pasatiempo #murdle #logica #juegosdemesa,77464
daily,2026-05-20,2026-05-20,UClLLRs_mFTsNT5U-DqTYAGg,La Vanguardia,131,18,74103,1696,323,0.023527,qPrDJunJUaE,"Juan Vaello, 100 años: ""Desayuno cada día un pastelito, un cruasán o una ensaimada""",27058
daily,2026-05-20,2026-05-20,UCrPseYLGpNygVi34QpGNqpA,Ludwig,11,1,72137,1752,41,0.013888,sHzIrx3m5jw,Do Pro Gamers Have Good Aim IRL?,47528
daily,2026-05-20,2026-05-20,UC4ijq8Cg-8zQKx8OH12dUSw,Kara and Nate,1,0,71452,1817,95,0.040232,MkDAeGqjj1c,"We Drove 2,000 Miles Across Patagonia",71452
daily,2026-05-20,2026-05-20,UC9vUu4vlIlMC0dHQCTvQPbg,The Money Guy Show,7,0,70972,1253,193,0.02591,-IonBz5c3go,Average Salary By Age (How Do You Stack Up?),42656
