execution_date,video_id,views_delta,likes_delta,comments_delta,previous_views,current_views,previous_likes,current_likes,previous_comments,current_comments,is_new_video,title_changed,description_changed,tags_changed
2026-05-09T10:18:33.096563+00:00,3W1KfxQnQiU,48,0,0,12906,12954,794,794,35,35,False,False,False,False
2026-05-09T10:18:33.096563+00:00,VKaslzzv1QM,119,1,0,101728,101847,3464,3465,209,209,False,False,False,False
2026-05-09T10:18:33.096563+00:00,E6IrH04B8wg,1,0,0,6454,6455,93,93,9,9,False,False,False,False
2026-05-09T10:18:33.096563+00:00,SYdW3cZKdmY,1,0,0,13011,13012,303,303,10,10,False,False,False,False
2026-05-09T10:18:33.096563+00:00,TSAh8dzN0cw,0,0,0,10822,10822,246,246,3,3,False,False,False,False
2026-05-09T10:18:33.096563+00:00,DHk0gFHyHeE,34,0,0,151920,151954,4664,4664,365,365,False,False,False,False
2026-05-09T10:18:33.096563+00:00,QSe13hyv68o,6,0,0,33828,33834,509,509,18,18,False,False,False,False
2026-05-09T10:18:33.096563+00:00,PZ2yduZysf0,0,0,0,5974,5974,168,168,7,7,False,False,False,False
2026-05-09T10:18:33.096563+00:00,Rdfd1KAX6NU,1,0,0,7578,7579,261,261,5,5,False,False,False,False
2026-05-09T10:18:33.096563+00:00,uAOfsghz2NY,10,0,0,28419,28429,232,232,12,12,False,False,False,False
2026-05-09T10:18:33.096563+00:00,qCFEWA_Nu3k,4,0,0,25181,25185,481,481,9,9,False,False,False,False
2026-05-09T10:18:33.096563+00:00,aNfOwttNQcg,1,0,0,4491,4492,115,115,2,2,False,False,False,False
2026-05-09T10:18:33.096563+00:00,Xq-4lUaLIp8,1,0,0,7685,7686,186,186,4,4,False,False,False,False
2026-05-09T10:18:33.096563+00:00,ZB9IMq0ee0k,9,0,0,66444,66453,2917,2917,177,177,False,False,False,False
2026-05-09T10:18:33.096563+00:00,Lw3RJgDjXh0,1,0,0,7314,7315,170,170,1,1,False,False,False,False
2026-05-09T10:18:33.096563+00:00,PiKd0maLI6o,2,0,0,10494,10496,613,613,8,8,False,False,False,False
2026-05-09T10:18:33.096563+00:00,mTqDtRTKvqE,0,0,0,6431,6431,221,221,18,18,False,False,False,False
2026-05-09T10:18:33.096563+00:00,BwIlVEvq7mU,0,0,0,6960,6960,142,142,8,8,False,False,False,False
2026-05-09T10:18:33.096563+00:00,lrl7lslhv2s,0,0,0,8692,8692,300,300,3,3,False,False,False,False
2026-05-09T10:18:33.096563+00:00,BPt0fwBCDbQ,116,0,0,376020,376136,4442,4442,112,112,False,False,False,False
2026-05-09T10:18:33.096563+00:00,EvauKuWaNmk,63,3,4,61926,61989,2842,2845,269,273,False,False,False,False
2026-05-09T10:18:33.096563+00:00,zEUstENVghI,5,0,0,12740,12745,425,425,34,34,False,False,False,False
2026-05-09T10:18:33.096563+00:00,Enic64S66_s,1,0,0,6098,6099,168,168,3,3,False,False,False,False
2026-05-09T10:18:33.096563+00:00,YldxYShWvGE,0,0,0,7189,7189,148,148,2,2,False,False,False,False
2026-05-09T10:18:33.096563+00:00,QeK4l-iH51Y,0,0,0,4413,4413,152,152,4,4,False,False,False,False
2026-05-09T10:18:33.096563+00:00,tqD_yn5Y_zQ,0,0,0,4063,4063,67,67,1,1,False,False,False,False
2026-05-09T10:18:33.096563+00:00,VjqsnOrW3AM,678,18,0,132827,133505,3233,3251,122,122,False,False,False,False
2026-05-09T10:18:33.096563+00:00,sjbKZ4CY1Ow,194,3,0,152280,152474,2350,2353,128,128,False,False,False,False
2026-05-09T10:18:33.096563+00:00,iaYdIU5n6vw,634,7,2,695909,696543,13387,13394,2065,2067,False,False,False,False
2026-05-09T10:18:33.096563+00:00,Fy8H9I2kJkI,331,1,0,327657,327988,5083,5084,285,285,False,False,False,False
2026-05-09T10:18:33.096563+00:00,AVyYMXc_t9s,22,1,0,8585,8607,465,466,36,36,False,False,False,False
2026-05-09T10:18:33.096563+00:00,HOwVuamQvTc,12,1,0,6615,6627,362,363,11,11,False,False,False,False
2026-05-09T10:18:33.096563+00:00,k0ZYVWoVWAc,6,0,0,20496,20502,885,885,200,200,False,False,False,False
2026-05-09T10:18:33.096563+00:00,ra8QknbAJs4,2,0,0,5353,5355,184,184,6,6,False,False,False,False
2026-05-09T10:18:33.096563+00:00,TpncXdKNLTQ,22,0,0,5095,5117,149,149,4,4,False,False,False,False
2026-05-09T10:18:33.096563+00:00,7m9uIc31Egw,3,0,0,7008,7011,261,261,7,7,False,False,False,False
2026-05-09T10:18:33.096563+00:00,q__FKs64J28,1,1,0,3455,3456,171,172,2,2,False,False,False,False
2026-05-09T10:18:33.096563+00:00,C9V8L2emj9M,0,0,0,3921,3921,196,196,0,0,False,False,False,False
2026-05-09T10:18:33.096563+00:00,EZLeWRbCEbA,64,3,0,41904,41968,1618,1621,92,92,False,False,False,False
2026-05-09T10:18:33.096563+00:00,QduEFho6dLg,6,0,0,9473,9479,543,543,30,30,False,False,False,False
2026-05-09T10:18:33.096563+00:00,ZhRgnBzcYHQ,191,6,0,50548,50739,3211,3217,96,96,False,False,False,False
2026-05-09T10:18:33.096563+00:00,6WqWhSmCbXk,462,16,1,124241,124703,4620,4636,233,234,False,False,False,False
2026-05-09T10:18:33.096563+00:00,pdNaIhcp3z4,39,1,0,29525,29564,1326,1327,85,85,False,False,False,False
2026-05-09T10:18:33.096563+00:00,_BHe9R7pYNw,5,0,2,8311,8316,580,580,36,38,False,False,False,False
2026-05-09T10:18:33.096563+00:00,5Z4z2oEoxw8,5,0,0,29674,29679,1612,1612,79,79,False,False,False,False
2026-05-09T10:18:33.096563+00:00,0O8CF6F7CVs,0,0,0,0,0,0,0,0,0,False,False,False,False
2026-05-09T10:18:33.096563+00:00,7Ocx3WwDK_c,2,0,0,4428,4430,189,189,7,7,False,False,False,False
2026-05-09T10:18:33.096563+00:00,Cp3DxMyEBIM,338,3,0,162965,163303,3720,3723,307,307,False,False,False,False
2026-05-09T10:18:33.096563+00:00,M_FKC2NTb24,108,0,0,27239,27347,536,536,9,9,False,False,False,False
2026-05-09T10:18:33.096563+00:00,5zwotvZ1rl0,28,0,0,13231,13259,308,308,35,35,False,False,False,False
2026-05-09T10:18:33.096563+00:00,F1D4G7VTBnY,2,0,0,3979,3981,172,172,1,1,False,False,False,False
2026-05-09T10:18:33.096563+00:00,kp1dLUox9_Y,6,0,0,21824,21830,927,927,31,31,False,False,False,False
2026-05-09T10:18:33.096563+00:00,FR04V2DkErI,3,0,0,2329,2332,109,109,0,0,False,False,False,False
2026-05-09T10:18:33.096563+00:00,raie7EtagZk,3,0,0,10686,10689,946,946,9,9,False,False,False,False
2026-05-09T10:18:33.096563+00:00,2Z1aJVGA1-M,4,0,0,7345,7349,301,301,8,8,False,False,False,False
2026-05-09T10:18:33.096563+00:00,6cUe6qrXxJU,2,0,0,15139,15141,507,507,11,11,False,False,False,False
2026-05-09T10:18:33.096563+00:00,5DilrEUdYnY,1,0,0,4723,4724,356,356,4,4,False,False,False,False
2026-05-09T10:18:33.096563+00:00,Nq-c06vj5PM,57,0,0,26602,26659,772,772,120,120,False,False,False,False
2026-05-09T10:18:33.096563+00:00,7u0DJM1SNPs,3,0,0,21112,21115,357,357,8,8,False,False,False,False
2026-05-09T10:18:33.096563+00:00,FAerQflosns,4,0,0,7926,7930,290,290,12,12,False,False,False,False
2026-05-09T10:18:33.096563+00:00,l8F9Omk197E,2,0,0,9036,9038,284,284,5,5,False,False,False,False
2026-05-09T10:18:33.096563+00:00,IwjPma4PPTM,211,8,0,83129,83340,4591,4599,110,110,False,False,False,False
2026-05-09T10:18:33.096563+00:00,XXZ2wOom1l0,280,7,0,112770,113050,5178,5185,138,138,False,False,False,False
2026-05-09T10:18:33.096563+00:00,Lqq78q17jDY,2560,102,0,500083,502643,26149,26251,1422,1422,False,False,False,False
2026-05-09T10:18:33.096563+00:00,sKME5er1OKc,1570,66,7,210051,211621,10946,11012,526,533,False,False,False,False
2026-05-09T10:18:33.096563+00:00,r6AB_e8Rk1I,83,2,0,157234,157317,5593,5595,189,189,False,False,False,False
2026-05-09T10:18:33.096563+00:00,OkuWh46I4m4,72,2,0,20624,20696,1191,1193,38,38,False,False,False,False
2026-05-09T10:18:33.096563+00:00,THMW7bXTog4,211,9,0,196115,196326,15058,15067,171,171,False,False,False,False
2026-05-09T10:18:33.096563+00:00,uvfU2B8b4G4,40,0,0,50267,50307,2409,2409,25,25,False,False,False,False
2026-05-09T10:18:33.096563+00:00,G9L3zK57X6Y,19,0,0,90515,90534,4789,4789,85,85,False,False,False,False
2026-05-09T10:18:33.096563+00:00,TeheJAFWwYs,20,0,0,8958,8978,529,529,58,58,False,False,False,False
2026-05-09T10:18:33.096563+00:00,uSjcVPbJayU,391,14,1,339917,340308,18210,18224,1047,1048,False,False,False,False
2026-05-09T10:18:33.096563+00:00,au_CNv7ZBS4,9,0,0,16301,16310,1011,1011,31,31,False,False,False,False
2026-05-09T10:18:33.096563+00:00,UszcZZ1QZho,33,0,0,25451,25484,851,851,26,26,False,False,False,False
2026-05-09T10:18:33.096563+00:00,UN6X2Jj-qrQ,12,0,0,10018,10030,792,792,4,4,False,False,False,False
2026-05-09T10:18:33.096563+00:00,9361MUAmA24,26,0,0,15854,15880,1151,1151,13,13,False,False,False,False
2026-05-09T10:18:33.096563+00:00,sQoa8y7eN-8,12,1,0,9110,9122,739,740,6,6,False,False,False,False
2026-05-09T10:18:33.096563+00:00,UacKz43AiDQ,2,0,0,2250,2252,63,63,1,1,False,False,False,False
2026-05-09T10:18:33.096563+00:00,9T90MfOpaZY,0,0,0,2128,2128,74,74,10,10,False,False,False,False
2026-05-09T10:18:33.096563+00:00,5qoKwHygsy8,0,0,0,3552,3552,152,152,6,6,False,False,False,False
2026-05-09T10:18:33.096563+00:00,0IGNbK4bbXA,47,0,0,16905,16952,1062,1062,68,68,False,False,False,False
2026-05-09T10:18:33.096563+00:00,ppy-SwlSnEo,0,0,0,2454,2454,85,85,2,2,False,False,False,False
2026-05-09T10:18:33.096563+00:00,-bFkzPRxH4w,0,1,0,15352,15352,272,273,402,402,False,False,False,False
2026-05-09T10:18:33.096563+00:00,87jnYKGVetM,12,0,0,31581,31593,1204,1204,12,12,False,False,False,False
2026-05-09T10:18:33.096563+00:00,zyJ1yZwX_tE,77,2,0,46656,46733,1048,1050,5,5,False,False,False,False
2026-05-09T10:18:33.096563+00:00,IJJbQTVdAtE,169,1,0,83328,83497,2649,2650,15,15,False,False,False,False
2026-05-09T10:18:33.096563+00:00,rhVEOqNhjKo,20,0,0,33940,33960,1003,1003,16,16,False,False,False,False
2026-05-09T10:18:33.096563+00:00,myMj_ZfZ_xI,15,0,0,46656,46671,1051,1051,9,9,False,False,False,False
2026-05-09T10:18:33.096563+00:00,wd_xh6gSSOs,146,3,0,67648,67794,3066,3069,57,57,False,False,False,False
2026-05-09T10:18:33.096563+00:00,p5zWy46yWxU,159,4,0,67242,67401,1272,1276,16,16,False,False,False,False
2026-05-09T10:18:33.096563+00:00,IQZiAOokKXo,12,0,0,30352,30364,759,759,3,3,False,False,False,False
2026-05-09T10:18:33.096563+00:00,x3P8Zqux4A4,53,1,0,59150,59203,2318,2319,16,16,False,False,False,False
2026-05-09T10:18:33.096563+00:00,7vdW8a6jEfw,7,1,0,38541,38548,1223,1224,10,10,False,False,False,False
2026-05-09T10:18:33.096563+00:00,wJwQm_aqC8U,7,0,0,26731,26738,1167,1167,8,8,False,False,False,False
2026-05-09T10:18:33.096563+00:00,I-rogofBX8c,6,1,0,25907,25913,956,957,7,7,False,False,False,False
2026-05-09T10:18:33.096563+00:00,HEW0VJx9iw0,10,0,0,56354,56364,2054,2054,15,15,False,False,False,False
2026-05-09T10:18:33.096563+00:00,GMXWOLJHnJc,5,0,0,69734,69739,3045,3045,29,29,False,False,False,False
2026-05-09T10:18:33.096563+00:00,gtdao7DVsBo,21,0,0,28857,28878,843,843,7,7,False,False,False,False
2026-05-09T10:18:33.096563+00:00,tveRHTJJyy8,6,0,0,22249,22255,803,803,5,5,False,False,False,False
2026-05-09T10:18:33.096563+00:00,DB1fSfulSJQ,13,1,0,62036,62049,2416,2417,17,17,False,False,False,False
2026-05-09T10:18:33.096563+00:00,FpwEaued1Hc,9,0,0,46504,46513,2304,2304,29,29,False,False,False,False
2026-05-09T10:18:33.096563+00:00,0EqJD2o-Mnk,114,0,0,47489,47603,1079,1079,57,57,False,False,False,False
2026-05-09T10:18:33.096563+00:00,Y9HJ_U3TdXk,2460,51,0,213303,215763,7187,7238,34,34,False,False,False,False
2026-05-09T10:18:33.096563+00:00,f7fbvRa4eJE,4,0,0,27203,27207,775,775,11,11,False,False,False,False
2026-05-09T10:18:33.096563+00:00,01NMf5-J_P4,4,0,0,57648,57652,2482,2482,19,19,False,False,False,False
2026-05-09T10:18:33.096563+00:00,OuOIrxBXB0M,114,1,0,134380,134494,2908,2909,20,20,False,False,False,False
2026-05-09T10:18:33.096563+00:00,wR8P970sqH8,6,0,0,25956,25962,1003,1003,9,9,False,False,False,False
2026-05-09T10:18:33.096563+00:00,664cs6FZEZo,7,0,0,70475,70482,1997,1997,36,36,False,False,False,False
2026-05-09T10:18:33.096563+00:00,ABoKfabPQyY,1585,16,0,264237,265822,5248,5264,52,52,False,False,False,False
2026-05-09T10:18:33.096563+00:00,UQXupr6-Wmg,13,1,0,67300,67313,2124,2125,20,20,False,False,False,False
2026-05-09T10:18:33.096563+00:00,s47EWzAbZL4,7,0,0,46824,46831,1166,1166,9,9,False,False,False,False
2026-05-09T10:18:33.096563+00:00,Wj8owIKaQKQ,10,0,0,32813,32823,1680,1680,15,15,False,False,False,False
2026-05-09T10:18:33.096563+00:00,0moz0GJcIHg,7,0,0,28419,28426,1035,1035,14,14,False,False,False,False
2026-05-09T10:18:33.096563+00:00,5tW7CPAVii0,189,3,0,274045,274234,7477,7480,153,153,False,False,False,False
2026-05-09T10:18:33.096563+00:00,vrW0swCG3Kg,9,0,0,31657,31666,1670,1670,26,26,False,False,False,False
