grain,period_start,period_end,channel_id,channel_name,period_video_count,period_new_videos,period_views_delta,period_likes_delta,period_comments_delta,period_avg_engagement_rate,period_top_video_id,period_top_video_title,period_top_video_views_delta
daily,2026-05-21,2026-05-21,UCjiXtODGCCulmhwypZAWSag,Jynxzi,2,0,430332,13657,78,0.027339,dOl-IZ7uzpY,Jynxzi Gets Trolled By FAN At R6 Major 😂,374924
daily,2026-05-21,2026-05-21,UCvgfXK4nTYKudb0rFR6noLA,UFC,52,3,397028,6296,149,0.016487,HCuOKoyUD8M,Are You Excited For International Fight Week?🫣 #ufc329,106871
daily,2026-05-21,2026-05-21,UCoLrcjPV5PbUrUyXq5mjc_A,MLB,112,12,373103,3816,76,0.020067,E8ygHD3wrkY,Corbin Carroll created a run with his speed ⚡,63660
daily,2026-05-21,2026-05-21,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,26,1,372510,12917,114,0.054849,vYp1Gn5-VqE,El problema de los Carlinos,223695
daily,2026-05-21,2026-05-21,UCUP6qv-_EIL0hwTsJaKYnvw,Azteca Noticias,140,20,332228,10033,870,0.029204,oWjI8hIKJ4A,Julián LeBarón revienta contra protestas en Chihuahua y acusa uso político de la violencia,151817
daily,2026-05-21,2026-05-21,UC-cnbLlplnXA4oc7rR21qzg,Lyna,2,0,330595,2817,57,0.011537,u97JbeRu8DU,Cuando le COPIAS el OUTFIT a tu AMIGO en Brookhaven Roblox,206837
daily,2026-05-21,2026-05-21,UC16niRr50-MSBwiO3YDb3RA,BBC News,115,7,291649,2958,335,0.01337,isfiv_9f_kk,UK citizens will soon need a visa to stay in Thailand for more than 30 days. #BBCNews,25432
daily,2026-05-21,2026-05-21,UChqUTb7kYRX8-EiaN3XFrSQ,Reuters,239,40,257292,2529,614,0.020111,W_Qn4wvLWu0,"China's Xi meets Putin, warns of return to 'law of the jungle'",44187
daily,2026-05-21,2026-05-21,UCNye-wNBqNL5ZzHSJj3l8Bg,Al Jazeera English,127,16,231939,9451,600,0.047405,yufQGuZJp9Y,Norway journalist calls out Modi over avoiding media questions | #ajshorts,54680
daily,2026-05-21,2026-05-21,UCUsm-fannqOY02PNN67C0KA,NMás,221,37,228975,2592,103,0.018118,zDpDYPUKnAk,Policía Alerta por Venado “Ebrio” en Francia | N+,109532
daily,2026-05-21,2026-05-21,UCGXbLrVe8vnkiFv7q2vYv3w,El Mundo,338,46,219520,2198,454,0.018052,QtAtbT6hIRU,"Los Mossos detienen por homicidio a Jonathan Andic, hijo del fundador de Mango, Isak Andic #Mango",20304
daily,2026-05-21,2026-05-21,UCaY_-ksFSQtTGk0y1HA_3YQ,Ibai,2,0,209931,9662,95,0.070258,G-gtlAc65-A,A Roro se le ha ido la cabeza,204872
daily,2026-05-21,2026-05-21,UChBEbMKI1eCcejTtmI32UEw,Joshua Weissman,1,0,203065,2374,56,0.017456,JZy3yPf7dkc,Steak Sandwich w/@tomsegura,203065
daily,2026-05-21,2026-05-21,UCTHaNTsP7hsVgBxARZTuajw,LUZU TV,60,6,201407,4754,73,0.02507,HiYxWS3Z2XI,Alguien puede pensar en Juli? #nadiedicenada #luzutv,44943
daily,2026-05-21,2026-05-21,UCwd8Byi93KbnsYmCcKLExvQ,Negocios TV,114,26,197348,3136,143,0.019934,hqvh58WfUrs,ÚLTIMA HORA | PÁNICO EN LA OTAN: cierran el aeropuerto y evacuan al presidente tras detectar drones,35125
daily,2026-05-21,2026-05-21,UCqynl7rdtktKMQESdSBmE-g,Sapnap,2,0,188884,3201,5,0.039891,aEqsCOxrQ3Y,Minecraft Arrow Toss...,183395
daily,2026-05-21,2026-05-21,UCAOtE1V7Ots4DjM8JLlrYgg,Peppa Pig - Official Channel,6,1,188216,1780,0,0.011725,c34GTI6p6Ik,Lucky Dip Prizes 🎁 #shorts #peppapig,66295
daily,2026-05-21,2026-05-21,UCzYfz8uibvnB7Yc1LjePi4g,Aphmau,6,0,184792,3001,108,0.030719,I8poL_Uxv8I,QUICK! HIDE!... Tutorial (Part 3),89392
daily,2026-05-21,2026-05-21,UCK1i2UviaXLUNrZlAFpw_jA,El Reino Infantil,3,0,169881,1029,0,0.008607,3UW3HIfih5Y,Familia Granja ¿Dónde estás?  #Shorts #LaGranjaDeZenon,140773
daily,2026-05-21,2026-05-21,UCeY0bbntWzzVIaj2z3QigXg,NBC News,131,19,169866,1447,209,0.011441,TFoAg5gUbM4,NTSB released new video of deadly UPS plane crash,24164
daily,2026-05-21,2026-05-21,UCYQo8CdhXD22qfwUBUw591Q,El Payaso Plim Plim,5,0,161444,0,0,0,L8FsRxiGg7c,"Soy Un Pequeño Constructor, En Mi Excavadora... ¡Aquí Voy! 👷🎵 #CancionesInfantiles #PlimPlim #Shorts",60840
daily,2026-05-21,2026-05-21,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,57,6,159127,1535,205,0.017768,YETk7y4e_tw,Woman dies after falling into NYC manhole,74933
daily,2026-05-21,2026-05-21,UCXuqSBlHAE6Xw-yeJA0Tunw,Linus Tech Tips,2,0,149379,2626,19,0.027207,9uyS40FPbfs,Dropping the Steam Controller INTENTIONALLY,134799
daily,2026-05-21,2026-05-21,UCYiGq8XF7YQD00x7wAd62Zg,JuegaGerman,1,0,144843,2187,16,0.033356,7lCBKAxPsfs,Cosas Que DEBES Buscar En GOOGLE,144843
daily,2026-05-21,2026-05-21,UCcdwLMPsaU2ezNSJU1nFoBQ,Baby Shark - Pinkfong Kids’ Songs & Stories,4,1,144338,1328,0,0.008029,3UpRdYLWPbs,What's your favorite color? 💛💗💚💙💜 #art #viral #babyshark,104776
daily,2026-05-21,2026-05-21,UClHVl2N3jPEbkNJVx-ItQIQ,HealthyGamerGG,16,2,143450,4763,175,0.047747,8OJ1BlqSLFU,The Biggest Risk For Cheating,80074
daily,2026-05-21,2026-05-21,UC5PYHgAzJ1wLEidB58SK6Xw,Blippi - Educational Videos for Kids,7,0,137465,958,0,0.008668,a5HY17U2VdQ,POP the Balloon 🎈 to reveal the DINOSAUR 🦖! Learn Dino Names!,34411
daily,2026-05-21,2026-05-21,UCTv-XvfzLX3i4IGWAm4sbmA,LALIGA EA SPORTS,81,5,134372,3922,39,0.031999,r7ObXQijX0k,La falta de RAPHINHA 🫣,61581
daily,2026-05-21,2026-05-21,UC52X5wxOL_s5yw0dQk7NtgA,Associated Press,171,21,128002,1584,183,0.023485,-kNLXSVpoOU,"5.8 magnitude quake hits Peru's Pacific region, injuring dozens",15639
daily,2026-05-21,2026-05-21,UCi7TVXyvrIwqeS9tfYD8UDA,DjMaRiiO,17,2,124525,3518,50,0.030463,HatYL1BTa0w,JUAN GARNIZO 😳 #djmariio #kingsleague,46587
daily,2026-05-21,2026-05-21,UCKAqou7V9FAWXpZd9xtOg3Q,Little Baby Bum - Nursery Rhymes & Kids Songs,7,1,115838,581,0,0.006247,-CyFgJiBKag,Go Round and Round! 🌳🎶 #LBB #Short #Round,34105
daily,2026-05-21,2026-05-21,UCBYyJBCtCvgqA4NwtoPMwpQ,The Wild Project,6,1,115374,6466,33,0.026955,WgvMTuBZ_34,Las secuelas físicas del boxeo…,94002
daily,2026-05-21,2026-05-21,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,298,10,110468,6886,143,0.078895,VhGLa0s_5MI,Me cambió la vida cuando Jaime Higuera dijo esto #shorts,18313
daily,2026-05-21,2026-05-21,UCq-Fj5jknLsUf-MWSy4_brA,T-Series,19,2,109177,1532,8,0.009746,ybiXjkFVFcY,PEDDI: Ram Charan's Iconic Step😍✨- Chikiri Chikiri | Janhvi Kapoor | #YTShortsIndia,62901
daily,2026-05-21,2026-05-21,UCoz3Kpu5lv-ALhR4h9bDvcw,shroud,1,0,106510,1299,68,0.014451,N6jUOpkMCMg,cache turns me into a DEMON,106510
daily,2026-05-21,2026-05-21,UCFxHplbcoJK9m70c4VyTIxg,MILENIO,75,15,106264,1673,258,0.016018,SEevRWzoC5E,Sergio Mayer renuncia a Morena por motivos personales,42094
daily,2026-05-21,2026-05-21,UCafNntv_qTQB26AvbEQNHPw,Aristegui Noticias,56,4,102188,1502,108,0.025991,FW9n1DItPi8,Hombre agrede y amenaza de muerte a enfermera del IMSS en SLP,21256
daily,2026-05-21,2026-05-21,UCOWFKaCN-rzmYk502JFWnqg,Eze Martínez,8,0,94863,3001,54,0.05951,vmRbevilfpU,Números de la suerte 🍀,39821
daily,2026-05-21,2026-05-21,UCTl3QQTvqHFjurroKxexy2Q,Olympics,33,3,87205,745,5,0.018148,9zD5AKmT_fw,A lineup for the ages. 🔥 The men's 100m final at #London2012 was one for the history books. ⚡️,16544
daily,2026-05-21,2026-05-21,UCujyjxsq5FZNVnQro51zKSQ,fuslie,10,1,84028,1637,10,0.024064,hLlyhGaw1Ns,Squeex Does A PERFECT SuperTF Impression!,31761
daily,2026-05-21,2026-05-21,UCnsvJeZO4RigQ898WdDNoBw,EL PAÍS,160,19,80628,1259,134,0.020193,enC7Ooh8X_s,"RUFÍAN, sobre ZAPATERO: ""Si es verdad, es una MIERDA"" #shorts",22029
daily,2026-05-21,2026-05-21,UCtwslQPB_xJfaFuZv0OETNw,Kings League Spain,73,1,77211,1280,23,0.023538,f_VISZWPXBA,DjMaRiiO se vuelve loco con la actuación de Esther Solà. #QueensLeague,16245
daily,2026-05-21,2026-05-21,UCuFFtHWoLl5fauMMD5Ww2jA,CBC News,7,1,74705,1300,0,0.016086,InDbkyr7qug,Carney responds to U.S. walking away from defence board with Canada,62966
daily,2026-05-21,2026-05-21,UC08mnbiC4FykqpHqbEWgFcg,ESPN Deportes,68,7,73994,2511,59,0.025577,fdT3ydTr32I,Lamine Yamal se está cuidando para llegar con todo al Mundial 😤⚽️🇪🇸 (Vía @kingsleague_es/ig) #shorts,29637
daily,2026-05-21,2026-05-21,UC4PooiX37Pld1T8J5SYT-SQ,Good Mythical Morning,4,0,71374,1370,7,0.023267,_bQ_-bCrFj4,"Dear Diary, Rhett loves butter spaghetti",47795
daily,2026-05-21,2026-05-21,UC2xjgvWb9cx5F637XjsUNxw,toycantando,5,1,70865,566,0,0.009462,jEBrYu09ta8,Mariposita 🦋 estaba en la cocina 💃🏼,28268
daily,2026-05-21,2026-05-21,UCu59yAFE8fM0sVNTipR4edw,Masha and The Bear,4,1,70339,726,0,0.011413,DKi3HiBN3QM,No Paint! 🚱🎨 #Unfriended #MashaAndTheBear #Shorts #mashaandthebear #kids #cartoons #animation,41344
daily,2026-05-21,2026-05-21,UChGJGhZ9SOOHvBB0Y4DOO_w,Ryan's World,11,0,68008,505,0,0.00791,moGNRe1iiBo,We Try to SNEAK PASSED the World's STRICTEST Hall Monitor!,12755
daily,2026-05-21,2026-05-21,UCey-eDTR5J6xU6pZ2f4guoA,Adin Live,10,1,64932,2291,28,0.029654,TYzl5hBIIA8,6ix9ine took Adins phone and called Lil Tjay 😭😭😭😭 #adinross #6ix9ine #liltjay #funny,52200
daily,2026-05-21,2026-05-21,UCsN32BtMd0IoByjJRNF12cw,60 Minutes,52,0,64629,1473,43,0.018922,E5XqKZq13zM,What makes Gout Gout so fast? #shorts,7953
daily,2026-05-21,2026-05-21,UCpcTrCXblq78GZrTUTLWeBw,FIFA,39,3,64052,930,27,0.029153,G51P63WpweA,Michel's Marvelous 1990 Hat-Trick! #shots #michel #spain,8259
daily,2026-05-21,2026-05-21,UCoGDh1Xa3kUCpok24JN5DKA,enchufetv,8,1,63363,1588,12,0.045457,Me7QhGJ3Hxs,Hombre con Dueña Sabe más Bueno,19596
daily,2026-05-21,2026-05-21,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,1,0,62787,1410,11,0.029844,VIE2Ri2DQJg,Why Fitbit Air Could Be Huge,62787
daily,2026-05-21,2026-05-21,UCTrQ7HXWRRxr7OsOtodr2_w,Channel 4 News,64,8,61048,674,117,0.01556,4NdFpiQr2zw,Trump promises 'drone empire' on top of $1.4bn ballroom,11128
daily,2026-05-21,2026-05-21,UCRzPUBhXUZHclB7B5bURFXw,Eater,2,1,54844,1669,25,0.031696,v1HaeSCvIXw,It took 2 years to perfect the atta chicken at Ambassadors Clubhouse #shorts,54844
daily,2026-05-21,2026-05-21,UCM-GvgUy0EAZU7ZwXKLarkg,López-Dóriga,35,4,50808,980,15,0.029152,0SJK2TDbWQ0,García Harfuch salió de inmediato a desmentir una información de CNN,15437
daily,2026-05-21,2026-05-21,UCPdaxSov0mgwh77JvjQO2jQ,Man Carrying Thing,5,0,50651,3043,200,0.093716,akqLWdf8nVc,what watching shorts on desktop feels like.,28750
daily,2026-05-21,2026-05-21,UCcHtke0raf8vNYLM1Hbq3Jw,Imagen Noticias,124,29,50639,1475,51,0.015745,s65SX8xJzfc,"Sepultaron a las víctimas de la masacre en Tehuitzingo, Puebla | #Shorts | Nacho Lozano",10818
daily,2026-05-21,2026-05-21,UCpEhnqL0y41EpW2TvWAHD7Q,SET India,72,40,50374,301,8,0.009672,6u_-CElfcQM,Rajeev Ne Uthaya Kiska Ghoonghat?| Tum Ho Naa-Ghar Ki Superstar | #shorts #tumhona #rajeevkhandelwal,8248
daily,2026-05-21,2026-05-21,UCcgVECVN4OKV6DH1jLkqmcA,Jake Paul,7,0,50307,874,36,0.021889,Kn_9qBbOT4k,Generational anthem,12372
daily,2026-05-21,2026-05-21,UCYLNGLIzMhRTi6ZOLjAPSmw,Shakira,1,0,47828,1357,31,0.056962,QiTWdB3WNC0,@fifa World Cup vibes 🐺⚽️,47828
daily,2026-05-21,2026-05-21,UCoOae5nYA7VqaXzerajD0lg,Ali Abdaal,14,0,45881,1106,14,0.026928,duDgVfn1lCk,Rating self-help & productivity books,18920
daily,2026-05-21,2026-05-21,UCY30JRSgfhYXA6i6xX1erWg,Smosh,3,0,42873,1536,18,0.05112,4pfGAqt2A1U,Dude...WHAT??,37925
daily,2026-05-21,2026-05-21,UCUBIrDsIVzRpKsClMlSlTpQ,BBC News Mundo,19,3,42347,1233,49,0.031653,s7QlqwoZ2f4,Una orangután aprende a bañarse como un humano | BBC Mundo,12463
daily,2026-05-21,2026-05-21,UCM55RjebjSevVWPnj2LEymw,viyaura,13,0,41170,1345,52,0.060675,mo-wTwstyu4,Roblox Speed Draw but... #art #artist #draw #drawing,12546
daily,2026-05-21,2026-05-21,UCoMdktPbSTixAyNGwb-UYkQ,Sky News,27,1,39071,454,52,0.010761,G7CM6exqyn0,General Sir Richard Barrons defends calls to cut welfare for defence,9997
daily,2026-05-21,2026-05-21,UCgFXm4TI8htWmCyJ6cVPG_A,Toys and Colors,1,0,36961,503,0,0.010581,s97mv7dh-xg,Ben Gets Saved by Spiderman!,36961
daily,2026-05-21,2026-05-21,UCUe6ZpY6TJ0no8jI4l2iLxw,Nick Jr.,3,0,36562,560,0,0.014983,As0Svf-ee5Y,TEENY MUTANT NINJA TURTLES Official Teaser | New Original TMNT Series | Premieres July 24th,17258
daily,2026-05-21,2026-05-21,UC3IEYr87JpgBeVbbc0gP9DA,Irene Albacete,2,1,32825,1373,26,0.071717,AubqxANZ9aI,Proteger tu mente de lo que ya no suma es la mejor decisión que puedes tomar. #inteligenciaemocional,32825
daily,2026-05-21,2026-05-21,UCWxlUwW9BgGISaakjGM37aw,Valkyrae,4,0,32377,722,5,0.029925,0rsfEoiDcZU,Rae Finds The Edge Of The Subnautica 2 Map..,18185
daily,2026-05-21,2026-05-21,UCfyehHM_eo4g5JUyWmms2LA,Sorted Food,3,0,30869,270,3,0.017146,qpWF7JaHIbM,Epic Toaster Challenge - 350 Slices of Toast!,25914
daily,2026-05-21,2026-05-21,UC9CoOnJkIBMdeijd9qYoT_g,Ariana Grande,2,1,30772,3254,39,0.194808,CmJaEi7orQ4,"May 18, 2026",30772
daily,2026-05-21,2026-05-21,UC3tNpTOHsTnkmbwztCs30sA,Northernlion,1,0,30741,768,5,0.031015,Z1MoI-YdUOA,they cooked me with this one,30741
daily,2026-05-21,2026-05-21,UCV6KDgJskWaEckne5aPA0aQ,Graham Stephan,8,1,29115,493,28,0.017578,y6qdHjPPMqc,Togi ROASTS Graham Stephan 🤣,17409
daily,2026-05-21,2026-05-21,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,3,0,24723,296,14,0.019002,aJVHah_EAUs,MEN STRUGGLE WITH THIS,19934
daily,2026-05-21,2026-05-21,UCaVPhFg-Ax873wvhbNitsrQ,El Robot de Platón,9,0,24491,1187,104,0.053609,gSkkZFzUsBU,La Mentira Más Grande de la Luna,16750
daily,2026-05-21,2026-05-21,UCknLrEdhRCp1aegoMqRaCZg,DW News,27,3,24466,292,30,0.022856,dYaR7xMDU2g,"After Trump, Xi welcomes Putin | DW News",6295
daily,2026-05-21,2026-05-21,UC4YImPQT-_0kCh5joATwyhw,Blippi en Español,2,0,20530,128,0,0.009189,EdBDy7csgQQ,A Blippi le gusta construir 🚧👷 #Videoseducativos #Blippi #Construcción,15993
daily,2026-05-21,2026-05-21,UCdNnEDbRWhanA1O8zhCn3ZA,Omar - Educación Financiera,14,1,19907,533,18,0.04162,_mrzsPWx9yc,¿Debo vincular mi CURP a mi línea telefónica? #shorts #gobierno #curp,5719
daily,2026-05-21,2026-05-21,UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,5,0,19431,544,17,0.041064,PnDTh-sbFVU,I told Martin if I get 3 pencils in we can release Repeat it for his birthday,6062
daily,2026-05-21,2026-05-21,UCTkXRDQl0luXxVQrRQvWS6w,Dream,1,0,19097,712,22,0.05569,G9I2qfuXIIg,Peaceful Mode...,19097
daily,2026-05-21,2026-05-21,UCYVinkwSX7szARULgYpvhLw,Ali-A,9,1,18271,274,5,0.020959,XBdXWnZ59Wo,This Controller has BROKEN Fortnite! 😨,9638
daily,2026-05-21,2026-05-21,UCYUQQgogVeQY8cMQamhHJcg,CinemaSins,12,1,18261,305,6,0.013727,oM5A-h0jaIQ,Can Hollywood turn a video game into a good movie? #doom #cinemasins,7484
daily,2026-05-21,2026-05-21,UCwd_qoS94df5orGoPLPnsxQ,Franco Pisso,9,0,18174,1021,25,0.062191,DVksAVsBzlc,"Si te molesta como a mí, poné el límite.",7936
daily,2026-05-21,2026-05-21,UC0QHWhjbe5fGJEPz3sVb6nw,Doctor Mike,1,0,18095,462,12,0.044599,xskMnb6Z9kY,The Problem With Donating A Kidney,18095
daily,2026-05-21,2026-05-21,UCDVYQ4Zhbm3S2dlz7P1GBDg,NFL,6,1,16478,261,6,0.019552,LQjliIya77E,Get it together guys 😅,8240
daily,2026-05-21,2026-05-21,UC55-mxUj5Nj3niXFReG44OQ,Platzi,22,0,15115,62,1,0.029931,WZ1AGTxFHgU,"Ya párenle a la AI, ¿no? A menos que...",9495
daily,2026-05-21,2026-05-21,UClLLRs_mFTsNT5U-DqTYAGg,La Vanguardia,78,11,14385,204,32,0.023641,KRt7k4NQ6RI,Abucheos al exdirector ejecutivo de Google durante un discurso sobre el impacto de la IA,4847
daily,2026-05-21,2026-05-21,UCH3h4jRKn3lJo0uORqqESPg,Acenix,2,1,14073,380,17,0.043379,5RDweB6uipg,El MUNDO de Minecraft Rebota 💀💀,14073
daily,2026-05-21,2026-05-21,UC4NALVCmcmL5ntpV0thoH6w,LooLoo Kids - Nursery Rhymes and Children's Songs,1,0,13991,131,0,0.008234,OSH4jRJWVYs,Surprise Eggs with Yummy Fruits! 🍎🌈 Fun for Kids,13991
daily,2026-05-21,2026-05-21,UCtoaZpBnrd0lhycxYJ4MNOQ,HasanAbi,1,0,13646,332,3,0.035839,Kl6kNj8smiM,Gabor Maté on Zohran Mamdani,13646
daily,2026-05-21,2026-05-21,UC52kszkc08-acFOuogFl5jw,Tibees,3,0,13281,1175,72,0.066298,ms2TUal9xmI,New book alert 🚨,12408
daily,2026-05-21,2026-05-21,UC-2hhqBG5Su7s91_HmhaODQ,Fox Deportes,97,10,13266,133,5,0.014403,cvYc3-cpGr4,QUERÍA SU GOLAZO... ✋ Pero James Pantemis llegó a tiempo para detener a Lionel Messi. #MLSenFOX,2623
daily,2026-05-21,2026-05-21,UC5PwIMtLiIBCBhsu8f_-6UQ,Santiago Bilinkis,9,0,13013,367,19,0.041895,IGCKBKoplVE,Subió a un avión con trabajo y aterrizó cancelada mundialmente,9837
daily,2026-05-21,2026-05-21,UCrsyfsHNdpB5U_FHENCuB2A,El Cubil de Peter,1,0,12541,224,4,0.030341,jZVixFS9WlM,Encuentran DIENTE de NEANDERTAL que deja DESCONCERTADOS a los arqueologos #shorts,12541
daily,2026-05-21,2026-05-21,UCoookXUzPciGrEZEXmh4Jjg,Sesame Street,1,0,11256,159,0,0.013703,mpCvxdi-cKM,Do the Rock Rock Rock Rock Rocco and Roll! 🎸 #sesamestreet,11256
daily,2026-05-21,2026-05-21,UC9vUu4vlIlMC0dHQCTvQPbg,The Money Guy Show,9,1,10850,126,6,0.014784,T47bQ-cMewM,This Decision Can Follow You for Life,2719
daily,2026-05-21,2026-05-21,UC8p1vwvWtl6T73JiExfWs1g,CBS News,29,4,10675,99,38,0.01251,iiWT2zZhQGg,"Elon Musk seen with his son, X Æ A-Xii, at Great Hall of the People in Beijing #shorts",3004
daily,2026-05-21,2026-05-21,UCBHcMCGaiJhv-ESTcWGJPcw,NVIDIA Developer,1,0,10358,141,3,0.014298,pUo8RdgtYI0,Jensen Huang on What Makes NVIDIA's Architecture Unique,10358
daily,2026-05-21,2026-05-21,UCucNB6GOncGkTMB55ZrjYvg,Recetas de Esbieta,3,1,9472,325,10,0.03109,mkUGesjgU8k,Cómo conservar el bizcocho para que no se seque,9201
daily,2026-05-21,2026-05-21,UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,4,0,9368,479,24,0.109142,KpUycVAiDSM,ITZY “Motto” M/V TEASER 2,4648
daily,2026-05-21,2026-05-21,UCDK9qD5DAQML-pzrtA7A4oA,OfflineTV,2,0,9050,56,0,0.028909,KEp5oyeS6wA,The ultimate reaction speed test 😎🎈,4526
daily,2026-05-21,2026-05-21,UCVzLLZkDuFGAE2BGdBuBNBg,Bluey - Official Channel,1,0,8993,150,0,0.016078,uvvc3AlsV4Q,Unicorse LOVES heavy metal!🎸🦄🤘| Bluey,8993
daily,2026-05-21,2026-05-21,UCP15FVAA2UL-QOcGhy7-ezA,EDteam,6,0,8437,287,7,0.052857,Rzj58_gC25s,FDE: el nuevo programador para la era de la IA,8157
daily,2026-05-21,2026-05-21,UCMmaBzfCCwZ2KqaBJjkj0fw,Kings and Generals,1,0,8435,197,21,0.032977,9MF9mPaFTn0,Ukraine Under Mongol Control The Forgotten Century #history #ukraine #shorts,8435
