execution_date,video_id,views_delta,likes_delta,comments_delta,previous_views,current_views,previous_likes,current_likes,previous_comments,current_comments,is_new_video,title_changed,description_changed,tags_changed
2026-04-28T11:18:51.307212+00:00,3W1KfxQnQiU,1008,62,1,3712,4720,304,366,19,20,False,False,False,False
2026-04-28T11:18:51.307212+00:00,VKaslzzv1QM,21588,613,31,31352,52940,1603,2216,114,145,False,True,False,False
2026-04-28T11:18:51.307212+00:00,E6IrH04B8wg,209,3,0,5407,5616,85,88,8,8,False,False,False,False
2026-04-28T11:18:51.307212+00:00,SYdW3cZKdmY,1002,20,3,9389,10391,242,262,4,7,False,False,False,False
2026-04-28T11:18:51.307212+00:00,TSAh8dzN0cw,725,14,0,9434,10159,220,234,3,3,False,False,False,False
2026-04-28T11:18:51.307212+00:00,DHk0gFHyHeE,1622,28,2,139051,140673,4415,4443,357,359,False,False,False,False
2026-04-28T11:18:51.307212+00:00,QSe13hyv68o,928,8,1,25100,26028,401,409,14,15,False,False,False,False
2026-04-28T11:18:51.307212+00:00,PZ2yduZysf0,208,4,0,5441,5649,157,161,7,7,False,False,False,False
2026-04-28T11:18:51.307212+00:00,Rdfd1KAX6NU,64,4,0,7095,7159,251,255,4,4,False,False,False,False
2026-04-28T11:18:51.307212+00:00,uAOfsghz2NY,597,2,0,24168,24765,211,213,11,11,False,False,False,False
2026-04-28T11:18:51.307212+00:00,qCFEWA_Nu3k,164,6,0,23547,23711,459,465,9,9,False,False,False,False
2026-04-28T11:18:51.307212+00:00,aNfOwttNQcg,57,1,0,4057,4114,107,108,2,2,False,False,False,False
2026-04-28T11:18:51.307212+00:00,Xq-4lUaLIp8,151,1,0,6689,6840,173,174,4,4,False,False,False,False
2026-04-28T11:18:51.307212+00:00,ZB9IMq0ee0k,280,10,2,63934,64214,2853,2863,174,176,False,False,False,False
2026-04-28T11:18:51.307212+00:00,Lw3RJgDjXh0,42,0,0,7030,7072,169,169,1,1,False,False,False,False
2026-04-28T11:18:51.307212+00:00,PiKd0maLI6o,69,1,0,9906,9975,601,602,8,8,False,False,False,False
2026-04-28T11:18:51.307212+00:00,mTqDtRTKvqE,30,0,0,6159,6189,215,215,18,18,False,False,False,False
2026-04-28T11:18:51.307212+00:00,BwIlVEvq7mU,32,2,0,6669,6701,137,139,8,8,False,False,False,False
2026-04-28T11:18:51.307212+00:00,lrl7lslhv2s,71,1,0,8311,8382,292,293,2,2,False,False,False,False
2026-04-28T11:18:51.307212+00:00,BPt0fwBCDbQ,20381,212,2,200822,221203,2440,2652,69,71,False,False,False,False
2026-04-28T11:18:51.307212+00:00,EvauKuWaNmk,334,11,0,58233,58567,2747,2758,265,265,False,False,False,False
2026-04-28T11:18:51.307212+00:00,zEUstENVghI,82,3,0,11126,11208,385,388,30,30,False,False,False,False
2026-04-28T11:18:51.307212+00:00,Enic64S66_s,5,0,0,5997,6002,167,167,3,3,False,False,False,False
2026-04-28T11:18:51.307212+00:00,YldxYShWvGE,94,0,0,6895,6989,147,147,2,2,False,False,False,False
2026-04-28T11:18:51.307212+00:00,QeK4l-iH51Y,19,1,0,4300,4319,151,152,4,4,False,False,False,False
