execution_date,video_id,views_delta,likes_delta,comments_delta,previous_views,current_views,previous_likes,current_likes,previous_comments,current_comments,is_new_video,title_changed,description_changed,tags_changed
2026-05-08T10:51:51.609857+00:00,3W1KfxQnQiU,418,22,2,12242,12660,752,774,33,35,False,False,False,False
2026-05-08T10:51:51.609857+00:00,VKaslzzv1QM,825,14,0,100133,100958,3441,3455,207,207,False,False,False,False
2026-05-08T10:51:51.609857+00:00,E6IrH04B8wg,11,0,0,6432,6443,94,94,9,9,False,False,False,False
2026-05-08T10:51:51.609857+00:00,SYdW3cZKdmY,23,1,0,12976,12999,302,303,10,10,False,False,False,False
2026-05-08T10:51:51.609857+00:00,TSAh8dzN0cw,6,0,0,10815,10821,246,246,3,3,False,False,False,False
2026-05-08T10:51:51.609857+00:00,DHk0gFHyHeE,297,3,0,151452,151749,4658,4661,365,365,False,False,False,False
2026-05-08T10:51:51.609857+00:00,QSe13hyv68o,121,2,0,33667,33788,505,507,18,18,False,False,False,False
2026-05-08T10:51:51.609857+00:00,PZ2yduZysf0,4,0,0,5969,5973,168,168,7,7,False,False,False,False
2026-05-08T10:51:51.609857+00:00,Rdfd1KAX6NU,6,0,0,7573,7579,261,261,5,5,False,False,False,False
2026-05-08T10:51:51.609857+00:00,uAOfsghz2NY,26,0,0,28382,28408,232,232,12,12,False,False,False,False
2026-05-08T10:51:51.609857+00:00,qCFEWA_Nu3k,42,0,0,25120,25162,481,481,9,9,False,False,False,False
2026-05-08T10:51:51.609857+00:00,aNfOwttNQcg,5,0,0,4486,4491,115,115,2,2,False,False,False,False
2026-05-08T10:51:51.609857+00:00,Xq-4lUaLIp8,3,0,0,7683,7686,186,186,4,4,False,False,False,False
2026-05-08T10:51:51.609857+00:00,ZB9IMq0ee0k,74,2,0,66328,66402,2915,2917,177,177,False,False,False,False
2026-05-08T10:51:51.609857+00:00,Lw3RJgDjXh0,4,0,0,7310,7314,170,170,1,1,False,False,False,False
2026-05-08T10:51:51.609857+00:00,PiKd0maLI6o,6,0,0,10483,10489,613,613,8,8,False,False,False,False
2026-05-08T10:51:51.609857+00:00,mTqDtRTKvqE,8,0,0,6421,6429,221,221,18,18,False,False,False,False
2026-05-08T10:51:51.609857+00:00,BwIlVEvq7mU,6,0,0,6953,6959,142,142,8,8,False,False,False,False
2026-05-08T10:51:51.609857+00:00,lrl7lslhv2s,1,0,0,8689,8690,300,300,3,3,False,False,False,False
2026-05-08T10:51:51.609857+00:00,BPt0fwBCDbQ,346,4,0,375042,375388,4433,4437,112,112,False,False,False,False
2026-05-08T10:51:51.609857+00:00,EvauKuWaNmk,213,4,0,61513,61726,2831,2835,269,269,False,False,False,False
2026-05-08T10:51:51.609857+00:00,zEUstENVghI,8,1,0,12707,12715,424,425,34,34,False,False,False,False
2026-05-08T10:51:51.609857+00:00,Enic64S66_s,1,0,0,6097,6098,168,168,3,3,False,False,False,False
2026-05-08T10:51:51.609857+00:00,YldxYShWvGE,0,0,0,7188,7188,148,148,2,2,False,False,False,False
2026-05-08T10:51:51.609857+00:00,QeK4l-iH51Y,0,0,0,4411,4411,152,152,4,4,False,False,False,False
2026-05-08T10:51:51.609857+00:00,tqD_yn5Y_zQ,0,0,0,4061,4061,67,67,1,1,False,False,False,False
2026-05-08T10:51:51.609857+00:00,VjqsnOrW3AM,3451,64,2,126854,130305,3115,3179,116,118,False,False,False,False
2026-05-08T10:51:51.609857+00:00,sjbKZ4CY1Ow,3580,57,0,147353,150933,2270,2327,127,127,False,False,False,False
2026-05-08T10:51:51.609857+00:00,iaYdIU5n6vw,5082,99,14,687344,692426,13224,13323,2044,2058,False,False,False,False
2026-05-08T10:51:51.609857+00:00,Fy8H9I2kJkI,1585,35,0,324866,326451,5028,5063,284,284,False,False,False,False
2026-05-08T10:51:51.609857+00:00,AVyYMXc_t9s,95,2,0,8423,8518,458,460,36,36,False,False,False,False
2026-05-08T10:51:51.609857+00:00,HOwVuamQvTc,21,0,0,6577,6598,359,359,11,11,False,False,False,False
2026-05-08T10:51:51.609857+00:00,k0ZYVWoVWAc,108,-2,0,20353,20461,886,884,200,200,False,False,False,False
2026-05-08T10:51:51.609857+00:00,ra8QknbAJs4,28,0,0,5305,5333,183,183,6,6,False,False,False,False
2026-05-08T10:51:51.609857+00:00,TpncXdKNLTQ,86,1,0,4954,5040,146,147,4,4,False,False,False,False
2026-05-08T10:51:51.609857+00:00,7m9uIc31Egw,20,0,0,6976,6996,261,261,7,7,False,True,False,False
2026-05-08T10:51:51.609857+00:00,q__FKs64J28,33,0,0,3411,3444,171,171,2,2,False,False,False,False
2026-05-08T10:51:51.609857+00:00,C9V8L2emj9M,14,0,0,3904,3918,196,196,0,0,False,False,False,False
2026-05-08T10:51:51.609857+00:00,EZLeWRbCEbA,530,7,1,40928,41458,1599,1606,90,91,False,False,False,False
2026-05-08T10:51:51.609857+00:00,QduEFho6dLg,63,1,0,9384,9447,541,542,30,30,False,False,False,False
2026-05-08T10:51:51.609857+00:00,ZhRgnBzcYHQ,840,28,0,48893,49733,3151,3179,96,96,False,False,False,False
2026-05-08T10:51:51.609857+00:00,6WqWhSmCbXk,2608,82,4,119577,122185,4484,4566,227,231,False,False,False,False
2026-05-08T10:51:51.609857+00:00,pdNaIhcp3z4,385,19,0,28967,29352,1304,1323,86,86,False,False,False,False
2026-05-08T10:51:51.609857+00:00,_BHe9R7pYNw,51,2,0,8235,8286,577,579,36,36,False,False,False,False
2026-05-08T10:51:51.609857+00:00,5Z4z2oEoxw8,128,2,0,29507,29635,1609,1611,79,79,False,False,False,False
2026-05-08T10:51:51.609857+00:00,0O8CF6F7CVs,0,0,0,0,0,0,0,0,0,False,False,False,False
2026-05-08T10:51:51.609857+00:00,7Ocx3WwDK_c,9,0,0,4411,4420,189,189,6,6,False,False,False,False
2026-05-08T10:51:51.609857+00:00,Cp3DxMyEBIM,3435,63,4,157580,161015,3620,3683,302,306,False,False,False,False
2026-05-08T10:51:51.609857+00:00,M_FKC2NTb24,376,4,0,26723,27099,529,533,9,9,False,False,False,False
2026-05-08T10:51:51.609857+00:00,5zwotvZ1rl0,196,5,0,12906,13102,302,307,35,35,False,False,False,False
2026-05-08T10:51:51.609857+00:00,F1D4G7VTBnY,4,0,0,3973,3977,172,172,1,1,False,False,False,False
2026-05-08T10:51:51.609857+00:00,kp1dLUox9_Y,45,3,0,21752,21797,920,923,31,31,False,False,False,False
2026-05-08T10:51:51.609857+00:00,FR04V2DkErI,6,0,0,2323,2329,109,109,0,0,False,False,False,False
2026-05-08T10:51:51.609857+00:00,raie7EtagZk,6,0,0,10680,10686,946,946,9,9,False,False,False,False
2026-05-08T10:51:51.609857+00:00,2Z1aJVGA1-M,1,0,0,7344,7345,301,301,8,8,False,False,False,False
