execution_date,video_id,views_delta,likes_delta,comments_delta,previous_views,current_views,previous_likes,current_likes,previous_comments,current_comments,is_new_video,title_changed,description_changed,tags_changed
2026-05-06T02:10:44.586831+00:00,3W1KfxQnQiU,81,0,0,11543,11624,719,719,33,33,False,False,False,False
2026-05-06T02:10:44.586831+00:00,VKaslzzv1QM,87,1,0,98378,98465,3413,3414,207,207,False,False,False,False
2026-05-06T02:10:44.586831+00:00,E6IrH04B8wg,3,0,0,6401,6404,94,94,9,9,False,False,False,False
2026-05-06T02:10:44.586831+00:00,SYdW3cZKdmY,3,0,0,12945,12948,302,302,10,10,False,False,False,False
2026-05-06T02:10:44.586831+00:00,TSAh8dzN0cw,4,0,0,10792,10796,246,246,3,3,False,False,False,False
2026-05-06T02:10:44.586831+00:00,DHk0gFHyHeE,59,0,0,150858,150917,4650,4650,363,363,False,False,False,False
2026-05-06T02:10:44.586831+00:00,QSe13hyv68o,15,0,0,33506,33521,502,502,18,18,False,False,False,False
2026-05-06T02:10:44.586831+00:00,PZ2yduZysf0,0,0,0,5950,5950,168,168,7,7,False,False,False,False
2026-05-06T02:10:44.586831+00:00,Rdfd1KAX6NU,3,0,0,7558,7561,261,261,5,5,False,False,False,False
2026-05-06T02:10:44.586831+00:00,uAOfsghz2NY,0,0,0,28335,28335,231,231,12,12,False,False,False,False
2026-05-06T02:10:44.586831+00:00,qCFEWA_Nu3k,3,0,0,25065,25068,478,478,9,9,False,False,False,False
2026-05-06T02:10:44.586831+00:00,aNfOwttNQcg,0,0,0,4474,4474,115,115,2,2,False,False,False,False
2026-05-06T02:10:44.586831+00:00,Xq-4lUaLIp8,0,0,0,7673,7673,186,186,4,4,False,False,False,False
2026-05-06T02:10:44.586831+00:00,ZB9IMq0ee0k,19,0,0,66216,66235,2914,2914,177,177,False,False,False,False
2026-05-06T02:10:44.586831+00:00,Lw3RJgDjXh0,1,0,0,7299,7300,170,170,1,1,False,False,False,False
2026-05-06T02:10:44.586831+00:00,PiKd0maLI6o,5,0,0,10462,10467,612,612,8,8,False,False,False,False
2026-05-06T02:10:44.586831+00:00,mTqDtRTKvqE,0,0,0,6407,6407,221,221,18,18,False,False,False,False
2026-05-06T02:10:44.586831+00:00,BwIlVEvq7mU,5,0,0,6941,6946,142,142,8,8,False,False,False,False
2026-05-06T02:10:44.586831+00:00,lrl7lslhv2s,0,0,0,8678,8678,300,300,3,3,False,False,False,False
2026-05-06T02:10:44.586831+00:00,BPt0fwBCDbQ,0,0,0,373166,373166,4424,4424,112,112,False,False,False,False
2026-05-06T02:10:44.586831+00:00,EvauKuWaNmk,6,0,0,61254,61260,2826,2826,269,269,False,False,False,False
2026-05-06T02:10:44.586831+00:00,zEUstENVghI,2,0,0,12612,12614,424,424,34,34,False,False,False,False
2026-05-06T02:10:44.586831+00:00,Enic64S66_s,0,0,0,6090,6090,168,168,3,3,False,False,False,False
2026-05-06T02:10:44.586831+00:00,YldxYShWvGE,0,0,0,7182,7182,148,148,2,2,False,False,False,False
2026-05-06T02:10:44.586831+00:00,QeK4l-iH51Y,0,0,0,4404,4404,152,152,4,4,False,False,False,False
2026-05-06T02:10:44.586831+00:00,tqD_yn5Y_zQ,0,0,0,4054,4054,67,67,1,1,False,False,False,False
2026-05-06T02:10:44.586831+00:00,VjqsnOrW3AM,431,10,0,121943,122374,3009,3019,111,111,False,False,False,False
2026-05-06T02:10:44.586831+00:00,sjbKZ4CY1Ow,178,3,0,144696,144874,2232,2235,127,127,False,False,False,False
2026-05-06T02:10:44.586831+00:00,iaYdIU5n6vw,305,4,-1,680564,680869,13048,13052,2043,2042,False,False,False,False
2026-05-06T02:10:44.586831+00:00,Fy8H9I2kJkI,141,2,0,323006,323147,5009,5011,284,284,False,False,False,False
2026-05-06T02:10:44.586831+00:00,AVyYMXc_t9s,49,0,0,8207,8256,454,454,36,36,False,False,False,False
2026-05-06T02:10:44.586831+00:00,HOwVuamQvTc,11,0,0,6530,6541,358,358,10,10,False,False,False,False
2026-05-06T02:10:44.586831+00:00,k0ZYVWoVWAc,8,1,0,20185,20193,882,883,200,200,False,False,False,False
2026-05-06T02:10:44.586831+00:00,ra8QknbAJs4,7,0,0,5259,5266,181,181,6,6,False,False,False,False
2026-05-06T02:10:44.586831+00:00,TpncXdKNLTQ,4,0,0,4864,4868,145,145,4,4,False,False,False,False
2026-05-06T02:10:44.586831+00:00,7m9uIc31Egw,3,0,0,6923,6926,259,259,7,7,False,False,False,False
2026-05-06T02:10:44.586831+00:00,q__FKs64J28,0,0,0,3396,3396,171,171,2,2,False,False,False,False
2026-05-06T02:10:44.586831+00:00,C9V8L2emj9M,2,0,0,3880,3882,196,196,0,0,False,False,False,False
2026-05-06T02:10:44.586831+00:00,EZLeWRbCEbA,62,2,0,39943,40005,1575,1577,90,90,False,False,False,False
2026-05-06T02:10:44.586831+00:00,QduEFho6dLg,4,0,0,9300,9304,540,540,30,30,False,False,False,False
2026-05-06T02:10:44.586831+00:00,ZhRgnBzcYHQ,108,6,0,47002,47110,3051,3057,95,95,False,False,False,False
2026-05-06T02:10:44.586831+00:00,6WqWhSmCbXk,294,6,0,113964,114258,4307,4313,214,214,False,False,False,False
2026-05-06T02:10:44.586831+00:00,pdNaIhcp3z4,60,2,0,28135,28195,1277,1279,82,82,False,False,False,False
2026-05-06T02:10:44.586831+00:00,_BHe9R7pYNw,3,0,0,8160,8163,575,575,35,35,False,False,False,False
2026-05-06T02:10:44.586831+00:00,5Z4z2oEoxw8,1,0,0,29247,29248,1599,1599,79,79,False,False,False,False
2026-05-06T02:10:44.586831+00:00,0O8CF6F7CVs,0,0,0,0,0,0,0,0,0,False,False,False,False
2026-05-06T02:10:44.586831+00:00,7Ocx3WwDK_c,3,0,0,4391,4394,189,189,6,6,False,False,False,False
2026-05-06T02:10:44.586831+00:00,Cp3DxMyEBIM,444,7,0,150577,151021,3506,3513,292,292,False,False,False,False
2026-05-06T02:10:44.586831+00:00,M_FKC2NTb24,16,0,0,26365,26381,525,525,9,9,False,False,False,False
2026-05-06T02:10:44.586831+00:00,5zwotvZ1rl0,31,0,0,12642,12673,300,300,35,35,False,False,False,False
