execution_date,channel_id,channel_name,video_id,title,upload_date,duration_seconds,views,likes,comments,views_delta,likes_delta,comments_delta,is_new_video,title_changed,description_changed,tags_changed,engagement_rate
2026-05-06T00:13:20.592026+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,1djBIY7HO0k,The Richest Guest In Financial Audit History,2026-05-05T19:00:01+00:00,42,628960,26532,314,249927,6735,58,False,False,False,False,0.042683159501399136
2026-05-06T00:13:20.592026+00:00,UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell,n-gYFcVx-8Y,GERMANY IS OVER,2026-05-05T14:00:01+00:00,845,1374291,89864,14157,189992,6675,1025,False,False,False,False,0.07569066522301318
2026-05-06T00:13:20.592026+00:00,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,N5iBaZ5gnfE,nah this is insane,2026-05-05T14:10:00+00:00,31,548633,20645,259,95942,1888,15,False,False,False,False,0.038101973450375755
2026-05-06T00:13:20.592026+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,wDUtigax8Lg,Kids With World Records,2026-05-05T19:15:03+00:00,56,238507,14190,228,83263,3069,29,False,False,False,False,0.0604510559438507
2026-05-06T00:13:20.592026+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,0idqiLonGYI,I Tested Every Zack D. Films Video,2026-05-04T23:00:01+00:00,2165,703979,26822,2846,58352,1540,144,False,False,False,False,0.042143302570105075
2026-05-06T00:13:20.592026+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,MjWI_rWQL68,Financial Audit Employees Get Free Food DAILY!,2026-05-03T22:00:16+00:00,28,5318207,168455,2465,55230,1487,24,False,False,False,False,0.03213865124091635
2026-05-06T00:13:20.592026+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,T_LWKGJDKgo,Predator EXPOSED On Financial Audit,2026-05-04T15:00:47+00:00,5876,979996,24263,7677,54081,861,178,False,False,False,False,0.03259196976314189
2026-05-06T00:13:20.592026+00:00,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,k8j-6Xvw_G4,JYNXZI PEAK ELOOOOO,2026-05-04T11:08:00+00:00,49,2051871,91771,394,52470,1653,4,False,False,False,False,0.044917541112477345
2026-05-06T00:13:20.592026+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Fz9FjKAZ1uw,"70-Year-Old Is $300,000 in DEBT",2026-05-05T16:00:25+00:00,49,232249,8207,265,50852,942,30,False,False,False,False,0.03647809032546965
2026-05-06T00:13:20.592026+00:00,UC9RM-iSvTu1uPJb8X5yp3EQ,Wendover Productions,GREaEG_0Xcw,How Car Dealerships Scam America,2026-05-05T20:37:33+00:00,1075,100534,5963,813,47135,2316,274,False,False,False,False,0.06740008355382258
2026-05-06T00:13:20.592026+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,wmeUOPjA_qc,"This Military Cook Makes $4,000 a Month Forever",2026-05-04T22:01:11+00:00,42,1665194,46914,1576,44771,516,30,False,False,False,False,0.029119730193599064
2026-05-06T00:13:20.592026+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,4m_M1Wpnr2Q,Asmongold Makes MILLIONS of Dollars Per Year,2026-05-03T16:00:06+00:00,41,2859547,81999,2124,43669,838,24,False,False,False,False,0.02941829597485196
2026-05-06T00:13:20.592026+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,SzG_O-In1vg,Asmongold's INSANE Diet,2026-05-05T22:00:36+00:00,60,54077,3162,97,42886,2529,78,False,False,False,False,0.06026591711818333
2026-05-06T00:13:20.592026+00:00,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,NdU6UdUKaYc,Scott Galloway: AI Wasn’t Built For You. The Rich Don’t Need You Anymore!,2026-05-04T07:00:20+00:00,7091,1167381,28349,4356,42114,746,64,False,False,False,False,0.0280157035278114
2026-05-06T00:13:20.592026+00:00,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,GlOQIsLX2rA,Las hormigas explosivas,2026-05-05T18:58:23+00:00,23,96967,9496,249,38775,3176,71,False,False,False,False,0.10049810760361773
2026-05-06T00:13:20.592026+00:00,UCbdSYaPD-lr1kW27UJuk8Pw,QuantumFracture,jRLXiOUYpqE,Los Microondas Podrían Calentar Más... Pero Sería Ilegal,2026-05-05T13:01:20+00:00,89,198216,13460,186,37415,1409,32,False,False,False,False,0.068844089276345
2026-05-06T00:13:20.592026+00:00,UC415bOPUcGSamy543abLmRA,Cleo Abram,B9ocddyGfo8,This Machine Grows Diamonds,2026-05-04T14:12:24+00:00,56,2252985,89472,617,35857,973,4,False,False,False,False,0.03998650678988098
2026-05-06T00:13:20.592026+00:00,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,9ZkFpNoq8-g,CATASTROPHIC Guess The Elo,2026-05-05T17:23:00+00:00,2677,120105,7912,907,30595,1028,81,False,False,False,False,0.0734274176762
2026-05-06T00:13:20.592026+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,9iKWeo8sWh4,"Car Detailer Makes $100,000 a Year!",2026-05-03T19:00:07+00:00,44,2670012,66228,582,26690,433,5,False,False,False,False,0.02502235945006989
2026-05-06T00:13:20.592026+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,XiPhamWTPcU,What Happens If You Set 100 iPhone Alarms At Once?,2026-05-05T17:15:07+00:00,47,112526,7902,168,25123,969,14,False,False,False,False,0.07171675879352328
2026-05-06T00:13:20.592026+00:00,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,4yDM3ZFcQm4,"""Am I Selling The Wrong Thing?""",2026-05-02T19:00:00+00:00,110,750423,17873,195,23770,344,2,False,False,False,False,0.024077087189491794
2026-05-06T00:13:20.592026+00:00,UCPgVPrgqpALC1s2e63fgKyg,elWacky,FGFaysGrKng,Internet Está Cansado,2026-05-05T20:00:22+00:00,420,54917,6142,869,22404,1459,171,False,False,False,False,0.12766538594606405
2026-05-06T00:13:20.592026+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,QPWScf-86po,I Made Mascots For Stores That Don’t Have Them,2026-04-30T17:15:02+00:00,57,6211141,197312,2723,21990,485,4,False,False,False,False,0.032205837864572706
2026-05-06T00:13:20.592026+00:00,UCMOqf8ab-42UUQIdVoKwjlQ,Practical Engineering,fKuIJ_z2Y6A,The Physics Behind the Thumb Trick,2026-05-05T13:01:16+00:00,1063,155463,10652,699,20577,985,47,False,False,False,False,0.07301415770955147
2026-05-06T00:13:20.592026+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,n2T6AOoUkOM,This New Day Trading Rule Will BANKRUPT People,2026-05-02T19:00:42+00:00,33,2194232,48536,715,19559,250,6,False,False,False,False,0.022445666638714595
2026-05-06T00:13:20.592026+00:00,UCOWFKaCN-rzmYk502JFWnqg,Eze Martínez,WOTUpoI2LQA,Dron quieto o en movimiento?,2026-04-29T17:03:06+00:00,51,3274107,157881,2976,19496,463,6,False,False,False,False,0.04913003759498392
2026-05-06T00:13:20.592026+00:00,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,qgzwtKsXCMo,Jynxzi REALIZES,2026-05-01T00:29:03+00:00,24,2979442,58534,623,19114,303,2,False,False,False,False,0.019855060108570664
