execution_date,video_id,views_delta,likes_delta,comments_delta,previous_views,current_views,previous_likes,current_likes,previous_comments,current_comments,is_new_video,title_changed,description_changed,tags_changed
2026-05-06T00:40:49.383513+00:00,3W1KfxQnQiU,-12,0,0,11555,11543,719,719,33,33,False,False,False,False
2026-05-06T00:40:49.383513+00:00,VKaslzzv1QM,30,0,0,98348,98378,3413,3413,207,207,False,False,False,False
2026-05-06T00:40:49.383513+00:00,E6IrH04B8wg,0,0,0,6401,6401,94,94,9,9,False,False,False,False
2026-05-06T00:40:49.383513+00:00,SYdW3cZKdmY,0,0,0,12945,12945,302,302,10,10,False,False,False,False
2026-05-06T00:40:49.383513+00:00,TSAh8dzN0cw,0,0,0,10792,10792,246,246,3,3,False,False,False,False
2026-05-06T00:40:49.383513+00:00,DHk0gFHyHeE,0,0,0,150858,150858,4650,4650,363,363,False,False,False,False
2026-05-06T00:40:49.383513+00:00,QSe13hyv68o,1,0,0,33505,33506,502,502,18,18,False,False,False,False
2026-05-06T00:40:49.383513+00:00,PZ2yduZysf0,1,0,0,5949,5950,168,168,7,7,False,False,False,False
2026-05-06T00:40:49.383513+00:00,Rdfd1KAX6NU,0,0,0,7558,7558,261,261,5,5,False,False,False,False
2026-05-06T00:40:49.383513+00:00,uAOfsghz2NY,0,0,0,28335,28335,231,231,12,12,False,False,False,False
2026-05-06T00:40:49.383513+00:00,qCFEWA_Nu3k,0,0,0,25065,25065,478,478,9,9,False,False,False,False
2026-05-06T00:40:49.383513+00:00,aNfOwttNQcg,0,0,0,4474,4474,115,115,2,2,False,False,False,False
2026-05-06T00:40:49.383513+00:00,Xq-4lUaLIp8,0,0,0,7673,7673,186,186,4,4,False,False,False,False
2026-05-06T00:40:49.383513+00:00,ZB9IMq0ee0k,0,0,0,66216,66216,2914,2914,177,177,False,False,False,False
2026-05-06T00:40:49.383513+00:00,Lw3RJgDjXh0,0,0,0,7299,7299,170,170,1,1,False,False,False,False
2026-05-06T00:40:49.383513+00:00,PiKd0maLI6o,0,0,0,10462,10462,612,612,8,8,False,False,False,False
2026-05-06T00:40:49.383513+00:00,mTqDtRTKvqE,0,0,0,6407,6407,221,221,18,18,False,False,False,False
2026-05-06T00:40:49.383513+00:00,BwIlVEvq7mU,0,0,0,6941,6941,142,142,8,8,False,False,False,False
2026-05-06T00:40:49.383513+00:00,lrl7lslhv2s,1,0,0,8677,8678,300,300,3,3,False,False,False,False
2026-05-06T00:40:49.383513+00:00,BPt0fwBCDbQ,0,0,0,373166,373166,4424,4424,112,112,False,False,False,False
2026-05-06T00:40:49.383513+00:00,EvauKuWaNmk,0,0,0,61254,61254,2826,2826,269,269,False,False,False,False
2026-05-06T00:40:49.383513+00:00,zEUstENVghI,-2,0,0,12614,12612,424,424,34,34,False,False,False,False
2026-05-06T00:40:49.383513+00:00,Enic64S66_s,1,0,0,6089,6090,168,168,3,3,False,False,False,False
2026-05-06T00:40:49.383513+00:00,YldxYShWvGE,0,0,0,7182,7182,148,148,2,2,False,False,False,False
2026-05-06T00:40:49.383513+00:00,QeK4l-iH51Y,0,0,0,4404,4404,152,152,4,4,False,False,False,False
2026-05-06T00:40:49.383513+00:00,tqD_yn5Y_zQ,0,0,0,4054,4054,67,67,1,1,False,False,False,False
2026-05-06T00:40:49.383513+00:00,VjqsnOrW3AM,128,2,0,121815,121943,3007,3009,111,111,False,False,False,False
2026-05-06T00:40:49.383513+00:00,sjbKZ4CY1Ow,36,0,0,144660,144696,2232,2232,127,127,False,False,False,False
2026-05-06T00:40:49.383513+00:00,iaYdIU5n6vw,67,1,0,680497,680564,13047,13048,2043,2043,False,False,False,False
2026-05-06T00:40:49.383513+00:00,Fy8H9I2kJkI,0,0,0,323006,323006,5009,5009,284,284,False,False,False,False
2026-05-06T00:40:49.383513+00:00,AVyYMXc_t9s,0,0,0,8207,8207,454,454,36,36,False,False,False,False
2026-05-06T00:40:49.383513+00:00,HOwVuamQvTc,0,0,0,6530,6530,358,358,10,10,False,False,False,False
2026-05-06T00:40:49.383513+00:00,k0ZYVWoVWAc,11,0,0,20174,20185,882,882,200,200,False,False,False,False
2026-05-06T00:40:49.383513+00:00,ra8QknbAJs4,0,0,0,5259,5259,181,181,6,6,False,False,False,False
2026-05-06T00:40:49.383513+00:00,TpncXdKNLTQ,6,0,0,4858,4864,145,145,4,4,False,False,False,False
2026-05-06T00:40:49.383513+00:00,7m9uIc31Egw,7,0,0,6916,6923,259,259,7,7,False,False,False,False
2026-05-06T00:40:49.383513+00:00,q__FKs64J28,7,0,0,3389,3396,171,171,2,2,False,False,False,False
2026-05-06T00:40:49.383513+00:00,C9V8L2emj9M,1,0,0,3879,3880,196,196,0,0,False,False,False,False
2026-05-06T00:40:49.383513+00:00,EZLeWRbCEbA,17,1,0,39926,39943,1574,1575,90,90,False,False,False,False
2026-05-06T00:40:49.383513+00:00,QduEFho6dLg,0,0,0,9300,9300,540,540,30,30,False,False,False,False
2026-05-06T00:40:49.383513+00:00,ZhRgnBzcYHQ,31,0,0,46971,47002,3051,3051,95,95,False,False,False,False
2026-05-06T00:40:49.383513+00:00,6WqWhSmCbXk,58,2,0,113906,113964,4305,4307,214,214,False,False,False,False
2026-05-06T00:40:49.383513+00:00,pdNaIhcp3z4,19,0,0,28116,28135,1277,1277,82,82,False,False,False,False
2026-05-06T00:40:49.383513+00:00,_BHe9R7pYNw,0,0,0,8160,8160,575,575,35,35,False,False,False,False
