execution_date,channel_id,channel_name,videos_tracked,new_videos,total_views_delta,median_views_delta,avg_engagement_rate,channel_growth_7d,channel_growth_30d,channel_momentum_7d_vs_30d,channel_momentum_score,publish_frequency_7d,publish_frequency_30d,channel_consistency_score,channel_volatility_robust,top_video_id,top_video_title,top_video_views_delta,shorts_ratio,mid_ratio,long_ratio,metric_confidence_score
2026-05-18T02:10:49.522964+00:00,UCC552Sd-3nyi_tk2BudLUzA,AsapSCIENCE,5,0,22462,556,0.047452,679454,1581038,1.841794,81.424936,1,3,35.658915,3.223962,FCaTFLdtsco,The call is coming from inside the house,19125,0.2,0.8,0,73.75
2026-05-18T02:10:49.522964+00:00,UCVt4ugq2txl_szlXAO7B3-g,Adrián Sáenz,9,0,47042,3569,0.061219,437317,755020,2.482339,92.875318,3,9,46.511628,2.780611,VozHMHyKtG8,Estos Hacks De Claude Te Harán Ganar Dinero Tan Rápido Que Parece Ilegal,18631,0,0.111111,0.888889,80.75
2026-05-18T02:10:49.522964+00:00,UCaVPhFg-Ax873wvhbNitsrQ,El Robot de Platón,18,1,37405,737.5,0.069386,683494,1117115,2.622165,95.419847,6,16,49.612403,2.646434,jCLvDqQtq18,Por qué la Ciencia aún NO Acepta la Existencia de Extraterrestres,18227,0.444444,0.111111,0.444444,96.5
2026-05-18T02:10:49.522964+00:00,UCoOae5nYA7VqaXzerajD0lg,Ali Abdaal,27,0,45421,200,0.034364,342762,704796,2.084263,86.005089,7,23,37.984496,3.13569,duDgVfn1lCk,Rating self-help & productivity books,17638,0.407407,0.444444,0.148148,100
2026-05-18T02:10:49.522964+00:00,UC55-mxUj5Nj3niXFReG44OQ,Platzi,42,1,44892,36,0.039835,289346,553425,2.240691,89.058524,18,41,28.682171,4.284123,m2K-5U1BRbs,El fin de los managers,17620,0.5,0.357143,0.142857,100
2026-05-18T02:10:49.522964+00:00,UCtIdb7KRqOTcOogKsos_QRw,Lord Draugr,2,0,18756,9378,0.043773,266765,465921,2.453803,92.620865,1,2,58.139535,2.357641,0X0pDsglgno,Ascenso y caída de Kevin Mitnick: el hacker más famoso de la historia,15915,0,0,1,68.5
2026-05-18T02:10:49.522964+00:00,UCFBpVaKCC0ajGps1vf0AgBg,Humphrey Yang,16,0,36295,1117,0.021345,394987,950121,1.781669,80.407125,5,16,55.03876,2.438966,Y1Q2le4JrAI,I'm giving away $15k+ worth of Morgan Silver Dollars and a $3k+ Gold Coin this Saturday May 16th ⬇️,14831,0,0.75,0.25,93
2026-05-18T02:10:49.522964+00:00,UCvzk_MwdXD6jQa4Se-6B9ZQ,Adrià Solà Pastor,7,0,22045,1498,0.05648,184368,377744,2.091757,86.259542,3,8,84.496124,1.430584,DqU3d7vvfjU,Negociador Del FBI: Cómo Leer La Mente De Cualquiera Y Detectar Mentiras En Segundos,14031,0,0,1,77.25
2026-05-18T02:10:49.522964+00:00,UCOHxDwCcOzBaLkeTazanwcw,Bravos Research,7,0,20458,586,0.026569,179270,426687,1.800617,80.661578,3,7,17.054264,5.738176,7830S4NkFe8,Your Last Chance at Generational Wealth.,13538,0,0.714286,0.285714,77.25
2026-05-18T02:10:49.522964+00:00,UCbdSYaPD-lr1kW27UJuk8Pw,QuantumFracture,4,0,19145,2690.5,0.064438,187103,465309,1.723306,79.898219,1,3,60.465116,2.291194,nY9pYrZL70E,¿Nos Pueden Ver los Aliens?,13304,0,0.5,0.5,72
2026-05-18T02:10:49.522964+00:00,UCxFACDJ98idvo9Gq9M9AQgg,Moris Dieck | Finanzas e Inversiones ,44,1,47734,23,0.042207,702855,1134791,2.654441,95.928753,11,38,3.875969,10.88,lSFO6ygKqoM,Me casé con un estafador,12314,0.090909,0.704545,0.204545,100
2026-05-18T02:10:49.522964+00:00,UCRDQzsHtx2cXvzEXnEhbxBg,Mister Krax,48,0,18205,7.5,0.077239,424430,699523,2.600323,94.910941,8,43,4.651163,10.081633,f74EJAib6TU,Así México enamora a BTS y estrellas de talla Mundial,12261,0,0.854167,0.145833,100
2026-05-18T02:10:49.522964+00:00,UChhw6DlKKTQ9mYSpTfXUYqA,Starter Story,10,2,25238,230.5,0.030248,149914,257140,2.498594,93.129771,4,10,10.852713,7.27086,O12RoSwTum4,Genius app store keyword trick that made him $50K per month,11936,0.7,0,0.3,82.5
2026-05-18T02:10:49.522964+00:00,UC0N6ZYT8Q9bdQkGrgl9g9Ug,Pinwin,4,0,17022,2420.5,0.118254,191726,283462,2.898741,97.455471,1,4,72.868217,1.914458,1mHrzCe7Gkc,Hablemos de Adicciones...,11860,0,0,1,72
2026-05-18T02:10:49.522964+00:00,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,57,1,33631,9.5,0.03692,422864,1249565,1.450324,78.371501,14,51,6.976744,8.457831,Evw6OFxt9ZI,¡Compartí hombre CON MI MAMÁ! Ft. @sargentoleon - T10E10 #infidelidad #storytime #sugardaddy,11596,0.157895,0.701754,0.140351,100
