grain,period_start,period_end,video_id,channel_id,channel_name,title,period_views_delta,period_likes_delta,period_comments_delta,period_avg_engagement_rate,period_snapshots,latest_views,latest_likes,latest_comments
monthly,2026-05-01,2026-05-31,QPWScf-86po,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,I Made Mascots For Stores That Don’t Have Them,4385575,130154,1501,0.034299,6,6211141,197312,2723
monthly,2026-05-01,2026-05-31,ksn5yrsC3Wg,UCHnyfMqiRRG1u-2MsSQLbXA,Veritasium,The Disaster I Never Imagined Having To Worry About,2644324,80433,3909,0.037769,6,4198519,143610,8305
monthly,2026-05-01,2026-05-31,qgzwtKsXCMo,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,Jynxzi REALIZES,2002554,36166,334,0.02111,6,2979442,58534,623
monthly,2026-05-01,2026-05-31,Su0aCV35IFM,UC415bOPUcGSamy543abLmRA,Cleo Abram,There's a Telescope at the Bottom of the Ocean,1815158,48130,396,0.04109,6,5511666,216840,1839
monthly,2026-05-01,2026-05-31,WgcdDVIUXcI,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,¿Cómo funcionan las gomas de borrar?,1764382,14246,38,0.017993,6,6631522,115097,344
monthly,2026-05-01,2026-05-31,IEJALLQFmDs,UCY1kMZp36IQSyNx_9h4mpCg,Mark Rober,You’re Breathing Dinosaur Breath!,1729961,33630,212,0.024167,6,4234612,97412,691
monthly,2026-05-01,2026-05-31,WOTUpoI2LQA,UCOWFKaCN-rzmYk502JFWnqg,Eze Martínez,Dron quieto o en movimiento?,1667093,63910,1278,0.053307,6,3274107,157881,2976
monthly,2026-05-01,2026-05-31,dqazxW8R5BY,UC415bOPUcGSamy543abLmRA,Cleo Abram,Our Brains Got Bigger. Now They’re Shrinking?,1205811,52118,1014,0.04805,6,2208735,101875,2150
monthly,2026-05-01,2026-05-31,jLFG_FZKbks,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,"Stock Expert: Becoming Rich Is Simple, But You Won’t Do It!",1087749,19105,2046,0.021921,6,1222552,22419,2421
monthly,2026-05-01,2026-05-31,u_f8bJkfg68,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,Este efecto táctil te hará sentir DOBLE,1049420,13683,73,0.027458,6,4011076,105292,926
monthly,2026-05-01,2026-05-31,xjcVnFd-4YA,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Mustang VS Tesla,1014154,25430,1337,0.029192,6,1518504,40472,2165
monthly,2026-05-01,2026-05-31,OrI86PV-aPg,UCDOSaJ0pnglwzfkR6fYbisA,Luis Mi Negocios,Ozempic está DESTRUYENDO negocios que NADIE esperaba,946833,39764,932,0.047484,5,1599396,69150,1715
monthly,2026-05-01,2026-05-31,0y8vRPcSvbw,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,This Paralegal Has a WILD Side Hustle,945183,20505,233,0.02599,6,2251517,55574,1098
monthly,2026-05-01,2026-05-31,7Y7Iv5XAXwI,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,"Girlfriend Finds Out Partner is $72,000 in DEBT",936987,15686,281,0.020624,6,1978195,37655,752
monthly,2026-05-01,2026-05-31,GDex3WIPF7c,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,The Most USELESS College Degrees,925376,29658,1016,0.037619,6,1567039,53173,1924
monthly,2026-05-01,2026-05-31,vmRbevilfpU,UCOWFKaCN-rzmYk502JFWnqg,Eze Martínez,Números de la suerte 🍀,896416,18372,128,0.033593,6,7470148,245197,1680
monthly,2026-05-01,2026-05-31,n2T6AOoUkOM,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,This New Day Trading Rule Will BANKRUPT People,853189,17805,272,0.02429,4,2194232,48536,715
monthly,2026-05-01,2026-05-31,eOI7WQIEX1Y,UCQX_MZRCaluNKxkywkLEgfA,Date un Vlog,"Cole Allen, Trump y los 11 científicos desaparecidos",794702,34189,2568,0.061376,6,1652942,89133,7719
monthly,2026-05-01,2026-05-31,P1DSZNhApJA,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,Jynxzi no no no no nooooooo,745363,11517,63,0.020896,4,3147985,63160,398
monthly,2026-05-01,2026-05-31,UncqiOQc4rI,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Couple Makes $12 an Hour ILLEGALLY,709512,16087,230,0.029138,6,3683210,104266,1372
monthly,2026-05-01,2026-05-31,pG99B0ui06s,UC415bOPUcGSamy543abLmRA,Cleo Abram,How They Build Underwater Tunnels,687406,29175,118,0.046338,6,1839188,84866,519
monthly,2026-05-01,2026-05-31,5LJ1cxjQhyE,UC415bOPUcGSamy543abLmRA,Cleo Abram,Why Antarctica Has SO MANY Meteorites,653010,31003,154,0.054349,4,2179569,115281,568
monthly,2026-05-01,2026-05-31,yE8fJOgv7Pc,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,"Grandma Makes $100,000 Per Year",652866,15054,550,0.026976,6,962849,23570,837
monthly,2026-05-01,2026-05-31,4s9LuOSR3Q4,UC7DdEm33SyaTDtWYGO2CwdA,Physics Girl,What would happen if the Sun dissapeared?,597872,12580,394,0.026289,4,1239579,29277,972
monthly,2026-05-01,2026-05-31,reCJ5EuvukI,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,"Rest in Peace, Charlie Kirk....",565987,20138,317,0.038516,5,945279,34043,704
monthly,2026-05-01,2026-05-31,iBpxQpktHN4,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,1000 DAYS,555516,11349,39,0.028937,6,2041773,56274,346
monthly,2026-05-01,2026-05-31,pXI3xinu4bc,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,"People Who Are Famous, But Don’t Feel Famous",554072,27014,209,0.051273,5,1101804,54781,571
monthly,2026-05-01,2026-05-31,jKTNMlUEdgU,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,Absurd 💀💀💀,544463,9892,56,0.022778,6,1304505,28495,233
monthly,2026-05-01,2026-05-31,2ZV29QhLfjw,UC1viRct91s1a3Z5yvk7FJXw,Diego Ruzzarin,"Los aranceles de Trump fueron ilegales, ahora el pueblo paga. #diegoruzzarin",503230,19139,574,0.057065,6,776831,37326,1113
monthly,2026-05-01,2026-05-31,FMdrD_jcYgE,UC7_gcs09iThXybpVgjHZ_7g,PBS Space Time,We Found Galaxies Too Old for the Universe,494561,23980,2147,0.076473,6,785797,45823,4270
monthly,2026-05-01,2026-05-31,tkLxg6h07aE,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,The WORST Debt In Financial Audit History,488192,4501,904,0.018251,6,990799,13633,3452
monthly,2026-05-01,2026-05-31,Hk-ARbCTKzM,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,People Who Became Famous For Doing Nothing,485584,14997,89,0.044318,6,5539198,241904,1293
monthly,2026-05-01,2026-05-31,N-zjDtQOwxc,UCNYW2vfGrUE6R5mIJYzkRyQ,DrossRotzank,Científicos importantes mueren y desaparecen en Estados Unidos ~ TODO LO QUE SE SABE,434944,24396,1139,0.080489,6,853040,59860,3556
monthly,2026-05-01,2026-05-31,W41XcEogOB0,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Biggest One-Hit Wonders In History,426867,14651,90,0.046116,6,3701095,167140,1472
monthly,2026-05-01,2026-05-31,PnpHwhTWw0c,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,Sex Expert: What Women Actually Need To Enjoy Sex,405699,6386,269,0.022441,6,1523386,30551,2720
monthly,2026-05-01,2026-05-31,Czf68kDF_7Y,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,This Mother Makes BANK,400307,9009,197,0.024458,6,2404708,57004,1005
monthly,2026-05-01,2026-05-31,ndkH5fZSIvs,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Surprising People That Have Social Media,398149,19998,110,0.059658,6,1015355,58337,401
monthly,2026-05-01,2026-05-31,snM0UfZxakc,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,"This Cat Operation Cost $9,000",380715,7230,431,0.025598,5,761451,16807,1216
monthly,2026-05-01,2026-05-31,MjWI_rWQL68,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Financial Audit Employees Get Free Food DAILY!,369309,8060,110,0.033855,3,5318207,168455,2465
monthly,2026-05-01,2026-05-31,W65cfPslnzo,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,I Tried Getting Banned From Every Store (Again),364521,7120,360,0.028828,6,610460,14471,1149
monthly,2026-05-01,2026-05-31,31t_CBePs34,UCOWFKaCN-rzmYk502JFWnqg,Eze Martínez,El Cifrado Más Difícil,356665,7414,90,0.041817,6,1170136,46518,674
monthly,2026-05-01,2026-05-31,A2O_CSDImRs,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,What The Car You Drive Says About You,347816,11626,423,0.034239,4,758015,24502,952
monthly,2026-05-01,2026-05-31,v_1Dhh8G84c,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Paying $2500 a Month For Rent in Texas,346548,6053,69,0.028793,6,1753580,48693,729
monthly,2026-05-01,2026-05-31,mpZK1dqX6aA,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,BOOM BOOM BOOM BOOM,342722,9166,60,0.031798,6,910439,28031,203
monthly,2026-05-01,2026-05-31,4yDM3ZFcQm4,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,"""Am I Selling The Wrong Thing?""",328661,7467,68,0.028818,4,750423,17873,195
monthly,2026-05-01,2026-05-31,pUlUgkaTQZg,UC415bOPUcGSamy543abLmRA,Cleo Abram,There’s Antimatter In This Truck,320859,11079,105,0.051936,6,1786549,89804,967
monthly,2026-05-01,2026-05-31,MOrBFf1DVvs,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,"This Guy Spent $25,000 To Marry a Somali",320496,6119,104,0.025002,4,1054800,24287,414
monthly,2026-05-01,2026-05-31,PoHZWjU54jY,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,HE THREW THE CHAIR,312272,6685,57,0.036706,6,2189031,77923,588
monthly,2026-05-01,2026-05-31,s6XPoPYDn-Y,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Caleb Hammer RUINED Financial Audit,311940,7782,84,0.030678,6,1322965,39771,410
monthly,2026-05-01,2026-05-31,dU5sDKcwN9E,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,YOU WILL NEVER SEE DISCIPLINE THE SAME AGAIN,307765,15768,158,0.049503,6,437151,21173,288
monthly,2026-05-01,2026-05-31,kB_PJC80JhY,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,Por esto NO PUEDES dibujar una BICICLETA,305312,14736,83,0.044011,5,1173182,51638,281
monthly,2026-05-01,2026-05-31,TmkbUF0V0hM,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Financial Audit's Most Disgusting Guest,304230,3594,1116,0.024635,5,741618,12089,4516
monthly,2026-05-01,2026-05-31,MVFd0qFB9TE,UCHnyfMqiRRG1u-2MsSQLbXA,Veritasium,Why don't trains make *that* sound anymore?,297204,7859,84,0.031226,6,4160704,127943,1602
monthly,2026-05-01,2026-05-31,IrGd4xIhTN0,UCPdaxSov0mgwh77JvjQO2jQ,Man Carrying Thing,the Rise of Woke Books - a Response,294826,14909,3744,0.079238,6,528961,31226,8509
monthly,2026-05-01,2026-05-31,oRVJREzko-M,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Weird Traits That Predict Success,275770,15211,130,0.061413,6,612079,37063,452
monthly,2026-05-01,2026-05-31,dNNyCZwEa6k,UC415bOPUcGSamy543abLmRA,Cleo Abram,There's a Secret Network Under Your Feet,269622,10875,78,0.068082,6,2477467,164675,1880
monthly,2026-05-01,2026-05-31,0t118SCf-2w,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,I'm Selling Everything,264553,3116,51,0.017844,6,1951686,33894,603
monthly,2026-05-01,2026-05-31,VgH5rhALEfU,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Actors Who Changed Identities For Roles,258836,13171,181,0.051277,6,665150,33674,630
monthly,2026-05-01,2026-05-31,3PZ3d4eNWrc,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,How Long Could You Stay At A Dunkin After It Closes?,258673,12449,48,0.053962,5,864767,45488,283
monthly,2026-05-01,2026-05-31,1djBIY7HO0k,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,The Richest Guest In Financial Audit History,249927,6735,58,0.042683,1,628960,26532,314
monthly,2026-05-01,2026-05-31,gdjCR9h1yGc,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Things You’re Allowed To Own But Not Sell,243035,8092,185,0.056501,6,2543257,139136,2362
monthly,2026-05-01,2026-05-31,k8j-6Xvw_G4,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,JYNXZI PEAK ELOOOOO,241279,7329,14,0.049012,3,2051871,91771,394
monthly,2026-05-01,2026-05-31,vgwG6e9TFcw,UC415bOPUcGSamy543abLmRA,Cleo Abram,What Actually Is A Dyson Sphere?,239433,9637,157,0.052585,6,1582029,81184,1311
monthly,2026-05-01,2026-05-31,B9ocddyGfo8,UC415bOPUcGSamy543abLmRA,Cleo Abram,This Machine Grows Diamonds,231772,7358,48,0.053662,3,2252985,89472,617
monthly,2026-05-01,2026-05-31,ExlWYbISs6I,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,How Much Money Does It Take To Empty A Vending Machine?,230739,9753,88,0.046253,6,593558,27042,369
monthly,2026-05-01,2026-05-31,5YKhtb3DNNo,UCNYW2vfGrUE6R5mIJYzkRyQ,DrossRotzank,Querido Dross llorando a mi mejor amigo,229319,13626,1050,0.092551,6,774640,63211,6310
monthly,2026-05-01,2026-05-31,IMM5cm6xrXQ,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Couple Makes $13k Per Month But Spends DOUBLE,229007,3626,94,0.022109,6,1557427,33257,855
monthly,2026-05-01,2026-05-31,mK3xENFCGnI,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,El experimento de las descargas eléctricas,227422,19756,193,0.08003,4,522518,41522,509
monthly,2026-05-01,2026-05-31,jytAQWCc_TI,UCC552Sd-3nyi_tk2BudLUzA,AsapSCIENCE,You’ll never look at it the same after this video,226307,12181,775,0.062782,6,272516,15215,1074
monthly,2026-05-01,2026-05-31,XsY6iChNzf0,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,Human vs Computer,221396,4165,20,0.031217,6,1103332,33354,291
monthly,2026-05-01,2026-05-31,JWOErbTL9N4,UCzR-rom72PHN9Zg7RML9EbA,PBS Eons,How Dinosaurs May Have Cursed Us With Aging,203208,5526,306,0.048879,6,546550,23803,1357
monthly,2026-05-01,2026-05-31,BdUzhVM5w1U,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,Why is he laying down,202428,2978,14,0.027464,6,2543935,68386,633
monthly,2026-05-01,2026-05-31,4at2bVIhLgc,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,GUESS THE ELO 3.0!!!!!!!!,199325,4304,97,0.033946,6,692450,21910,890
monthly,2026-05-01,2026-05-31,m-nnyNZ0TQ0,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,Stanford Neuroscientist: Can’t Remember Your Dreams? Your Brain May Be Warning You!,197324,3602,161,0.021792,6,2093505,42632,2757
monthly,2026-05-01,2026-05-31,io_Ysi-LFWE,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,"I Inherited $200,000 of Debt From My Mother",190771,4900,106,0.031354,5,563211,16769,353
monthly,2026-05-01,2026-05-31,n-gYFcVx-8Y,UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell,GERMANY IS OVER,189992,6675,1025,0.075691,1,1374291,89864,14157
monthly,2026-05-01,2026-05-31,z7Qp9Q_Br88,UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell,Laughing Gas Is Not So Funny,188240,8986,174,0.055598,6,673610,35983,893
monthly,2026-05-01,2026-05-31,wgADj9n8XMs,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,¿Por qué te mareas al leer en un coche?,187925,9052,67,0.044704,6,800819,35932,286
monthly,2026-05-01,2026-05-31,a9T6IRpz31E,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,TOP 5 HIGHEST DEBT INTEREST RATES ON FINANCIAL AUDIT,187177,4983,180,0.037611,6,924301,32821,1203
monthly,2026-05-01,2026-05-31,XGAhqBxEV78,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,MAGNUS CARLSEN RETURNS TO CLASSICAL CHESS,183283,4015,201,0.035441,5,478898,14860,1168
monthly,2026-05-01,2026-05-31,Bcag49Fk3zA,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,"I Spend $300,000 a Month on Financial Audit",178803,3343,35,0.030607,6,1399072,42141,435
monthly,2026-05-01,2026-05-31,Cr7oGnSzmb4,UC415bOPUcGSamy543abLmRA,Cleo Abram,What If Earth Was Hollow?,176884,5605,26,0.050414,6,2039230,101189,582
monthly,2026-05-01,2026-05-31,pcAJLeGAtwc,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,DO NOT BUY A NISSAN ALTIMA,176850,3256,33,0.026742,6,1006249,25998,490
monthly,2026-05-01,2026-05-31,2pao0845DQQ,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,Please Say  No....,173777,4527,32,0.032365,5,216205,6006,47
monthly,2026-05-01,2026-05-31,39czcByvq7c,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,I Investigated Stores That Are Disappearing (Again),172381,2239,152,0.024329,6,706772,15112,1575
monthly,2026-05-01,2026-05-31,rfRFwXnk660,UC5PwIMtLiIBCBhsu8f_-6UQ,Santiago Bilinkis,Salvá a tus hijos (estás a tiempo),168767,9655,587,0.070622,6,261957,15709,974
monthly,2026-05-01,2026-05-31,wmeUOPjA_qc,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,"This Military Cook Makes $4,000 a Month Forever",168555,10829,419,0.054269,2,1665194,46914,1576
monthly,2026-05-01,2026-05-31,-1Fhry-Mqks,UCJ24N4O0bP7LGLBDvye7oCA,Matt D'Avella,I tried to optimize my life. It made it worse.,167996,8127,392,0.059578,6,228516,12266,623
monthly,2026-05-01,2026-05-31,dl0-TveDDGA,UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell,Our Minds Are Weirder than You Think,166790,4940,153,0.050723,6,1864169,89705,3380
monthly,2026-05-01,2026-05-31,8TvJvfKz8Fo,UCTfQ65AxquXmih3r6rZmK-Q,jefillysh,No es Normal Vivir Así,165350,12536,723,0.095328,6,279725,23324,1454
monthly,2026-05-01,2026-05-31,R-klQGp_308,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Websites That Have Never Changed,164864,5883,86,0.041313,4,477001,19135,268
monthly,2026-05-01,2026-05-31,ywEV7NQlO1Y,UC36xmz34q02JYaZYKrMwXng,Nate Gentile,33.000 € en suscripciones. 🫠,162889,5237,86,0.042958,4,185327,5986,98
monthly,2026-05-01,2026-05-31,0D14LJGiBkg,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,"Chess, But Each Piece Is A Human?!",162623,7444,414,0.050417,6,337216,15581,1158
monthly,2026-05-01,2026-05-31,roUppNywDks,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,"$388,000 Of Debt To Storm The Capitol | Financial Audit",161385,2015,809,0.02469,6,896958,15210,6533
monthly,2026-05-01,2026-05-31,8--Bq5oEsZ8,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,I Tested AI Survival Products,160923,6732,89,0.045323,4,383869,16842,263
monthly,2026-05-01,2026-05-31,tpay1lEGZ7g,UCNYW2vfGrUE6R5mIJYzkRyQ,DrossRotzank,El muerto que se enterró a sí mismo,160358,10309,157,0.085024,4,454030,35633,1008
monthly,2026-05-01,2026-05-31,eRD2C7w9r6Y,UCDV1MWcRLthxSrmb2Zv-jeg,Ricardo Alca2,"""Hablemos de Cuerpos Ajenos""",159149,11341,383,0.091192,6,223531,17650,768
monthly,2026-05-01,2026-05-31,RniYUmKs93U,UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell,Pigeons Are GPS Drones,154902,7027,94,0.060836,6,405188,22988,447
monthly,2026-05-01,2026-05-31,vNXFk8iGHk8,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,How Long Could You Stay At Places After They Close?,150748,4942,20,0.052845,6,609026,30319,330
monthly,2026-05-01,2026-05-31,fuxYQrqkfns,UCOWFKaCN-rzmYk502JFWnqg,Eze Martínez,0.999 = 1?,149382,8836,204,0.075013,4,719319,51402,1138
monthly,2026-05-01,2026-05-31,jAaw0vn7eLs,UCR1IuLEqb6UEA_zQ81kwXfg,Real Engineering,Why the Nokia 3310 was so Durable,148777,12923,209,0.081278,6,231797,19162,375
monthly,2026-05-01,2026-05-31,mDh52QTqR0o,UC1viRct91s1a3Z5yvk7FJXw,Diego Ruzzarin,Revisando las  noticias en vivo #14. El nuevo intento de desvivir a Trump.,148028,5171,307,0.054169,6,275772,13611,686
monthly,2026-05-01,2026-05-31,ktkpd9A8MD8,UCOWFKaCN-rzmYk502JFWnqg,Eze Martínez,El Objeto Que Costó Una Guerra,142444,5586,251,0.062445,6,506996,29007,1650
monthly,2026-05-01,2026-05-31,fwUWAoSeg2g,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,¡Dos AMANTES en su FUNERAL! 😱 Ft.  @fridaaraujof  - T10E06 #podcast #chismes #amantes,138418,3136,293,0.032395,6,286712,8057,772
monthly,2026-05-01,2026-05-31,81RBVN6P9cM,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,Magnus Carlsen Broke Computers With This Game,138161,3381,128,0.037328,4,382447,12499,965
monthly,2026-05-01,2026-05-31,T_LWKGJDKgo,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Predator EXPOSED On Financial Audit,137285,2632,666,0.051253,3,979996,24263,7677
monthly,2026-05-01,2026-05-31,wy3a_xJI3so,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Can You Buy An Entire Movie For Yourself?,137201,4654,39,0.059407,6,895522,51510,652
monthly,2026-05-01,2026-05-31,YUwjueXzffE,UCOHxDwCcOzBaLkeTazanwcw,Bravos Research,History is About to Be Made.,133584,2349,4,0.023139,5,292151,6328,46
monthly,2026-05-01,2026-05-31,DYkyYUjOZTk,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Movie Scenes That Were Improvised,132347,4322,7,0.054966,6,1646536,88882,548
monthly,2026-05-01,2026-05-31,lDyiY5vjqaw,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Military Wife Couldn't Last 3 Months While Deployed,128418,3459,139,0.048881,3,894031,33999,1363
monthly,2026-05-01,2026-05-31,JrGlAw_Q7ow,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,It's Not As Hard As You Think,126662,4088,54,0.035006,6,150654,5036,80
monthly,2026-05-01,2026-05-31,TG39Ow5fepA,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Clavicular Looksmaxxing Financial Audit,125702,2978,73,0.029875,2,868715,22215,418
monthly,2026-05-01,2026-05-31,4m_M1Wpnr2Q,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Asmongold Makes MILLIONS of Dollars Per Year,124555,2514,53,0.030566,3,2859547,81999,2124
monthly,2026-05-01,2026-05-31,KGeCwEOLPGE,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,How Long Could You Stay At A Movie Theater After It Closes?,119389,4238,17,0.058878,6,2027550,117760,644
monthly,2026-05-01,2026-05-31,kijJaXVri7Q,UCNYW2vfGrUE6R5mIJYzkRyQ,DrossRotzank,3 metrajes hechos antes de morir,118479,5279,85,0.069507,6,771541,51114,1475
monthly,2026-05-01,2026-05-31,QfUb5MEAOXA,UC4QZ_LsYcvcq7qOsOhpAX4A,ColdFusion,An Unknown Engineer is Apple's New CEO,117996,2736,150,0.034652,6,618509,19444,1426
monthly,2026-05-01,2026-05-31,FYMdllTCrc0,UCR1IuLEqb6UEA_zQ81kwXfg,Real Engineering,The Insane Engineering of the V-22 Osprey,116429,2726,53,0.035734,6,850205,28809,982
monthly,2026-05-01,2026-05-31,ERWIJPTNZVM,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,JYNXZI vs GOTHAM CHESS BATTLE,114974,2893,115,0.036321,6,1134546,39122,1546
monthly,2026-05-01,2026-05-31,NdU6UdUKaYc,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,Scott Galloway: AI Wasn’t Built For You. The Rich Don’t Need You Anymore!,114792,2194,237,0.032603,3,1167381,28349,4356
monthly,2026-05-01,2026-05-31,tVpky2riji0,UCJQQVLyM6wtPleV4wFBK06g,VisualPolitik,EMIRATOS ROMPE la OPEP: el GOLPE que puede hundir el CÁRTEL del petróleo @VisualPolitik,114145,2993,69,0.037893,6,331680,11961,306
monthly,2026-05-01,2026-05-31,Lqq78q17jDY,UCVt4ugq2txl_szlXAO7B3-g,Adrián Sáenz,La Forma Más Fácil De Ganar Dinero Con Claude,113230,5485,200,0.056502,6,434149,22946,1283
monthly,2026-05-01,2026-05-31,oOCN30ulVyo,UC2UXDak6o7rBm23k3Vv5dww,Tina Huang,My FULL OpenClaw Setup (steal my prompts!),112766,3467,147,0.044035,6,199592,7610,393
monthly,2026-05-01,2026-05-31,LLK879SXq_w,UCBBWpss2iXVXtTzl7-4eWbg,Jessica Fernández García,La TÍA PATY: Del CHISME en REDES a la CÁRCEL- Más allá del rosa con Perla Calvillo Cantu,112456,1667,298,0.021148,6,241776,4125,779
monthly,2026-05-01,2026-05-31,t9PF8V132Y4,UCgNg3vwj3xt7QOrcIDaHdFg,PolyMatter,Walmart’s New Plan to Defeat Amazon,111467,3201,373,0.038642,5,245946,7872,1024
monthly,2026-05-01,2026-05-31,2r0m4TsyIxs,UCM55RjebjSevVWPnj2LEymw,viyaura,"These Emojis Should NOT Exist...(yes, again)",111215,2272,779,0.051912,4,252114,7551,3110
monthly,2026-05-01,2026-05-31,_WrHMsTYlOU,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Couple Spent $100k Inheritance on a SCHOOL BUS,109668,2000,108,0.027813,6,964686,25263,1268
monthly,2026-05-01,2026-05-31,Y254oB1QNOE,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Gen-Z Men Need To LOCK IN,109143,2491,284,0.032926,6,346701,10251,893
monthly,2026-05-01,2026-05-31,WeliLUboy3M,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,The Hairiest Guest in Financial Audit History,109047,1356,17,0.016322,6,1208740,18992,542
monthly,2026-05-01,2026-05-31,-uSQcEfnKp0,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,She Bought a Ford Bronco and Instantly Got it Repossessed,108358,2718,81,0.036274,6,650465,22682,694
monthly,2026-05-01,2026-05-31,u5HPVyEpyNI,UCaVPhFg-Ax873wvhbNitsrQ,El Robot de Platón,Por qué son INÚTILES las LEYES de la ROBÓTICA,108166,6931,633,0.081396,6,184014,12738,1223
monthly,2026-05-01,2026-05-31,ucN2hf0CgI8,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Togi Bought a LAMBO at an 18% Interest Rate,107469,1608,11,0.025454,6,1502512,37105,351
