execution_date,video_id,views_delta,likes_delta,comments_delta,previous_views,current_views,previous_likes,current_likes,previous_comments,current_comments,is_new_video,title_changed,description_changed,tags_changed
2026-05-01T10:45:40.740554+00:00,3W1KfxQnQiU,1128,51,2,7854,8982,530,581,26,28,False,False,False,False
2026-05-01T10:45:40.740554+00:00,VKaslzzv1QM,4165,106,4,83646,87811,3077,3183,197,201,False,False,False,False
2026-05-01T10:45:40.740554+00:00,E6IrH04B8wg,107,2,0,6060,6167,91,93,9,9,False,False,False,False
2026-05-01T10:45:40.740554+00:00,SYdW3cZKdmY,791,5,3,11764,12555,289,294,7,10,False,False,False,False
2026-05-01T10:45:40.740554+00:00,TSAh8dzN0cw,86,2,0,10583,10669,241,243,3,3,False,False,False,False
2026-05-01T10:45:40.740554+00:00,DHk0gFHyHeE,1266,36,0,146459,147725,4547,4583,360,360,False,False,False,False
2026-05-01T10:45:40.740554+00:00,QSe13hyv68o,1272,18,0,30636,31908,469,487,17,17,False,False,False,False
2026-05-01T10:45:40.740554+00:00,PZ2yduZysf0,50,1,0,5851,5901,168,169,7,7,False,False,False,False
2026-05-01T10:45:40.740554+00:00,Rdfd1KAX6NU,70,2,0,7425,7495,260,262,5,5,False,False,False,False
2026-05-01T10:45:40.740554+00:00,uAOfsghz2NY,360,1,0,27705,28065,227,228,12,12,False,False,False,False
2026-05-01T10:45:40.740554+00:00,qCFEWA_Nu3k,235,5,0,24571,24806,471,476,9,9,False,False,False,False
2026-05-01T10:45:40.740554+00:00,aNfOwttNQcg,41,0,0,4364,4405,114,114,2,2,False,False,False,False
2026-05-01T10:45:40.740554+00:00,Xq-4lUaLIp8,97,3,0,7529,7626,184,187,4,4,False,False,False,False
2026-05-01T10:45:40.740554+00:00,ZB9IMq0ee0k,226,6,0,65406,65632,2888,2894,177,177,False,False,False,False
2026-05-01T10:45:40.740554+00:00,Lw3RJgDjXh0,20,2,0,7230,7250,169,171,1,1,False,False,False,False
2026-05-01T10:45:40.740554+00:00,PiKd0maLI6o,88,3,0,10277,10365,607,610,8,8,False,False,False,False
2026-05-01T10:45:40.740554+00:00,mTqDtRTKvqE,26,1,0,6339,6365,220,221,18,18,False,False,False,False
2026-05-01T10:45:40.740554+00:00,BwIlVEvq7mU,29,2,0,6835,6864,139,141,8,8,False,False,False,False
2026-05-01T10:45:40.740554+00:00,lrl7lslhv2s,45,0,0,8572,8617,297,297,3,3,False,False,False,False
2026-05-01T10:45:40.740554+00:00,BPt0fwBCDbQ,23762,282,4,322115,345877,3852,4134,104,108,False,False,False,False
2026-05-01T10:45:40.740554+00:00,EvauKuWaNmk,270,7,0,59762,60032,2791,2798,267,267,False,False,False,False
2026-05-01T10:45:40.740554+00:00,zEUstENVghI,95,1,0,12025,12120,401,402,31,31,False,False,False,False
2026-05-01T10:45:40.740554+00:00,Enic64S66_s,17,0,0,6051,6068,168,168,3,3,False,False,False,False
