execution_date,video_id,channel_id,video_age_days,content_format,short_term_eligible,mid_term_eligible,long_term_eligible,evergreen_eligible,trend_burst_eligible,metadata_lift_eligible,channel_baseline_eligible,confidence_reason
2026-05-20T12:05:48.986097+00:00,OINHqs7Zbzs,UCWJ2lWNubArHWmf3FIHbfcQ,1.335868,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,3UpRdYLWPbs,UCcdwLMPsaU2ezNSJU1nFoBQ,1.003993,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,QOC_gliRSu4,UCJ5v_MCY6GNUBTO8-D3XoAg,1.393021,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,ovGkbc1xJBE,UCrPseYLGpNygVi34QpGNqpA,4.203553,shorts,False,True,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,L8BkLkDtThU,UCLe_q9axMaeTbjN0hy1Z9xA,6.587164,shorts,False,True,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,MuFqOaVBLts,UCJ5v_MCY6GNUBTO8-D3XoAg,1.393808,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,gNAwoonPRlM,UCbCmjCuTUZos6Inko4u57UQ,2.003229,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,aatps-GayQ0,UCvCfpQXRXdJdL07pzTIA6Cw,6.903345,shorts,False,True,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,YqJTL5PxeTk,UC3IZKseVpdzPSBaWxBxundA,1.128576,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,tJH_gXK_WBM,UCQHX6ViZmPsWiYSFAyS0a3Q,8.092917,shorts,False,True,False,False,False,False,True,ok
2026-05-20T12:05:48.986097+00:00,KloplWRprJo,UCLe_q9axMaeTbjN0hy1Z9xA,1.83706,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,mkYeITacS2A,UCLe_q9axMaeTbjN0hy1Z9xA,7.461886,shorts,False,True,False,False,False,False,True,ok
2026-05-20T12:05:48.986097+00:00,OlAIrZ6Wbg0,UCQHX6ViZmPsWiYSFAyS0a3Q,3.989456,shorts,False,False,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,nSudd0nmSug,UC16niRr50-MSBwiO3YDb3RA,2.421667,shorts,True,False,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,9uyS40FPbfs,UCXuqSBlHAE6Xw-yeJA0Tunw,4.786227,shorts,False,True,False,False,True,False,False,insufficient_channel_baseline
2026-05-20T12:05:48.986097+00:00,G-gtlAc65-A,UCaY_-ksFSQtTGk0y1HA_3YQ,3.920359,shorts,False,False,False,False,True,False,False,insufficient_channel_baseline
2026-05-20T12:05:48.986097+00:00,HCuOKoyUD8M,UCvgfXK4nTYKudb0rFR6noLA,2.003657,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,VwqgO6Htx60,UCupvZG-5ko_eiXAupbDfxWw,2.040903,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,7HFzVNyrxCA,UCJ5v_MCY6GNUBTO8-D3XoAg,1.45794,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,VhpCjqIncIo,UCLe_q9axMaeTbjN0hy1Z9xA,1.586956,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,jODYQhwLEV4,UCJ5v_MCY6GNUBTO8-D3XoAg,1.478206,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,Bmt8-KsdMkA,UCQHX6ViZmPsWiYSFAyS0a3Q,5.969317,shorts,False,True,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,5pgT4g4Kcg0,UCWBWgCD4oAqT3hUeq40SCUw,1.701956,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,pNKYBp67ZO4,UCQHX6ViZmPsWiYSFAyS0a3Q,2.944317,shorts,True,False,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,tZjLTRwSGig,UCLe_q9axMaeTbjN0hy1Z9xA,7.711875,shorts,False,True,False,False,False,False,True,ok
2026-05-20T12:05:48.986097+00:00,QPWScf-86po,UCWBWgCD4oAqT3hUeq40SCUw,19.785266,shorts,False,True,False,False,False,False,True,ok
2026-05-20T12:05:48.986097+00:00,aPFgIju42u8,UCLe_q9axMaeTbjN0hy1Z9xA,2.712361,shorts,True,False,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,XCWTqAzqgUU,UCJ5v_MCY6GNUBTO8-D3XoAg,1.397685,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,aEqsCOxrQ3Y,UCqynl7rdtktKMQESdSBmE-g,4.643912,shorts,False,True,False,False,True,False,False,insufficient_channel_baseline
