execution_date,channel_id,channel_name,video_id,title,views_delta,engagement_rate,video_age_days,content_format,metadata_changed,growth_percentile,engagement_percentile,freshness_score,growth_robust_z,channel_median_views_delta,video_vs_channel_median_growth,relative_growth_percentile,metadata_change_score,alpha_score,opportunity_score,anomaly_score,anomaly_method
2026-05-18T12:49:30.314781+00:00,UC3tNpTOHsTnkmbwztCs30sA,Northernlion,Z1MoI-YdUOA,they cooked me with this one,61175,0.031789,1.719518,shorts,False,98.140663,70.030976,78.219952,1.898922,61175,1,50.673673,0,70.223155,66.106637,37.97844,robust_z
2026-05-18T12:49:30.314781+00:00,UCvCfpQXRXdJdL07pzTIA6Cw,Kai Cenat Live,iGcWCmKMW_4,Drake Gifts Kai Cenat & Ray 🧊,57494,0.025157,2.815744,shorts,False,98.113716,57.176045,66.881409,1.880416,88460.5,0.64994,39.369442,0,63.681109,56.947463,37.60832,robust_z
2026-05-18T12:49:30.314781+00:00,UCjiXtODGCCulmhwypZAWSag,Jynxzi,ZTBuEaMeGAc,Jynxzi Gets Sent An Otter in Fan Mail🤣,56921,0.019582,1.82571,shorts,False,98.086769,42.772328,77.042288,1.877429,56921,1,50.673673,0,64.575913,59.076453,37.54858,robust_z
2026-05-18T12:49:30.314781+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,QPWScf-86po,I Made Mascots For Stores That Don’t Have Them,56905,0.02831,17.815605,shorts,False,98.059822,63.732576,7.846627,1.877345,4063.5,14.003937,86.9038,0,65.625207,64.883103,37.5469,robust_z
2026-05-18T12:49:30.314781+00:00,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE,AM2zTjaYDzM,It was at this moment that Roman Reigns realized Jacob Fatu was gonna be a problem 😨,53382,0.015563,5.8777,shorts,False,98.032875,30.820857,43.185239,1.858286,2901.5,18.39807,89.329022,0,64.819268,63.683542,37.16572,robust_z
2026-05-18T12:49:30.314781+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,uIcth4jt5yQ,"This Civil Engineer Makes $150,000!",52759,0.032641,6.742075,shorts,False,98.005928,71.244192,38.168731,1.854785,4240,12.44316,86.041498,0,71.484522,71.756138,37.0957,robust_z
2026-05-18T12:49:30.314781+00:00,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,aJVHah_EAUs,MEN STRUGGLE WITH THIS,52427,0.024718,0.7427,shorts,False,97.978981,56.169334,89.933471,1.852903,6566,7.984618,82.161143,0,75.448759,75.683413,37.05806,robust_z
2026-05-18T12:49:30.314781+00:00,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes,eUpyQFF-4vY,Learn to Brush your Teeth 🦷 in the SKY🌙! Bedtime Routine!,51727,0.012229,5.03358,shorts,False,97.952034,20.302013,48.719888,1.848894,76422.5,0.676856,42.091081,0,54.069814,45.474968,36.97788,robust_z
2026-05-18T12:49:30.314781+00:00,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE,OVirjiv9vTg,Very ominous words from Paul Heyman... 😬,50928,0.027007,3.881983,shorts,False,97.925088,61.461022,57.431974,1.844252,2901.5,17.552301,88.897871,0,72.960355,73.666996,36.88504,robust_z
2026-05-18T12:49:30.314781+00:00,UCWxlUwW9BgGISaakjGM37aw,Valkyrae,0rsfEoiDcZU,Rae Finds The Edge Of The Subnautica 2 Map..,49778,0.026959,0.571508,shorts,False,97.898141,61.331957,92.159999,1.837441,2877,17.302051,88.843977,0,78.123536,79.688556,36.74882,robust_z
