execution_date,video_id,views_delta,likes_delta,comments_delta,previous_views,current_views,previous_likes,current_likes,previous_comments,current_comments,is_new_video,title_changed,description_changed,tags_changed
2026-04-28T22:50:38.290626+00:00,3W1KfxQnQiU,974,52,3,4720,5694,366,418,20,23,False,False,False,False
2026-04-28T22:50:38.290626+00:00,VKaslzzv1QM,15705,465,27,52940,68645,2216,2681,145,172,False,False,False,False
2026-04-28T22:50:38.290626+00:00,E6IrH04B8wg,149,4,0,5616,5765,88,92,8,8,False,False,False,False
2026-04-28T22:50:38.290626+00:00,SYdW3cZKdmY,731,10,0,10391,11122,262,272,7,7,False,False,False,False
2026-04-28T22:50:38.290626+00:00,TSAh8dzN0cw,260,6,0,10159,10419,234,240,3,3,False,False,False,False
2026-04-28T22:50:38.290626+00:00,DHk0gFHyHeE,2456,51,0,140673,143129,4443,4494,359,359,False,False,False,False
2026-04-28T22:50:38.290626+00:00,QSe13hyv68o,1447,21,1,26028,27475,409,430,15,16,False,False,False,False
2026-04-28T22:50:38.290626+00:00,PZ2yduZysf0,83,3,0,5649,5732,161,164,7,7,False,False,False,False
2026-04-28T22:50:38.290626+00:00,Rdfd1KAX6NU,102,1,0,7159,7261,255,256,4,4,False,False,False,False
2026-04-28T22:50:38.290626+00:00,uAOfsghz2NY,1077,6,0,24765,25842,213,219,11,11,False,False,False,False
2026-04-28T22:50:38.290626+00:00,qCFEWA_Nu3k,362,-4,0,23711,24073,465,461,9,9,False,False,False,False
2026-04-28T22:50:38.290626+00:00,aNfOwttNQcg,78,3,0,4114,4192,108,111,2,2,False,False,False,False
2026-04-28T22:50:38.290626+00:00,Xq-4lUaLIp8,293,3,0,6840,7133,174,177,4,4,False,False,False,False
2026-04-28T22:50:38.290626+00:00,ZB9IMq0ee0k,442,12,0,64214,64656,2863,2875,176,176,False,False,False,False
2026-04-28T22:50:38.290626+00:00,Lw3RJgDjXh0,50,0,0,7072,7122,169,169,1,1,False,False,False,False
2026-04-28T22:50:38.290626+00:00,PiKd0maLI6o,71,0,0,9975,10046,602,602,8,8,False,False,False,False
2026-04-28T22:50:38.290626+00:00,mTqDtRTKvqE,68,3,0,6189,6257,215,218,18,18,False,False,False,False
2026-04-28T22:50:38.290626+00:00,BwIlVEvq7mU,49,0,0,6701,6750,139,139,8,8,False,False,False,False
2026-04-28T22:50:38.290626+00:00,lrl7lslhv2s,51,1,1,8382,8433,293,294,2,3,False,False,False,False
2026-04-28T22:50:38.290626+00:00,BPt0fwBCDbQ,39631,578,12,221203,260834,2652,3230,71,83,False,False,False,False
2026-04-28T22:50:38.290626+00:00,EvauKuWaNmk,427,14,0,58567,58994,2758,2772,265,265,False,False,False,False
2026-04-28T22:50:38.290626+00:00,zEUstENVghI,112,0,1,11208,11320,388,388,30,31,False,False,False,False
2026-04-28T22:50:38.290626+00:00,Enic64S66_s,19,0,0,6002,6021,167,167,3,3,False,False,False,False
2026-04-28T22:50:38.290626+00:00,YldxYShWvGE,80,1,0,6989,7069,147,148,2,2,False,False,False,False
2026-04-28T22:50:38.290626+00:00,QeK4l-iH51Y,13,0,0,4319,4332,152,152,4,4,False,False,False,False
2026-04-28T22:50:38.290626+00:00,tqD_yn5Y_zQ,21,1,0,3973,3994,66,67,1,1,False,False,False,False
