grain,period_start,period_end,video_id,channel_id,channel_name,title,period_views_delta,period_likes_delta,period_comments_delta,period_avg_engagement_rate,period_snapshots,latest_views,latest_likes,latest_comments
daily,2026-05-08,2026-05-08,BTJGr78-zyw,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,"Professor Jiang: World War 3 Has Already Begun, Let Me Explain!",1913994,65305,11479,0.043983,1,2076433,77375,13952
daily,2026-05-08,2026-05-08,TIqrd6dCa8o,UC415bOPUcGSamy543abLmRA,Cleo Abram,Dark Energy Is Getting Weaker?,1004743,42969,550,0.051584,1,2230110,113513,1525
daily,2026-05-08,2026-05-08,-0tv5_bKAaQ,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Pranks That Are Disappearing,662750,32554,288,0.051695,1,1345519,68687,869
daily,2026-05-08,2026-05-08,0idqiLonGYI,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,I Tested Every Zack D. Films Video,630111,14358,1000,0.031784,1,2150462,62795,5556
daily,2026-05-08,2026-05-08,JDPom9Tnjc4,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,The Best $300 a Month Grocery Budget,601525,14774,384,0.028562,1,1296822,36098,942
daily,2026-05-08,2026-05-08,4m_M1Wpnr2Q,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Asmongold Makes MILLIONS of Dollars Per Year,549257,12879,329,0.027926,1,4020232,109469,2802
daily,2026-05-08,2026-05-08,k8j-6Xvw_G4,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,JYNXZI PEAK ELOOOOO,496721,19467,50,0.04255,1,3116429,132112,491
daily,2026-05-08,2026-05-08,MjWI_rWQL68,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Financial Audit Employees Get Free Food DAILY!,480220,14083,156,0.031148,1,6489235,199296,2832
daily,2026-05-08,2026-05-08,ksn5yrsC3Wg,UCHnyfMqiRRG1u-2MsSQLbXA,Veritasium,The disaster I never imagined having to worry about,463338,8121,461,0.03372,1,4953677,157928,9110
daily,2026-05-08,2026-05-08,8_dh-IB9jZ8,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,6 BILLION PEOPLE WILL STARVE,418455,8735,619,0.022487,1,429487,8991,667
daily,2026-05-08,2026-05-08,IM4NXjEW8vA,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Actors Who Got Paid For Doing Nothing,373412,16247,124,0.052448,1,734385,38160,357
daily,2026-05-08,2026-05-08,n-gYFcVx-8Y,UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell,GERMANY IS OVER,344861,15264,1991,0.063506,1,2972905,164607,24190
daily,2026-05-08,2026-05-08,0QQ_jxbZbv0,UCOWFKaCN-rzmYk502JFWnqg,Eze Martínez,Los cubos Rubik se atraen?,341641,23829,254,0.075705,1,944891,70569,964
daily,2026-05-08,2026-05-08,etURVlpA5mA,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,Tamizh Amudhan 👑,307105,7438,69,0.03119,1,1097506,33821,410
daily,2026-05-08,2026-05-08,wmeUOPjA_qc,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,"This Military Cook Makes $4,000 a Month Forever",277827,6417,241,0.027898,1,2271388,61330,2038
daily,2026-05-08,2026-05-08,NlFAfAqX1zE,UC1viRct91s1a3Z5yvk7FJXw,Diego Ruzzarin,HAARP ¿Otra teoría de conspiración confirmada? #diegoruzzarin #geopolitics,263031,17901,673,0.086524,1,487509,40669,1512
daily,2026-05-08,2026-05-08,9Gr2QjvSQ-I,UC36xmz34q02JYaZYKrMwXng,Nate Gentile,Adiós Windows. Me paso a LINUX para SIEMPRE,262234,12408,577,0.067373,1,774269,49221,2944
daily,2026-05-08,2026-05-08,QPWScf-86po,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,I Made Mascots For Stores That Don’t Have Them,253703,4609,55,0.030656,1,7018873,212253,2919
daily,2026-05-08,2026-05-08,mPHNIsDsJio,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,The Lowest IQ In Financial Audit History,239158,2911,866,0.024041,1,746722,12801,5151
daily,2026-05-08,2026-05-08,1djBIY7HO0k,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,The Richest Guest In Financial Audit History,232635,6152,24,0.03325,1,2217399,73038,690
daily,2026-05-08,2026-05-08,vp4XgAoKrUQ,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,"Couple Is Ignoring $23,000 of DEBT",227183,6429,93,0.033028,1,312734,10156,173
daily,2026-05-08,2026-05-08,T_LWKGJDKgo,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Predator EXPOSED On Financial Audit,225552,4642,918,0.028136,1,1709743,37746,10359
daily,2026-05-08,2026-05-08,ifa-F8OY0KY,UCNYW2vfGrUE6R5mIJYzkRyQ,DrossRotzank,3 historias de brujas (reales),198176,10926,217,0.073788,1,597657,42723,1377
daily,2026-05-08,2026-05-08,fRjAMALJ0r0,UC1viRct91s1a3Z5yvk7FJXw,Diego Ruzzarin,China le pone un alto a Estados Unidos.,184158,7976,165,0.063755,1,642835,40005,979
daily,2026-05-08,2026-05-08,vmRbevilfpU,UCOWFKaCN-rzmYk502JFWnqg,Eze Martínez,Números de la suerte 🍀,178777,3572,29,0.032432,1,7830210,252228,1725
daily,2026-05-08,2026-05-08,P1DSZNhApJA,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,Jynxzi no no no no nooooooo,176753,2365,14,0.019388,1,3601364,69383,439
daily,2026-05-08,2026-05-08,8Vq_Vm8Pe9Y,UC1viRct91s1a3Z5yvk7FJXw,Diego Ruzzarin,''Honduras Gate'' el nuevo plan de U.S.A e Israel para desestabilizar gobiernos.,169253,13390,457,0.092943,1,274124,24678,800
daily,2026-05-08,2026-05-08,SzG_O-In1vg,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Asmongold's INSANE Diet,167985,5841,179,0.038347,1,820294,30698,758
daily,2026-05-08,2026-05-08,YAA0iXJ9gCQ,UCM55RjebjSevVWPnj2LEymw,viyaura,this art tiktok went VIRAL and... #art #artist #draw #drawing,159888,8243,93,0.072813,1,352987,25177,525
daily,2026-05-08,2026-05-08,FCaTFLdtsco,UCC552Sd-3nyi_tk2BudLUzA,AsapSCIENCE,The call is coming from inside the house,151156,6229,83,0.038673,1,380268,14460,246
daily,2026-05-08,2026-05-08,wDUtigax8Lg,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Kids With World Records,145853,5083,35,0.040765,1,1168859,47151,497
daily,2026-05-08,2026-05-08,B9ocddyGfo8,UC415bOPUcGSamy543abLmRA,Cleo Abram,This Machine Grows Diamonds,138778,3556,-8,0.039146,1,2813579,109452,688
daily,2026-05-08,2026-05-08,U5l0Z8T4tCk,UCqLiW00gUvXG0J5vlZZNJ1g,FranqitoM,Spotify ?,131821,8069,37,0.070433,1,430607,30085,244
daily,2026-05-08,2026-05-08,9iKWeo8sWh4,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,"Car Detailer Makes $100,000 a Year!",130437,2286,23,0.023913,1,3155246,74810,642
daily,2026-05-08,2026-05-08,qgzwtKsXCMo,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,Jynxzi REALIZES,128430,1868,15,0.019429,1,3413559,65625,698
daily,2026-05-08,2026-05-08,fKuIJ_z2Y6A,UCMOqf8ab-42UUQIdVoKwjlQ,Practical Engineering,The Physics Behind the Thumb Trick,126748,2908,141,0.044483,1,532766,22398,1301
daily,2026-05-08,2026-05-08,NdU6UdUKaYc,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,Scott Galloway: AI Wasn’t Built For You. The Rich Don’t Need You Anymore!,126063,2444,273,0.026009,1,1734557,39274,5840
daily,2026-05-08,2026-05-08,4yDM3ZFcQm4,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,"""Am I Selling The Wrong Thing?""",125420,2450,28,0.0219,1,1132220,24520,276
daily,2026-05-08,2026-05-08,5LJ1cxjQhyE,UC415bOPUcGSamy543abLmRA,Cleo Abram,Why Antarctica Has SO MANY Meteorites,114879,4836,14,0.052306,1,2479898,129100,614
daily,2026-05-08,2026-05-08,GREaEG_0Xcw,UC9RM-iSvTu1uPJb8X5yp3EQ,Wendover Productions,How Car Dealerships Scam America,103363,2471,273,0.036776,1,636317,21177,2224
daily,2026-05-08,2026-05-08,Su0aCV35IFM,UC415bOPUcGSamy543abLmRA,Cleo Abram,There's a Telescope at the Bottom of the Ocean,102501,2518,14,0.039137,1,5737730,222676,1882
daily,2026-05-08,2026-05-08,fGOSfk8mfPY,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,When Magnus Carlsen Gets Angry. Run.,97957,2344,122,0.035791,1,304462,10029,868
daily,2026-05-08,2026-05-08,WOTUpoI2LQA,UCOWFKaCN-rzmYk502JFWnqg,Eze Martínez,Dron quieto o en movimiento?,86117,2591,63,0.047752,1,3551235,166401,3176
daily,2026-05-08,2026-05-08,AtSQBfBK6HE,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Guess The Price Of These Weird Facebook Marketplace Items,83726,3107,32,0.048355,1,985680,46841,822
daily,2026-05-08,2026-05-08,SVTPv4sI_Jc,UCHnyfMqiRRG1u-2MsSQLbXA,Veritasium,Can a quantum sensor detect your heartbeat from 60 km away?,83416,2243,111,0.037005,1,1699697,58147,4751
daily,2026-05-08,2026-05-08,V6VQ54eTok0,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,"""I Have 3 Businesses...""",80279,1846,9,0.025852,1,552027,14137,134
daily,2026-05-08,2026-05-08,N5iBaZ5gnfE,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,nah this is insane,79573,2400,14,0.035031,1,1185477,41094,434
daily,2026-05-08,2026-05-08,PoHZWjU54jY,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,HE THREW THE CHAIR,78192,2077,6,0.035279,1,2342692,82043,604
daily,2026-05-08,2026-05-08,Fz9FjKAZ1uw,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,"70-Year-Old Is $300,000 in DEBT",76630,1787,49,0.030266,1,714670,21020,610
daily,2026-05-08,2026-05-08,VCFDGjCcWZs,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,7000 Fuegos artificiales a la vez,71586,3104,17,0.055194,1,191559,10480,93
daily,2026-05-08,2026-05-08,1_H80JEZ2ko,UCyJbb85EUgWjl38GcF236Jg,Eva Maria Beristain,¿CIUDADANOS DE SEGUNDA?: EDO MEX VS CDMX,71477,1660,107,0.037806,1,728424,25373,2166
daily,2026-05-08,2026-05-08,n2T6AOoUkOM,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,This New Day Trading Rule Will BANKRUPT People,70072,1341,19,0.021763,1,2470115,52992,765
daily,2026-05-08,2026-05-08,54IzxU24YT0,UCPdaxSov0mgwh77JvjQO2jQ,Man Carrying Thing,ben shapiro then vs. now,64822,3786,213,0.081257,1,219330,16798,1024
daily,2026-05-08,2026-05-08,GIGLcNgNOP4,UC4mg-nKTVI9CWodPPqB5d3A,Luna Martínez ,SUS MAMÁS NO LOS QUISIERON..😬🥀| #HistoriasMecas del día del niño | Luna Martínez,63782,4112,137,0.086774,1,149503,12412,561
daily,2026-05-08,2026-05-08,IEJALLQFmDs,UCY1kMZp36IQSyNx_9h4mpCg,Mark Rober,You’re Breathing Dinosaur Breath!,63574,1080,-4,0.022842,1,4553914,103299,722
daily,2026-05-08,2026-05-08,7Y7Iv5XAXwI,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,"Girlfriend Finds Out Partner is $72,000 in DEBT",63517,898,3,0.018719,1,2218790,40742,791
daily,2026-05-08,2026-05-08,wng1spgJCoU,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,YOU CAN NEVER LOVE YOUR PARENTS TOO MUCH,62190,1323,33,0.031162,1,205734,6023,388
daily,2026-05-08,2026-05-08,9ZkFpNoq8-g,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,CATASTROPHIC Guess The Elo,61661,1872,81,0.044625,1,439129,18079,1517
daily,2026-05-08,2026-05-08,7JMlkwMz58I,UCDOSaJ0pnglwzfkR6fYbisA,Luis Mi Negocios,¿Por qué COMPRAR CASA en México es cada vez MÁS DIFÍCIL?,58886,1769,35,0.037986,1,156795,5831,125
daily,2026-05-08,2026-05-08,mCc1oPC5f-8,UCFBpVaKCC0ajGps1vf0AgBg,Humphrey Yang,Leasing vs Buying a Car: Which is financially optimal?,57528,710,41,0.014802,1,114312,1582,110
daily,2026-05-08,2026-05-08,lDyiY5vjqaw,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Military Wife Couldn't Last 3 Months While Deployed,54117,1759,50,0.038733,1,1078103,40230,1528
daily,2026-05-08,2026-05-08,pUlUgkaTQZg,UC415bOPUcGSamy543abLmRA,Cleo Abram,There’s Antimatter In This Truck,53531,1884,14,0.049852,1,1902811,93859,1000
daily,2026-05-08,2026-05-08,Vrl9eQ78bk8,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,You're Always Here At 4AM,52695,1396,27,0.032128,1,62874,1982,38
daily,2026-05-08,2026-05-08,GlOQIsLX2rA,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,Las hormigas explosivas,50803,3596,25,0.066774,1,433340,28409,527
daily,2026-05-08,2026-05-08,U0f47Nt9g-Q,UCQX_MZRCaluNKxkywkLEgfA,Date un Vlog,Cole Allen: ¿Viaje en el tiempo… o casualidad?,49933,1396,25,0.050297,1,399132,19593,482
daily,2026-05-08,2026-05-08,reCJ5EuvukI,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,"Rest in Peace, Charlie Kirk....",49825,1821,15,0.036383,1,1067060,38068,755
daily,2026-05-08,2026-05-08,Cr7oGnSzmb4,UC415bOPUcGSamy543abLmRA,Cleo Abram,What If Earth Was Hollow?,49241,1650,4,0.049209,1,2137635,104600,591
daily,2026-05-08,2026-05-08,dbAz9kzA7yU,UCPgVPrgqpALC1s2e63fgKyg,elWacky,YouTuber Monstruo Hace Lo Peor,48913,2997,112,0.079343,1,186054,14107,655
daily,2026-05-08,2026-05-08,dqazxW8R5BY,UC415bOPUcGSamy543abLmRA,Cleo Abram,Our Brains Got Bigger. Now They’re Shrinking?,47350,1388,20,0.046535,1,2405393,109668,2267
daily,2026-05-08,2026-05-08,5V-qwSnDOJs,UCxFACDJ98idvo9Gq9M9AQgg,Moris Dieck | Finanzas e Inversiones ,El Estafador que Engañó a los Comediantes de México | Ft. Vero Monti | Dimes y Billetes #450,46873,1777,147,0.041452,1,96303,3657,335
daily,2026-05-08,2026-05-08,PGBt4pOj4Vc,UCNYW2vfGrUE6R5mIJYzkRyQ,DrossRotzank,Las 7 historias más perturbadoras contadas por bomberos,45456,2574,59,0.0763,1,614298,45110,1761
daily,2026-05-08,2026-05-08,4s9LuOSR3Q4,UC7DdEm33SyaTDtWYGO2CwdA,Physics Girl,What would happen if the Sun dissapeared?,44456,914,19,0.023815,1,1457140,33627,1075
daily,2026-05-08,2026-05-08,mpZK1dqX6aA,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,BOOM BOOM BOOM BOOM,41977,917,5,0.030391,1,1047691,31616,224
daily,2026-05-08,2026-05-08,eOI7WQIEX1Y,UCQX_MZRCaluNKxkywkLEgfA,Date un Vlog,"Cole Allen, Trump y los 11 científicos desaparecidos",41668,1526,90,0.057282,1,1768971,93338,7993
daily,2026-05-08,2026-05-08,jLFG_FZKbks,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,"Stock Expert: Becoming Rich Is Simple, But You Won’t Do It!",39635,594,46,0.019906,1,1353606,24406,2539
daily,2026-05-08,2026-05-08,Hk-ARbCTKzM,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,People Who Became Famous For Doing Nothing,39384,904,4,0.043619,1,5651362,245199,1306
daily,2026-05-08,2026-05-08,PnpHwhTWw0c,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,Sex Expert: What Women Actually Need To Enjoy Sex,39240,537,40,0.021454,1,1632881,32204,2828
daily,2026-05-08,2026-05-08,kB_PJC80JhY,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,Por esto NO PUEDES dibujar una BICICLETA,39216,1380,6,0.043324,1,1285464,55390,301
daily,2026-05-08,2026-05-08,p7K3xfViWCE,UCbfYPyITQ-7l4upoX8nvctg,Two Minute Papers,DeepSeek V4 AI Beats Billion Dollar Systems…For Free,37209,1609,91,0.058884,1,128421,7034,528
daily,2026-05-08,2026-05-08,A2O_CSDImRs,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,What The Car You Drive Says About You,37063,1131,67,0.033291,1,865967,27706,1123
daily,2026-05-08,2026-05-08,MVFd0qFB9TE,UCHnyfMqiRRG1u-2MsSQLbXA,Veritasium,Why don't trains make *that* sound anymore?,35356,834,5,0.031044,1,4238169,129954,1614
daily,2026-05-08,2026-05-08,66gMxbNKaYA,UCDfbsXLRCyk_LIkrtaTmliQ,PlanetaJuan,El PARAÍSO de los MULTIMILLONARIOS 🤑,34931,647,11,0.038031,1,442170,16439,377
daily,2026-05-08,2026-05-08,rHDw0XcyZ1I,UC1viRct91s1a3Z5yvk7FJXw,Diego Ruzzarin,El nuevo atentado vs. Trump  #diegoruzzarin #trump,34362,2257,57,0.100695,1,125091,12275,321
daily,2026-05-08,2026-05-08,dlGfZ3KjzwI,UCJQQVLyM6wtPleV4wFBK06g,VisualPolitik,TRUMP ya está ROMPIENDO la OTAN y este puede ser su PEOR ERROR @VisualPolitik,34068,1224,125,0.049649,1,172590,7782,787
daily,2026-05-08,2026-05-08,FMdrD_jcYgE,UC7_gcs09iThXybpVgjHZ_7g,PBS Space Time,We Found Galaxies Too Old for the Universe,33976,1139,80,0.061015,1,881268,49273,4498
daily,2026-05-08,2026-05-08,KLYwFWIhPWI,UC1viRct91s1a3Z5yvk7FJXw,Diego Ruzzarin,China BANEA a Zuckerberg (Y sigue floreciendo).,33454,1530,70,0.064359,1,124925,7657,383
daily,2026-05-08,2026-05-08,W65cfPslnzo,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,I Tried Getting Banned From Every Store (Again),33248,536,46,0.02456,1,703213,16009,1262
daily,2026-05-08,2026-05-08,WgcdDVIUXcI,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,¿Cómo funcionan las gomas de borrar?,31578,491,1,0.017418,1,6707430,116485,346
daily,2026-05-08,2026-05-08,BAORYfrrBzc,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Celebrities That Nobody Knows,31317,1646,19,0.057221,1,487005,27334,533
daily,2026-05-08,2026-05-08,AZXgFlX_bTU,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,You Can Beat Anyone Like This,31271,1637,10,0.057794,1,33983,1936,28
daily,2026-05-08,2026-05-08,Czf68kDF_7Y,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,This Mother Makes BANK,30995,798,15,0.024057,1,2501850,59156,1031
daily,2026-05-08,2026-05-08,UncqiOQc4rI,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Couple Makes $12 an Hour ILLEGALLY,30968,885,8,0.028512,1,3809716,107217,1404
daily,2026-05-08,2026-05-08,2pao0845DQQ,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,Please Say  No....,30412,784,4,0.02641,1,293676,7698,58
daily,2026-05-08,2026-05-08,dNNyCZwEa6k,UC415bOPUcGSamy543abLmRA,Cleo Abram,There's a Secret Network Under Your Feet,30165,1443,13,0.066801,1,2540882,167831,1902
daily,2026-05-08,2026-05-08,suqYhItddAc,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,"""How Do I Deal With Negative Reviews?""",29956,899,7,0.032768,1,258335,8369,96
daily,2026-05-08,2026-05-08,TmkbUF0V0hM,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Financial Audit's Most Disgusting Guest,29931,397,98,0.021532,1,832055,13133,4783
daily,2026-05-08,2026-05-08,jRLXiOUYpqE,UCbdSYaPD-lr1kW27UJuk8Pw,QuantumFracture,Los Microondas Podrían Calentar Más... Pero Sería Ilegal,29819,1481,22,0.059013,1,444409,25913,313
daily,2026-05-08,2026-05-08,nm0rAOWyGtE,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,“Who Should I Hire?”,28629,480,15,0.023648,1,63346,1463,35
daily,2026-05-08,2026-05-08,W41XcEogOB0,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Biggest One-Hit Wonders In History,28267,882,2,0.045261,1,3775826,169419,1477
daily,2026-05-08,2026-05-08,Z-XHhcFemnk,UCEQXxiYxNZbym9Fad7-n2Lg,Doctor Fisión,¿QUÉ HEMOS APRENDIDO DE LA MISIÓN ARTEMIS II? 🌒,28150,1425,39,0.072912,1,67026,4760,127
daily,2026-05-08,2026-05-08,_WrHMsTYlOU,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Couple Spent $100k Inheritance on a SCHOOL BUS,28135,517,94,0.027092,1,1020861,26245,1412
daily,2026-05-08,2026-05-08,oYl0cu8wos0,UCV5cU7ORoUCCAT79kSrOJmg,Ricardo Alcaraz,El Imitador de Michael Jackson,27815,2485,90,0.11498,1,73743,7955,524
daily,2026-05-08,2026-05-08,07T7V-Szcx0,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,Why Are You Doing So Little?,27484,493,3,0.028471,1,535844,15022,234
daily,2026-05-08,2026-05-08,pXI3xinu4bc,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,"People Who Are Famous, But Don’t Feel Famous",27462,898,6,0.049446,1,1164714,57003,588
daily,2026-05-08,2026-05-08,m-nnyNZ0TQ0,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,Stanford Neuroscientist: Can’t Remember Your Dreams? Your Brain May Be Warning You!,27194,380,8,0.021485,1,2168738,43794,2802
daily,2026-05-08,2026-05-08,HP4DI0WEiFw,UCTfQ65AxquXmih3r6rZmK-Q,jefillysh,"Trump aprueba Psicodélicos, Hablar con Animales y Planetas Raros y - NOTICIAS DE CIENCIA JEFINEWS",27177,1851,75,0.082667,1,41891,3257,206
daily,2026-05-08,2026-05-08,1uxvXO8XY9M,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,"""IF YOU QUIT, YOU'LL NEVER MAKE IT""",27126,421,17,0.03539,1,65104,2158,146
daily,2026-05-08,2026-05-08,pG99B0ui06s,UC415bOPUcGSamy543abLmRA,Cleo Abram,How They Build Underwater Tunnels,26926,1215,0,0.046477,1,1936307,89454,539
daily,2026-05-08,2026-05-08,n8bdMyQzV0U,UCl5-lvQyfILb-l2abPk4Ntg,Inteligencia Artificial,Se acabó el chollo de la IA,26741,767,73,0.043993,1,133271,5168,695
daily,2026-05-08,2026-05-08,ERWIJPTNZVM,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,JYNXZI vs GOTHAM CHESS BATTLE,26690,613,14,0.035217,1,1197179,40590,1571
daily,2026-05-08,2026-05-08,u_f8bJkfg68,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,Este efecto táctil te hará sentir DOBLE,26464,484,4,0.026235,1,4099441,106615,934
daily,2026-05-08,2026-05-08,N-zjDtQOwxc,UCNYW2vfGrUE6R5mIJYzkRyQ,DrossRotzank,Científicos importantes mueren y desaparecen en Estados Unidos ~ TODO LO QUE SE SABE,26014,1136,48,0.072486,1,916892,62800,3662
daily,2026-05-08,2026-05-08,dl0-TveDDGA,UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell,Our Minds Are Weirder than You Think,25949,848,37,0.049372,1,1931877,91949,3432
daily,2026-05-08,2026-05-08,XiPhamWTPcU,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,What Happens If You Set 100 iPhone Alarms At Once?,25823,1364,7,0.056499,1,297598,16581,233
daily,2026-05-08,2026-05-08,2ZV29QhLfjw,UC1viRct91s1a3Z5yvk7FJXw,Diego Ruzzarin,"Los aranceles de Trump fueron ilegales, ahora el pueblo paga. #diegoruzzarin",25818,846,12,0.047399,1,870169,40080,1165
daily,2026-05-08,2026-05-08,OrI86PV-aPg,UCDOSaJ0pnglwzfkR6fYbisA,Luis Mi Negocios,Ozempic está DESTRUYENDO negocios que NADIE esperaba,25303,727,17,0.042727,1,1784285,74369,1869
daily,2026-05-08,2026-05-08,fuxYQrqkfns,UCOWFKaCN-rzmYk502JFWnqg,Eze Martínez,0.999 = 1?,25240,1552,23,0.071852,1,786084,55275,1207
daily,2026-05-08,2026-05-08,75QtulYanTE,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,"""I'm Selling My Business. When Should I Tell My Employees?""",24280,829,3,0.030866,1,129497,3884,113
daily,2026-05-08,2026-05-08,GDex3WIPF7c,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,The Most USELESS College Degrees,24219,568,29,0.034494,1,1682961,56013,2039
daily,2026-05-08,2026-05-08,XsY6iChNzf0,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,Human vs Computer,24160,520,2,0.02994,1,1161571,34480,297
daily,2026-05-08,2026-05-08,FGFaysGrKng,UCPgVPrgqpALC1s2e63fgKyg,elWacky,Internet Está Cansado,24155,1165,98,0.081475,1,170028,12394,1459
daily,2026-05-08,2026-05-08,tkLxg6h07aE,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,The WORST Debt In Financial Audit History,24119,249,-10,0.01679,1,1056411,14237,3500
daily,2026-05-08,2026-05-08,iBpxQpktHN4,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,1000 DAYS,23836,434,1,0.027395,1,2109036,57428,350
daily,2026-05-08,2026-05-08,0y8vRPcSvbw,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,This Paralegal Has a WILD Side Hustle,23786,438,5,0.024871,1,2355656,57465,1123
daily,2026-05-08,2026-05-08,uTBQ0E07n88,UCRlBDnRQduDk4tmm1OtpSRg,UN POCO MEJOR,El Mapa Entero del Dinero en 21 Minutos,23483,844,28,0.049813,1,70684,3432,89
daily,2026-05-08,2026-05-08,snM0UfZxakc,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,"This Cat Operation Cost $9,000",23354,541,36,0.02352,1,841295,18486,1301
daily,2026-05-08,2026-05-08,2r0m4TsyIxs,UCM55RjebjSevVWPnj2LEymw,viyaura,"These Emojis Should NOT Exist...(yes, again)",23318,322,153,0.037826,1,319491,8596,3489
daily,2026-05-08,2026-05-08,0xt5-FTpASM,UC1yNl2E66ZzKApQdRuTQ4tw,Sabine Hossenfelder,New Theory Explains How Time Began,23086,744,133,0.064883,1,215941,12475,1536
daily,2026-05-08,2026-05-08,B_BjBZE0aU0,UCYZLVhSSwdBllvn4tw5a4uQ,Rob Paper Sheet,Quieren ENCARCELAR a este Querido Youtuber…,22997,1341,85,0.071105,1,41502,2753,198
daily,2026-05-08,2026-05-08,r79B-_e2v-s,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,¡Me di a mis tres SUPERIORES! 🥵 Ft. @LilaDownsOficial y @laseoaneoficial_ - T10E08 #chismes,22661,632,128,0.044537,1,99153,3864,552
daily,2026-05-08,2026-05-08,oJI4o2LgAzY,UCP15FVAA2UL-QOcGhy7-ezA,EDteam,¡Claude aumentará su límite de tokens!,22553,960,21,0.055498,1,40218,2167,65
