grain,period_start,period_end,channel_id,channel_name,period_video_count,period_new_videos,period_views_delta,period_likes_delta,period_comments_delta,period_avg_engagement_rate,period_top_video_id,period_top_video_title,period_top_video_views_delta
daily,2026-05-17,2026-05-17,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,61,2,7312573,273479,2749,0.046279,gNwzZxHjEOs,I Tried Anti-Scream Devices,3095583
daily,2026-05-17,2026-05-17,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,89,3,5656472,177462,4375,0.027856,oGTO67JoZDQ,I Hired a Hood Translator For Financial Audit,1660596
daily,2026-05-17,2026-05-17,UC415bOPUcGSamy543abLmRA,Cleo Abram,17,1,5281302,151232,1278,0.044087,Qqwn4rzZ-Dk,Is There Life on Venus?,2005179
daily,2026-05-17,2026-05-17,UCY1kMZp36IQSyNx_9h4mpCg,Mark Rober,2,0,1861557,37145,40,0.020441,NnvIwG0S8WE,Tennis Ball Cannon vs Human Strength,1721347
daily,2026-05-17,2026-05-17,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,48,2,1688202,34275,572,0.032077,Bmt8-KsdMkA,JYNXZI WHAT 😂,257773
daily,2026-05-17,2026-05-17,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,26,1,1515160,42537,4860,0.029761,V-z0k5xu1hM,UFO Roundtable: CIA Physicist Proves Aliens Exist!,588190
daily,2026-05-17,2026-05-17,UCHnyfMqiRRG1u-2MsSQLbXA,Veritasium,6,0,1345070,32858,954,0.029073,zXvygWE3Ess,How Alpha Particles Can Break Computer Chips,713834
daily,2026-05-17,2026-05-17,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,211,11,770861,24687,87,0.034885,v4LLsrjzaZY,You Can't Have Both,142301
daily,2026-05-17,2026-05-17,UCOWFKaCN-rzmYk502JFWnqg,Eze Martínez,9,0,657063,25667,305,0.056803,XxiYa7WM0fU,Así Funciona La Fibra Óptica,205053
daily,2026-05-17,2026-05-17,UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell,8,0,359347,13843,372,0.051759,6Dj5ufzrZ78,Could Humans Evolve Flight?,227803
daily,2026-05-17,2026-05-17,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,25,1,348881,19440,125,0.059171,FUWx-9KF3M8,Los efectos secundarios de las zanahorias,104529
daily,2026-05-17,2026-05-17,UCNYW2vfGrUE6R5mIJYzkRyQ,DrossRotzank,13,1,337517,16242,707,0.071911,R-dn3cfmBuU,ES OFICIAL: Estados Unidos reconoce la existencia de OVNIS,193981
daily,2026-05-17,2026-05-17,UCDfbsXLRCyk_LIkrtaTmliQ,PlanetaJuan,4,0,289367,5705,352,0.057269,rvVGTI7PFUQ,24 Horas en la ciudad Más Peligrosa del mundo 🇭🇹,198943
daily,2026-05-17,2026-05-17,UCyJbb85EUgWjl38GcF236Jg,Eva Maria Beristain,12,0,252498,5699,156,0.035612,J9FHkmw-l9w,Robos en concierto de BTS,97695
daily,2026-05-17,2026-05-17,UC1viRct91s1a3Z5yvk7FJXw,Diego Ruzzarin,37,1,183374,12093,364,0.067101,sZShxatkcw8,China rechaza a Zuckerberg (otra vez),46243
daily,2026-05-17,2026-05-17,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,259,10,177638,9792,244,0.078607,kGGyPqVkXzw,Estas son las personas más raras que existen #shorts,63913
daily,2026-05-17,2026-05-17,UC36xmz34q02JYaZYKrMwXng,Nate Gentile,9,1,159654,4681,105,0.045869,YV809R2NV7s,El PC que nunca vio la luz 😢,108085
daily,2026-05-17,2026-05-17,UCR1IuLEqb6UEA_zQ81kwXfg,Real Engineering,3,0,143150,11575,118,0.067068,9IYRd5TnC5M,The V-22’s prototype was even more dangerous,134654
daily,2026-05-17,2026-05-17,UCM55RjebjSevVWPnj2LEymw,viyaura,18,1,118177,3143,225,0.063421,KS53Z_21WTU,drawing with a magic RAINBOW🌈 brush! #art  #draw #drawing,33282
daily,2026-05-17,2026-05-17,UCJQQVLyM6wtPleV4wFBK06g,VisualPolitik,13,0,108548,3866,210,0.041893,pm5T5nKfZQM,PÁNICO en el KREMLIN: La economía de GUERRA de PUTIN empieza a COLAPSAR @VisualPolitik,81512
daily,2026-05-17,2026-05-17,UCDOSaJ0pnglwzfkR6fYbisA,Luis Mi Negocios,33,1,107106,5099,192,0.056888,s58Bp2l1CUE,La INICIATIVA que cambia el FUTURO de los REPATRIADOS MEXICANOS,35168
daily,2026-05-17,2026-05-17,UCPgVPrgqpALC1s2e63fgKyg,elWacky,28,1,106396,5560,340,0.077585,Izw3-5_orEc,Ofendieron a Internet y Lo Empezaron a Desinstalar,37735
daily,2026-05-17,2026-05-17,UCEQXxiYxNZbym9Fad7-n2Lg,Doctor Fisión,31,1,103068,6244,155,0.079252,zLr3j3F_6zw,¿PODRÍA PLUTÓN VOLVER A SER CONSIDERADO UN PLANETA? 🛰️,61767
daily,2026-05-17,2026-05-17,UC5PwIMtLiIBCBhsu8f_-6UQ,Santiago Bilinkis,23,1,94411,3662,197,0.048129,IGCKBKoplVE,Subió a un avión con trabajo y aterrizó cancelada mundialmente,33199
daily,2026-05-17,2026-05-17,UCaVPhFg-Ax873wvhbNitsrQ,El Robot de Platón,17,0,90958,4086,340,0.067499,jCLvDqQtq18,Por qué la Ciencia aún NO Acepta la Existencia de Extraterrestres,43451
daily,2026-05-17,2026-05-17,UCQX_MZRCaluNKxkywkLEgfA,Date un Vlog,12,1,88488,3678,159,0.057675,EPBKIT19kg0,Un camión... ¡CON ANTIMATERIA! ¿Qué podría pasar?,30900
daily,2026-05-17,2026-05-17,UCoOae5nYA7VqaXzerajD0lg,Ali Abdaal,27,0,85680,3427,52,0.034851,duDgVfn1lCk,Rating self-help & productivity books,34270
daily,2026-05-17,2026-05-17,UC55-mxUj5Nj3niXFReG44OQ,Platzi,41,10,80904,2659,129,0.037252,m2K-5U1BRbs,El fin de los managers,42397
daily,2026-05-17,2026-05-17,UCxFACDJ98idvo9Gq9M9AQgg,Moris Dieck | Finanzas e Inversiones ,43,1,75254,1562,67,0.041568,lSFO6ygKqoM,Me casé con un estafador,28278
daily,2026-05-17,2026-05-17,UC1yNl2E66ZzKApQdRuTQ4tw,Sabine Hossenfelder,13,0,67070,2174,243,0.060914,j5rwokGEPLU,Can This Device Tell Us How Time Actually Works?,31466
daily,2026-05-17,2026-05-17,UCaRLjOy-9m_eJ9REVqc0YoQ,Gustavo Entrala,2,0,60967,2539,279,0.052996,ZsKszAkq0jI,Se acabó la IA GRATIS (sobre todo para HISPANOHABLANTES),52537
daily,2026-05-17,2026-05-17,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,56,1,60300,1361,74,0.037374,Wz5d79TNC4w,¡Me enamoré de un DEALER! 😭 Ft. @Soyeljaro - T10E11 #chisme #amor #relacionestoxicas,22505
daily,2026-05-17,2026-05-17,UCP15FVAA2UL-QOcGhy7-ezA,EDteam,71,2,59811,2815,75,0.049793,wIfSyH9wFjs,Elon Musk fabricará sus propios chips de IA,12010
daily,2026-05-17,2026-05-17,UCbUYAYd1WUznxEEl498z7vA,Woshingo Streams,25,0,59440,2137,218,0.048335,p-C13Dm51mc,ESTE PODCAST ES TERRIBLE,38308
daily,2026-05-17,2026-05-17,UCFBpVaKCC0ajGps1vf0AgBg,Humphrey Yang,16,1,56917,838,82,0.021613,Y1Q2le4JrAI,I'm giving away $15k+ worth of Morgan Silver Dollars and a $3k+ Gold Coin this Saturday May 16th ⬇️,15495
daily,2026-05-17,2026-05-17,UCVt4ugq2txl_szlXAO7B3-g,Adrián Sáenz,9,1,52841,2789,49,0.063064,VozHMHyKtG8,Estos Hacks De Claude Te Harán Ganar Dinero Tan Rápido Que Parece Ilegal,26459
daily,2026-05-17,2026-05-17,UCqcbQf6yw5KzRoDDcZ_wBSw,Wes Roth,16,0,48573,1464,222,0.032501,RTa6Z0BJ_WY,AI just BROKE the ENTIRE INDUSTRY...,36809
daily,2026-05-17,2026-05-17,UCSju5G2aFaWMqn-_0YBtq5A,Stand-up Maths,2,0,42127,1578,175,0.051678,XllQPr8FtPE,The paper scale system is broken.,38276
daily,2026-05-17,2026-05-17,UCbdSYaPD-lr1kW27UJuk8Pw,QuantumFracture,4,0,41025,2086,69,0.064675,nY9pYrZL70E,¿Nos Pueden Ver los Aliens?,32337
daily,2026-05-17,2026-05-17,UCPdaxSov0mgwh77JvjQO2jQ,Man Carrying Thing,10,1,37666,1982,168,0.086583,QouigspVqvw,basically the WatchMojo crashout,13874
daily,2026-05-17,2026-05-17,UCRDQzsHtx2cXvzEXnEhbxBg,Mister Krax,48,1,36081,1733,192,0.077161,f74EJAib6TU,Así México enamora a BTS y estrellas de talla Mundial,14594
daily,2026-05-17,2026-05-17,UCC552Sd-3nyi_tk2BudLUzA,AsapSCIENCE,5,0,32035,1390,26,0.047514,FCaTFLdtsco,The call is coming from inside the house,27721
daily,2026-05-17,2026-05-17,UC0N6ZYT8Q9bdQkGrgl9g9Ug,Pinwin,4,0,31590,2633,118,0.119862,1mHrzCe7Gkc,Hablemos de Adicciones...,20109
daily,2026-05-17,2026-05-17,UCOHxDwCcOzBaLkeTazanwcw,Bravos Research,7,0,31007,739,-4,0.027004,7830S4NkFe8,Your Last Chance at Generational Wealth.,23758
daily,2026-05-17,2026-05-17,UCtIdb7KRqOTcOogKsos_QRw,Lord Draugr,2,0,28684,849,14,0.044114,0X0pDsglgno,Ascenso y caída de Kevin Mitnick: el hacker más famoso de la historia,25318
daily,2026-05-17,2026-05-17,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,75,4,26384,1268,-19,0.054026,X9LVL35yvio,"Si vas a votar en las elecciones de Colombia, te invito a ver este video",5433
daily,2026-05-17,2026-05-17,UCb8GKeOvI7WsFUkB4UVAeXA,Cordura Artificial,5,0,26195,1612,76,0.07982,Xknz4LiogTQ,"""NO es INFELICIDAD, es POBREZA""",21073
daily,2026-05-17,2026-05-17,UCdNnEDbRWhanA1O8zhCn3ZA,Omar - Educación Financiera,16,1,26195,955,22,0.046879,Xx6cUnU0WEE,Impuestos en la bolsa de valores #shorts #bolsadevalores #impuestos,11906
daily,2026-05-17,2026-05-17,UCvzk_MwdXD6jQa4Se-6B9ZQ,Adrià Solà Pastor,7,0,24699,927,47,0.056654,DqU3d7vvfjU,Negociador Del FBI: Cómo Leer La Mente De Cualquiera Y Detectar Mentiras En Segundos,11998
daily,2026-05-17,2026-05-17,UCTfQ65AxquXmih3r6rZmK-Q,jefillysh,6,0,23992,1376,58,0.076825,jiC3ETBVMgY,"Brote de Hantavirus, PCOS recibe otro nombre y fetos que bostezan- JefiNews Mayo 2",9390
daily,2026-05-17,2026-05-17,UCzR-rom72PHN9Zg7RML9EbA,PBS Eons,4,0,22879,916,23,0.045044,-ellvM_GPWI,The Mystery of the Missing Deep-Sea Fish,14875
daily,2026-05-17,2026-05-17,UC-bFpJCtP1lXn5vBxJ0b9dw,Diego Revuelta,2,0,21879,354,63,0.036825,5LBnQ2OhJCQ,“Vivo en una TIENDA DE CAMPAÑA porque no puedo pagar un alquiler”,20302
daily,2026-05-17,2026-05-17,UCV5cU7ORoUCCAT79kSrOJmg,Ricardo Alcaraz,3,0,20404,1269,27,0.085216,iW-xD8UiTZQ,Estas cuentas te dan lástima para estafarte,16209
daily,2026-05-17,2026-05-17,UChhw6DlKKTQ9mYSpTfXUYqA,Starter Story,8,1,20210,337,16,0.028119,r4R_Hlw7sbo,I Built a $20K/Month App in 83 Days,15843
daily,2026-05-17,2026-05-17,UCBBWpss2iXVXtTzl7-4eWbg,Jessica Fernández García,23,0,18840,444,20,0.033174,XCs9UO44RmA,Escúchalo completo en Más Allá del Rosa en YouTube,6893
daily,2026-05-17,2026-05-17,UCxcDzs-4quJV4QsairlFYNg,Alejavi Rivera,7,0,18140,506,19,0.041646,AJsAV4ZqwTc,¡QWEN reventó la IA con TODO Gratis e ilimitado! Esto puedes hacer 🚀,5319
daily,2026-05-17,2026-05-17,UCwd_qoS94df5orGoPLPnsxQ,Franco Pisso,11,1,17812,949,22,0.070637,ODGG9DFu1Y4,"Ahora en gráfico, a ver si lo entendés de una vez.",5378
daily,2026-05-17,2026-05-17,UCl5-lvQyfILb-l2abPk4Ntg,Inteligencia Artificial,83,0,17631,363,36,0.030361,03t_G_bCxzQ,Así será el mundo cuando la IA lo controle todo,5039
daily,2026-05-17,2026-05-17,UC9RM-iSvTu1uPJb8X5yp3EQ,Wendover Productions,1,0,16510,209,16,0.032413,GREaEG_0Xcw,How Car Dealerships Scam America,16510
daily,2026-05-17,2026-05-17,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,2,0,16359,449,19,0.042081,UiX4CFIiegM,Red & Black Knights (extraordinary result) - Numberphile,13477
daily,2026-05-17,2026-05-17,UCMOqf8ab-42UUQIdVoKwjlQ,Practical Engineering,2,0,14720,234,11,0.033085,fKuIJ_z2Y6A,The Physics Behind the Thumb Trick,10284
daily,2026-05-17,2026-05-17,UC7DdEm33SyaTDtWYGO2CwdA,Physics Girl,3,0,12357,428,11,0.046802,4s9LuOSR3Q4,What would happen if the Sun dissapeared?,8001
daily,2026-05-17,2026-05-17,UCqLiW00gUvXG0J5vlZZNJ1g,FranqitoM,2,0,12183,514,3,0.055414,U5l0Z8T4tCk,Spotify ?,10917
daily,2026-05-17,2026-05-17,UCtT7zEoC9-HNyLYb8cYWoww,Ale Marin,27,3,12083,532,13,0.047839,HB20PBw3C-0,MILO J ⚠️ Análisis SIN FILTRO | ¿Quién caraj es Milo J? | El artista más subestimado (y cancelado),3712
daily,2026-05-17,2026-05-17,UCSPLhwvj0gBufjDRzSQb3GQ,BobbyBroccoli,1,0,11911,310,14,0.046604,ZVzRMrLmQCc,Welcome to Ford Nation,11911
daily,2026-05-17,2026-05-17,UCL8w_A8p8P1HWI3k6PR5Z6w,Two Cents,2,0,11521,439,122,0.057658,KUu4fahAg7M,Is Gen Z Destroying the Restaurant Industry? #restaurant #genzmoney #genz #economy #foodshorts,9698
daily,2026-05-17,2026-05-17,UC7_gcs09iThXybpVgjHZ_7g,PBS Space Time,1,0,11227,395,32,0.056965,FMdrD_jcYgE,We Found Galaxies Too Old for the Universe,11227
daily,2026-05-17,2026-05-17,UCOvzFyIAr32yspwxx77BHcQ,Rob Paper Clips,13,0,11110,425,39,0.05659,T04hQqUcbKg,Este Podcast Llegó DEMASIADO Lejos...,5612
daily,2026-05-17,2026-05-17,UC2UXDak6o7rBm23k3Vv5dww,Tina Huang,8,0,10961,324,12,0.031573,uGwDuvSqgYI,Claude Cowork Fundamentals In 22 Minutes,6617
daily,2026-05-17,2026-05-17,UC4FHiPgS1KXkUMx3dxBUtPg,HolaMundo,12,0,10864,486,4,0.047778,QBLH2Q3K_aE,Esta configuración de LINUX es BRUTAL!,4646
daily,2026-05-17,2026-05-17,UC1VLQPn9cYSqx8plbk9RxxQ,The Action Lab,4,1,10165,316,18,0.047969,lGbrQJO3E_4,This Tiny Engine Explains Entropy,6157
daily,2026-05-17,2026-05-17,UCDV1MWcRLthxSrmb2Zv-jeg,Ricardo Alca2,4,0,10082,544,10,0.073252,eRD2C7w9r6Y,"""Hablemos de Cuerpos Ajenos""",3698
daily,2026-05-17,2026-05-17,UCZRsSEs1OX74qBh0x5T22tg,EL CACHONDO,5,0,9800,600,29,0.086077,z7zvWNd47X0,MIL MANERAS DE M0RIR EN ARGENTINA #6,5140
daily,2026-05-17,2026-05-17,UC4mg-nKTVI9CWodPPqB5d3A,Luna Martínez ,3,0,7729,875,64,0.162383,GIGLcNgNOP4,SUS MAMÁS NO LOS QUISIERON..😬🥀| #HistoriasMecas del día del niño | Luna Martínez,4013
daily,2026-05-17,2026-05-17,UCRlBDnRQduDk4tmm1OtpSRg,UN POCO MEJOR,3,0,7549,198,0,0.054501,uTBQ0E07n88,El Mapa Entero del Dinero en 21 Minutos,6343
daily,2026-05-17,2026-05-17,UCX9NJ471o7Wie1DQe94RVIg,Fazt,22,1,7170,329,7,0.053663,SXHQO1yK-60,Insforge: El Backend que los Agentes de IA Soñaban,1478
daily,2026-05-17,2026-05-17,UCUHW94eEFW7hkUMVaZz4eDg,minutephysics,1,0,6974,330,8,0.064597,PTO0s8YQ49o,The Magic of Thorium Nuclear Reactors,6974
daily,2026-05-17,2026-05-17,UCPTlwyaEoJOVyvDLzHagzNQ,WATOP,10,1,6468,299,19,0.04946,g6Cq3m3gq1g,El Cártel Se Metió Con El Padre Equivocado,5549
daily,2026-05-17,2026-05-17,UCWn_0MmgojB711LFX-jaCDQ,El Rincón Del Dev,14,1,6228,190,3,0.04368,tEFXfFkOkGA,Acelera tu web con @wprocket  👀 #desarrolloweb #programacion,3090
daily,2026-05-17,2026-05-17,UC4QZ_LsYcvcq7qOsOhpAX4A,ColdFusion,2,0,6100,158,14,0.045388,g4Gb6viwsnQ,AI Music Scammer Gets Caught Then Hires Real Humans,4596
daily,2026-05-17,2026-05-17,UCjSVqRtdOsxQDss_pJpp_Yg,COMPUESTOS Podcast,74,2,6098,332,4,0.05448,lXVyuiseTsQ,Experto en Inversión: Cómo Invertir y Hacer Crecer Tu Dinero (Guía Real de Inversiones) | EP. #67,3255
daily,2026-05-17,2026-05-17,UCaZ5txM63JGqgzRTVXy5e9g,César Dabián Finanzas,4,0,6083,290,11,0.055774,irGF0_FStdA,Deja de Ahorrar en Tonterías,4629
daily,2026-05-17,2026-05-17,UCCApWEDxZLSe2u0BB-znodA,Don Canitro 👺,1,0,5723,191,8,0.055195,vxjrgy16ljc,Otros 30 Datos Geográficos que parecen Ciertos (Pero son FALSOS),5723
daily,2026-05-17,2026-05-17,UCmE44gpkHmf5bKIVTPSwxnQ,Judith Tiral,6,0,4651,181,6,0.042721,OHuPtXHcJYM,"Así es ser FOTÓGRAFO DE GUERRA: El primer día, dónde dormir, cómo fotografiar...",2080
daily,2026-05-17,2026-05-17,UCbfYPyITQ-7l4upoX8nvctg,Two Minute Papers,7,0,4148,81,2,0.048347,4wC8hnQawiA,NVIDIA New AI Is An Efficiency Monster,1880
daily,2026-05-17,2026-05-17,UCyM-2pRapEv6V2q7UNO9icg,Emprende Aprendiendo,19,0,4109,175,1,0.02718,pwcrn5bdr9c,Se hizo millonaria reinventando la ropa de gimnasio,2038
daily,2026-05-17,2026-05-17,UCvPGx8qh8AkrFZW06tESvaA,Dot Dager,10,1,3800,224,6,0.069361,qaFjCmmMKcA,APOYO #dev #programacion,1854
daily,2026-05-17,2026-05-17,UCF7UoUGGOUcSSNcVDndq7KQ,Itzcalli,4,0,3767,346,24,0.123523,bGD4yjN3z3I,LOS PEORES (Y MEJORES) REALITY SHOWS DE DISCOVERY CHANNEL,2467
daily,2026-05-17,2026-05-17,UC52kszkc08-acFOuogFl5jw,Tibees,4,0,3754,138,8,0.062177,dGjYPrNNjyM,ℵ₀ explained David Attenborough style,1395
daily,2026-05-17,2026-05-17,UC30ajuhy8cViP2DiM1QLjmg,98grados,13,0,3243,325,22,0.102242,ZarVnhg7P24,¿Es cierto el rumor? MacBook Pro vs Laptop Gaming #laptop #macbook,2144
daily,2026-05-17,2026-05-17,UCJ24N4O0bP7LGLBDvye7oCA,Matt D'Avella,1,0,3200,111,6,0.052849,-1Fhry-Mqks,I tried to optimize my life. It made it worse.,3200
daily,2026-05-17,2026-05-17,UC9WGON3pXofvE958Uq3Lw3Q,Exito Financiero,11,0,2932,149,10,0.058738,KmkqB7f4O2Q,Si Pierdes Tu Trabajo MAÑANA — Haz Estas 3 Cosas HOY,1776
daily,2026-05-17,2026-05-17,UCX6b17PVsYBQ0ip5gyeme-Q,CrashCourse,3,0,2844,135,0,0.069409,jQvv7CskMuo,How Do Minerals Form?: Crash Course Geology #5,2100
daily,2026-05-17,2026-05-17,UCs0QXHkbkBDM_NwnRiGFoTA,Crea Y Transforma,7,0,2841,70,9,0.050721,NZNz-Q1hXKQ,¿Por qué la edad para comprar casa pasó de 29 a 39 años?,1350
daily,2026-05-17,2026-05-17,UC3nwmvE2aDzUSJ4evQ1NhoA,IA Innova,13,0,2676,66,2,0.046395,sRnMuiBopSQ,¡La NUEVA Actualización de Google Gemini es UNA LOCURA!,1042
daily,2026-05-17,2026-05-17,UCtscFf8VayggrDYjOwDke_Q,Angela Collier ,1,0,2671,133,17,0.087837,p6Ejmhwb8Sc,genesis mission (us government),2671
daily,2026-05-17,2026-05-17,UCgNg3vwj3xt7QOrcIDaHdFg,PolyMatter,1,0,2354,40,3,0.032635,t9PF8V132Y4,Walmart’s New Plan to Defeat Amazon,2354
daily,2026-05-17,2026-05-17,UCOD6LXgeBoeiUZTsPLdG-0g,Vida MRR - Programacion web,10,0,2172,90,3,0.061057,swsjPsze8kA,Adiós a GitHub Copilot #developers,1697
daily,2026-05-17,2026-05-17,UC4jlzJyMNQkkcEcCN3EFG7g,Brin,2,0,2060,62,2,0.053975,rJx6qKcbxrs,Este STREAMER MATÓ a su HERMANITO AUTISTA por LA PEOR RAZÓN,1796
daily,2026-05-17,2026-05-17,UCdfnfXWCGkBAx2cN2l-4u2w,Semo Historia,10,0,2021,174,4,0.06021,gV-VoaHsy-c,El hundimiento de CDMX no es como lo cuentan #cdmx,1157
daily,2026-05-17,2026-05-17,UCV5G678sZwW5IcF3pCfRbHQ,La Hiperactina,2,0,1627,161,13,0.109308,ZD538bXPQ50,¿Podrías SOBREVIVIR en el ESPACIO? ft. Sara García y Pablo Álvarez (ASTRONAUTAS),1436
daily,2026-05-17,2026-05-17,UCoXtmmnLCbXDiSo8GxsmOzA,La gata de Schrödinger,4,0,1297,70,15,0.062264,RWGr8LwG3TY,El Oscuro y Violento Mundo de la IA para NIÑOS,470
daily,2026-05-17,2026-05-17,UCBxr1muciHdRtlygUhruARw,Eduardo Rosas - Finanzas Personales,1,0,1249,97,3,0.070161,lYXtLjxH1dE,La economía que intenta salvar al mundo,1249
daily,2026-05-17,2026-05-17,UCLYoURyGHMUuQ5YrfX55PWg,Aprendiz Financiero,12,0,1246,58,1,0.073779,RnT_izvRznQ,Evita estos errores que te mantienen pobre | 4 Verdades SOBRE EL DINERO,323
daily,2026-05-17,2026-05-17,UCsmEAwbV7WbYndpQKbY4Ntw,Juan Villalvazo,5,0,1105,41,17,0.092085,za3OH3SqdhA,Consecuencias Ocultas de Confiar en la Inteligencia Artificial,829
daily,2026-05-17,2026-05-17,UCm5iBOcQ0GET_2FqFI61QDA,Cara Nicole,9,0,1101,32,3,0.054293,WhjPhyarsFI,Your Job Doesn't Care If You Go Broke,841
daily,2026-05-17,2026-05-17,UCHMSzZaVrEjK35aYK3J7Htw,Pequeño Cerdo Capitalista,14,0,1099,53,3,0.059536,eupIlEl4_aE,Por Qué las Mujeres que Invierten Tienen Poder que el Dinero No Compra,365
daily,2026-05-17,2026-05-17,UC-ktYMwvFKNmhQdps8VDrkg,Daniel Felipe Medina,2,0,1029,49,5,0.060229,p57YXg-qMdM,La verdad sobre la MUERTE de los cursos online,1021
daily,2026-05-17,2026-05-17,UCQIUhtP5WYIx_pMG8UvMYHg,Cristina Dayz ,6,0,945,46,4,0.074675,S7hNU7UVKMY,El método de ahorro que NO te amarga la vida,732
daily,2026-05-17,2026-05-17,UC9mrBfjgyOsqJ0J-zw7kZLQ,Atherion,10,0,939,69,3,0.088828,vdVZamczBJ0,¿qué abre la llave?,570
daily,2026-05-17,2026-05-17,UCYZLVhSSwdBllvn4tw5a4uQ,Rob Paper Sheet,4,0,889,44,3,0.054773,POn6IRgP5-A,La INFIDELIDAD está Fuera de Control...,423
daily,2026-05-17,2026-05-17,UCuhw3KIv3wM14By2-LcxDGw,El Consejero,14,1,787,30,1,0.072808,qoGZdxzERJs,¿Por Qué La Preocupación Está Destruyendo Tu Alma? — Arthur Schopenhauer,296
daily,2026-05-17,2026-05-17,UCOxW1h1VV379Q8GDdUJOhgw,Mariano Trejo,3,0,772,36,1,0.061344,WsK8Ht_a9J4,"10 Lecciones que Aprendí de ""El Arte de Gastar Dinero""",401
daily,2026-05-17,2026-05-17,UCDnUOd6PIlQAL9bPUTf9BkQ,Sapiencia práctica,5,0,738,38,2,0.091284,Mjq7A18Y7VY,6 señales de que QUIERE contigo algo MÁS QUE AMISTAD,434
daily,2026-05-17,2026-05-17,UC7MkZfrLCeE4Xwh9h2QnN0A,Arcade's Books,2,0,729,50,3,0.092601,_twN29IEQlc,"La DECADENCIA del PENSAMIENTO CRÍTICO 🐍 ¿Crítica, adulación o ""hate""? | Arcade's Books",408
daily,2026-05-17,2026-05-17,UCrdWRLq10OHuy7HmSckV3Vg,Nathaniel Drew,1,0,728,32,3,0.084827,yemarhfhVA0,Epic transformation of my 1850s house in France (start to finish),728
daily,2026-05-17,2026-05-17,UC3aj05GEEyzdOqYM5FLSFeg,midulive,2,0,684,10,-2,0.042366,J6Tn0FgJ768,OpenAI y ClaudeAI van a destruir consultoras,538
daily,2026-05-17,2026-05-17,UC3IEYr87JpgBeVbbc0gP9DA,Irene Albacete,3,1,593,66,1,0.121074,J9p4GMskefU,“La memoria colectiva” puede ser tu mayor obstáculo.,476
daily,2026-05-17,2026-05-17,UCXgNowiGxwwnLeQ7DXTwXPg,The Science Asylum,1,0,592,8,0,0.1044,Ehoi-h7_rgM,Is the Universe just a Machine?,592
daily,2026-05-17,2026-05-17,UCP7PV59jal4PobLeo5cSG_Q,Santiago Amat,18,0,444,29,1,0.113402,0Meksbf29P8,TRADING Y ARBITRAJE EN VIVO CON SANTIAGO AMAT,164
daily,2026-05-17,2026-05-17,UCJkMlOu7faDgqh4PfzbpLdg,Nerdwriter1,1,0,339,14,1,0.056116,sj1y9FDJKCM,The Film That Attacks You,339
daily,2026-05-17,2026-05-17,UC1m55IoeEf7LKC9s68PDHDg,DonebyLaura,1,0,263,6,2,0.065196,eYDQWSBQ47s,Creo una app con IA pero usando solo el móvil.,263
daily,2026-05-17,2026-05-17,UCiqJoWIT-vm-hJoXilFGiUQ,Inversión Inteligente - Alain Cortés,35,0,243,13,2,0.031145,DqhWAGkXR3E,¡PROSOFIPO casi se queda SIN DINERO! ¿tu ahorro está seguro en Sofipos?,125
daily,2026-05-17,2026-05-17,UCrr-NczCJHrwi1oBS97uwnw,Finanzas con Gus,4,0,180,13,0,0.081662,ryP7Az156VQ,La Bolsa Está en Récords… en Medio de una Guerra,118
daily,2026-05-17,2026-05-17,UCSIvk78tK2TiviLQn4fSHaw,Up and Atom,1,0,130,7,0,0.118907,ND9eyW5Fw0s,Could a TRILLION Monkeys Write Shakespeare Before the Universe Ends?,130
daily,2026-05-17,2026-05-17,UCOQEA3qmyzFmJdi6Z137yrA,Monitor fantasma,2,0,77,4,0,0.099214,mJsIzeo1Onw,Me equivoqué con el Dr Mariano Barbacid,72
daily,2026-05-17,2026-05-17,UCfOaXuYSAQXm7CTYWD8dUXQ,MIGALA D,1,0,27,1,0,0.09291,RNUjufFVGXs,El aguacate,27
daily,2026-05-17,2026-05-17,UC2RIppRBTTa6JBY-Zwv6lQw,El Maikini Dev,1,0,25,1,0,0.11587,qGa8y4tPUkc,Calificando comentarios de mis videos junto a ChatGPT,25
daily,2026-05-17,2026-05-17,UCtoo4_P6ilCj7jwa4FmA5lQ,Soy Dalto,1,0,19,1,0,0.062373,s2NSwy8xraQ,Con ESTO tu vida podria ser MÁS FÁCIL,19
daily,2026-05-17,2026-05-17,UCqGbnzprhyuzTOL8abZD-sQ,Pao Almontes,3,0,0,65,0,,uoRmXpQseH8,El Mapa completo para tu Libertad Financiera.,0
daily,2026-05-16,2026-05-16,UCY1kMZp36IQSyNx_9h4mpCg,Mark Rober,2,0,3382405,47038,32,0.020382,NnvIwG0S8WE,Tennis Ball Cannon vs Human Strength,3287736
